gene_a	gene_b	label
5663	6713	1
5663	11418	1
5663	6299	1
5763	5097	1
5763	8748	1
5763	1064	1
5763	2288	1
6059	9158	1
6059	12672	1
6059	9492	1
6252	11754	1
6252	2791	1
6252	3538	1
6252	10469	1
6252	5795	1
6252	9040	1
6252	5763	1
6252	7631	1
6252	8191	1
6252	4078	1
6252	2982	1
6538	4255	1
6678	980	1
6678	7923	1
6678	7974	1
6691	12259	1
6691	2928	1
6776	8529	1
6776	11754	1
6776	2416	1
6776	12399	1
6776	3718	1
6776	11488	1
6843	6094	1
6843	4337	1
6843	2762	1
6843	5097	1
7296	4255	1
7296	11567	1
7407	9492	1
7407	542	1
7407	11267	1
7407	11754	1
7407	9778	1
7407	5795	1
7407	12690	1
7407	5097	1
7407	1029	1
7407	11984	1
7482	9075	1
7482	6031	1
7482	8088	1
7482	5795	1
7482	11418	1
7482	1661	1
7482	5182	1
7482	7631	1
7482	3065	1
7482	4078	1
7482	2277	1
7482	2616	1
7482	9749	1
7482	11913	1
7482	11095	1
7482	6592	1
7482	9209	1
7482	12098	1
7530	2288	1
7530	542	1
7530	12098	1
7566	11095	1
7566	9697	1
7566	3318	1
7566	10533	1
7566	9171	1
7566	2614	1
7566	9248	1
7566	12418	1
7566	12272	1
7566	9778	1
7566	2450	1
7566	10589	1
7566	8924	1
7566	11320	1
7566	2525	1
7566	1635	1
7566	5049	1
7566	8088	1
7566	11267	1
7566	8529	1
7566	7662	1
7566	6832	1
7613	664	1
7613	11754	1
7613	10222	1
7613	3718	1
7613	8493	1
7613	8924	1
7923	10178	1
7923	2150	1
7960	10425	1
7960	9248	1
8256	4255	1
8566	9678	1
8566	542	1
8594	4255	1
8664	10178	1
8705	4255	1
8924	1104	1
8924	7974	1
8924	542	1
8924	1029	1
8924	9749	1
8924	2614	1
9171	8924	1
9171	3232	1
9171	5246	1
9171	9040	1
9171	10595	1
9171	2791	1
9171	980	1
9171	5097	1
9171	5316	1
9171	2450	1
9171	10469	1
9171	7900	1
9209	3563	1
9209	10178	1
9209	7631	1
9209	9158	1
9209	4078	1
9209	11878	1
9209	2416	1
9209	7317	1
9209	2288	1
9209	980	1
9209	10595	1
9209	7410	1
9302	4255	1
9604	4255	1
9697	8191	1
9697	12672	1
10103	2795	1
10443	9209	1
10533	7631	1
10533	7974	1
10533	9062	1
10533	5795	1
11244	2795	1
11267	10985	1
11267	9749	1
11267	5795	1
11320	5097	1
11320	10178	1
11320	11488	1
11320	10985	1
11320	1872	1
11320	8748	1
11320	2288	1
11508	5795	1
11567	4255	1
11681	7900	1
11681	9040	1
11681	12098	1
11733	542	1
11733	2667	1
11733	9158	1
11733	4297	1
11733	11471	1
11878	7712	1
11913	10595	1
11913	1011	1
11913	11754	1
11913	9627	1
11913	980	1
11913	3065	1
12312	7410	1
12312	8924	1
12312	6031	1
12312	2450	1
12312	6887	1
12312	12528	1
12312	7827	1
12312	2982	1
12312	12690	1
12528	7827	1
12528	9040	1
12528	7974	1
12528	11488	1
12528	2052	1
12528	542	1
12690	6592	1
12690	8191	1
12690	12528	1
12690	9040	1
12690	52	1
12690	9749	1
61	4255	1
664	12418	1
664	980	1
664	1444	1
664	4148	1
664	10589	1
664	12259	1
664	10595	1
664	5097	1
664	3065	1
664	3263	1
664	6252	1
664	3771	1
664	11488	1
664	4297	1
664	6887	1
664	2616	1
664	8748	1
755	4971	1
838	4255	1
1206	1872	1
1206	11141	1
1206	4971	1
1206	7631	1
1206	10595	1
1206	9627	1
1206	9075	1
1206	10178	1
1206	11095	1
1206	11267	1
1231	4255	1
1444	2450	1
1444	8924	1
1444	11754	1
1444	11141	1
1444	701	1
1444	1011	1
1444	10595	1
1444	5097	1
1781	5097	1
1781	11754	1
1781	4078	1
1781	2928	1
1872	4222	1
1872	5097	1
2055	4255	1
2288	10985	1
2288	9492	1
2288	2150	1
2288	7974	1
2288	12098	1
2416	5097	1
2416	7974	1
2602	10589	1
2602	7317	1
2602	7712	1
2602	1807	1
2602	6713	1
2602	11609	1
2602	5246	1
2602	9209	1
2602	8191	1
2602	1781	1
2602	9171	1
2602	2897	1
2644	4297	1
2644	11471	1
2644	8799	1
2644	6887	1
2644	1261	1
2644	980	1
2667	4547	1
2667	2897	1
2724	6713	1
2724	5182	1
2724	10533	1
2724	755	1
2768	4255	1
3161	11567	1
3161	4255	1
3161	6973	1
3396	2928	1
3396	8971	1
3396	8493	1
3396	2288	1
3396	10165	1
3396	9040	1
3396	542	1
3396	7827	1
3570	12098	1
3570	3563	1
3570	5592	1
3570	12672	1
3570	12551	1
3570	6592	1
3570	7631	1
3570	1409	1
3570	12272	1
3570	5663	1
3771	1011	1
3771	9158	1
3771	2288	1
3771	11320	1
3771	11681	1
3928	2288	1
3928	2052	1
4051	542	1
4051	5097	1
4051	12272	1
4051	2416	1
4051	11320	1
4051	8748	1
4051	10595	1
4051	2928	1
4051	12528	1
4051	9075	1
4051	2897	1
4078	11095	1
4148	11488	1
4148	11141	1
4148	2288	1
4148	7900	1
4148	542	1
4148	5097	1
4148	8924	1
4148	4676	1
4222	5097	1
4332	2791	1
4332	2897	1
4384	8924	1
4384	4971	1
4384	9627	1
4384	4051	1
4384	4332	1
4384	8799	1
4384	2288	1
4384	3065	1
4547	5097	1
4722	4255	1
5111	7655	1
5111	5592	1
5111	11320	1
5111	6887	1
5111	10178	1
5111	5097	1
5111	1444	1
5232	9248	1
5232	2150	1
5232	4971	1
5232	6094	1
5232	9778	1
5232	1011	1
5232	9303	1
5232	7631	1
5232	8748	1
5232	8088	1
5232	1807	1
5316	6059	1
5316	1807	1
5316	11095	1
5316	6713	1
5316	3065	1
5316	6592	1
5316	5097	1
5316	980	1
5316	7631	1
5316	9075	1
5316	7530	1
5369	4255	1
5451	980	1
5560	10128	1
5795	8748	1
6094	4971	1
6094	3318	1
6094	5451	1
6094	7631	1
6094	2305	1
6094	3538	1
6220	4255	1
6234	9171	1
6234	542	1
6234	8529	1
6234	1348	1
6234	6270	1
6234	5246	1
6234	1781	1
6234	11320	1
6234	4971	1
6234	5111	1
6234	7655	1
6234	4078	1
6234	11267	1
6234	6691	1
6234	12272	1
6234	1206	1
6234	1960	1
6234	11095	1
6234	6592	1
6234	2928	1
6299	12272	1
6299	6678	1
6299	1348	1
6299	2416	1
6299	10222	1
6299	1206	1
6299	7827	1
6299	9492	1
6299	542	1
6299	2897	1
6299	11984	1
6299	12285	1
6299	9158	1
6299	7923	1
6299	9778	1
6299	5795	1
6299	3263	1
6299	5316	1
6299	5097	1
6299	2450	1
6299	10178	1
6832	6843	1
6832	10489	1
6832	755	1
6832	2416	1
6832	3318	1
6832	10595	1
6832	5396	1
6832	8841	1
6832	10443	1
6832	12272	1
6832	12690	1
6832	12399	1
6887	5396	1
6887	2288	1
6887	6094	1
6887	11320	1
6887	10469	1
6887	9209	1
6887	5763	1
6887	10222	1
6887	7974	1
6887	6299	1
6887	9778	1
6887	10178	1
6908	4255	1
6973	11567	1
7119	4255	1
7202	11567	1
7410	5097	1
7410	11488	1
7410	8924	1
7410	52	1
7585	2614	1
7585	11141	1
7585	6234	1
7585	12690	1
7585	8924	1
7585	664	1
7585	7827	1
7585	2277	1
7585	9661	1
7585	10178	1
7631	4961	1
7827	2928	1
7827	7923	1
7827	5097	1
7827	1029	1
7827	6592	1
7827	3263	1
7827	4547	1
7827	2150	1
7827	980	1
7827	4971	1
7827	9778	1
7827	3538	1
7827	4078	1
7974	9492	1
8026	4255	1
8026	11567	1
8026	6973	1
8191	12672	1
8417	4255	1
8799	12272	1
8799	6713	1
8799	10222	1
8799	5795	1
8799	2288	1
8799	7827	1
8799	2150	1
8799	2450	1
8799	9778	1
8799	5097	1
8841	6270	1
8841	11754	1
8841	2791	1
8841	10595	1
8841	980	1
8841	8493	1
8841	9040	1
8841	9627	1
8841	8924	1
8841	2667	1
9040	11488	1
9040	6592	1
9040	4222	1
9040	2614	1
9040	12399	1
9040	9158	1
9075	9697	1
9075	11984	1
9075	2052	1
9075	6713	1
9075	2305	1
9075	3263	1
9075	542	1
9075	2897	1
9075	9778	1
9248	10178	1
9248	4971	1
9248	2450	1
9248	8799	1
9248	9661	1
9248	3318	1
9248	7631	1
9248	10595	1
9248	12098	1
9248	11095	1
9248	9778	1
9433	4255	1
9661	9062	1
9661	6691	1
9887	6973	1
9887	4255	1
9887	11567	1
9998	4255	1
10489	12098	1
10489	4971	1
10489	8748	1
10595	5396	1
10595	2416	1
10595	5795	1
10595	3928	1
10595	3771	1
10595	1011	1
10595	10533	1
10595	11418	1
10595	3065	1
10595	7631	1
10595	3538	1
10595	8924	1
10595	8493	1
10595	3263	1
10595	12528	1
10912	9075	1
10912	2288	1
10912	3396	1
11245	4255	1
11245	11567	1
11418	1872	1
11418	12098	1
11418	10178	1
11418	2288	1
11513	11878	1
11984	2928	1
11984	7827	1
11984	4078	1
11984	5451	1
11984	5246	1
11984	10222	1
12090	11488	1
12090	1029	1
12090	12259	1
12090	12528	1
12090	2450	1
12090	9158	1
12090	12690	1
12090	7482	1
12090	932	1
12090	1573	1
12090	2897	1
12090	2416	1
12090	7974	1
12090	7631	1
12090	11654	1
12090	4051	1
12090	4971	1
12090	1781	1
12090	9040	1
12090	6678	1
12098	4222	1
12098	9778	1
12098	934	1
12215	4255	1
12272	7410	1
12272	5097	1
12272	7530	1
12272	11095	1
12272	9062	1
12418	1236	1
12418	980	1
12418	7827	1
12497	2795	1
12551	12528	1
12551	4547	1
12551	4961	1
12551	1444	1
12551	2667	1
12551	2288	1
12672	9158	1
52	9778	1
52	5795	1
52	980	1
52	8748	1
52	11267	1
68	9040	1
68	5232	1
68	4379	1
68	12285	1
68	5316	1
68	12259	1
68	1261	1
68	5592	1
980	4078	1
980	5097	1
980	2614	1
980	6592	1
1029	5097	1
1029	7974	1
1029	2416	1
1033	4255	1
1064	2762	1
1064	2052	1
1064	1807	1
1064	7530	1
1064	7827	1
1064	542	1
1573	4148	1
1573	542	1
1573	2288	1
1573	11082	1
1573	7974	1
1573	5097	1
1573	1029	1
1573	7410	1
1655	4255	1
1661	1781	1
1661	3771	1
1661	8529	1
1661	12312	1
1661	1573	1
1661	3232	1
1661	4337	1
1661	6299	1
1661	6678	1
1661	7900	1
1807	1248	1
1807	2288	1
1807	542	1
1917	4255	1
1917	11567	1
1960	11095	1
1960	52	1
1960	5097	1
1960	3538	1
1960	5451	1
1960	12528	1
1960	4222	1
1960	9209	1
1960	8191	1
1960	4051	1
1960	5316	1
1960	5795	1
1960	12098	1
1960	10595	1
1960	4878	1
1960	2928	1
2163	542	1
2163	12528	1
2163	12672	1
2163	7566	1
2163	2982	1
2163	7960	1
2163	1206	1
2163	7631	1
2163	6299	1
2163	1661	1
2163	8748	1
2277	6832	1
2277	5182	1
2277	3928	1
2277	1807	1
2277	7655	1
2277	4224	1
2277	11141	1
2277	4337	1
2277	4332	1
2277	4078	1
2277	7712	1
2277	6094	1
2305	9303	1
2305	980	1
2305	10178	1
2450	12285	1
2450	2288	1
2450	6713	1
2450	11095	1
2450	52	1
2450	7974	1
2450	6270	1
2450	11418	1
2450	11082	1
2450	12528	1
2450	7317	1
2450	1104	1
2450	1872	1
2450	4961	1
2450	1543	1
2450	5097	1
2450	8924	1
2450	2052	1
2450	3065	1
2614	4222	1
2614	4971	1
2614	9158	1
2747	2795	1
2762	2288	1
2762	2614	1
2762	3065	1
2762	3263	1
2762	4332	1
2791	8748	1
2791	9778	1
2791	5097	1
2791	12399	1
2964	11567	1
2964	4255	1
2982	11082	1
2982	11754	1
2982	4051	1
2982	4078	1
2982	11471	1
2982	10222	1
2982	8191	1
2982	8924	1
2982	1348	1
2982	6713	1
3194	4255	1
3207	11567	1
3207	4255	1
3207	6973	1
3232	3065	1
3232	10178	1
3232	9040	1
3232	1029	1
3232	1872	1
3232	980	1
3263	2288	1
3263	26	1
3263	1011	1
3263	3065	1
3263	9492	1
3318	12259	1
3318	9062	1
3318	7827	1
3463	9860	1
3463	6234	1
3463	5795	1
3463	4337	1
3463	4878	1
3463	8841	1
3463	9303	1
3538	7923	1
3538	1011	1
3538	1872	1
3538	755	1
3538	2928	1
3538	11267	1
3538	4971	1
3538	5246	1
3538	2150	1
3538	2288	1
3538	1029	1
3538	5396	1
3649	4255	1
3718	3396	1
3718	2791	1
3718	12551	1
3718	26	1
3718	10533	1
3718	8191	1
3718	4878	1
3718	9303	1
3718	8924	1
3718	5097	1
3718	10165	1
3718	3771	1
3718	11984	1
3718	3065	1
3718	2450	1
3718	9158	1
3718	8799	1
3718	10222	1
3718	3538	1
3718	6270	1
3718	9075	1
3718	4547	1
3718	11754	1
3718	9697	1
3718	980	1
3718	9040	1
3718	9171	1
3718	7407	1
3718	2288	1
3718	1960	1
3718	7974	1
3718	11320	1
3718	12098	1
3718	3232	1
3718	5396	1
3954	11567	1
4084	4255	1
4337	2928	1
4337	980	1
4337	8924	1
4379	5111	1
4379	9062	1
4379	52	1
4379	12098	1
4379	4547	1
4379	6887	1
4393	4255	1
4904	4255	1
4904	11567	1
5246	5097	1
5246	980	1
5246	542	1
5264	3065	1
5264	12272	1
6031	11418	1
6031	10425	1
6031	1011	1
6031	3771	1
6031	12272	1
6031	52	1
6713	11681	1
6713	542	1
6713	6059	1
6713	5396	1
6713	12098	1
6904	2795	1
7349	3771	1
7655	7631	1
7655	12672	1
7662	9492	1
7662	8748	1
7712	26	1
7712	542	1
7712	11267	1
7712	1104	1
7712	8493	1
8088	4878	1
8088	5316	1
8088	11681	1
8088	9040	1
8088	11754	1
8088	5795	1
8493	980	1
8493	5795	1
8529	2150	1
8529	5763	1
8529	5795	1
8529	2762	1
8529	8971	1
8529	6592	1
8529	8924	1
8529	5097	1
8529	1236	1
8529	3232	1
8564	5264	1
8564	5316	1
8564	9778	1
8564	1206	1
8564	5396	1
8564	10222	1
8564	5663	1
8564	2897	1
8564	7482	1
8567	9040	1
8663	4255	1
8971	1248	1
9062	12259	1
9062	2667	1
9062	4222	1
9062	1104	1
9062	1248	1
9158	7631	1
9158	6270	1
9303	542	1
9303	2667	1
9303	5795	1
9303	9778	1
9303	11095	1
9303	11488	1
9627	2614	1
9627	1029	1
9627	7662	1
9627	11488	1
9627	11141	1
9627	3722	1
9627	4961	1
9627	9303	1
9627	5451	1
9627	3263	1
9627	8748	1
9627	10595	1
9627	10533	1
9627	12528	1
9627	11984	1
9627	9697	1
9627	3065	1
9678	3263	1
9678	542	1
9678	4676	1
9860	8191	1
9860	5316	1
9860	3396	1
9860	4224	1
9860	6592	1
9860	4332	1
9860	5097	1
9860	4051	1
10165	7900	1
10222	12259	1
10222	7712	1
10222	10178	1
10222	10985	1
10222	980	1
10222	11681	1
10222	2150	1
10222	1236	1
10342	4255	1
10425	4971	1
10425	6059	1
10469	9778	1
10469	2288	1
10589	6059	1
10589	8191	1
10589	4051	1
10589	1011	1
10589	10222	1
10589	3771	1
10589	5097	1
10589	4878	1
10589	10595	1
10589	12399	1
10589	9749	1
10589	2288	1
10589	5316	1
10589	12528	1
10589	9171	1
10589	2614	1
10589	9158	1
10589	4332	1
10589	10533	1
10589	2305	1
10589	12098	1
10589	1206	1
10589	5111	1
10589	1409	1
10589	6299	1
10589	3538	1
10589	7631	1
10589	1573	1
10589	12690	1
11082	11488	1
11082	10595	1
11082	5795	1
11082	980	1
11082	12690	1
11082	4971	1
11095	4676	1
11095	4971	1
11095	9778	1
11141	1248	1
11141	5097	1
11141	11488	1
11141	9778	1
11471	3722	1
11471	12672	1
11471	1409	1
11471	52	1
11471	9062	1
11471	9040	1
11471	11267	1
11488	9158	1
11488	10178	1
11488	8748	1
11488	5097	1
11609	4051	1
11609	2450	1
11609	9749	1
11609	980	1
11609	6713	1
11609	2416	1
11609	11681	1
11609	6031	1
11609	1029	1
11609	12690	1
11609	5097	1
11609	8493	1
11609	2288	1
11609	12551	1
11654	2897	1
11654	2450	1
11654	2288	1
11754	5097	1
11754	7631	1
11754	9040	1
11754	3065	1
11754	11984	1
11754	12098	1
3563	6843	0
11878	3538	0
6299	7960	0
3718	5246	0
1444	7712	0
1807	11508	0
7482	11984	0
1248	7410	0
1236	8594	0
9661	3538	0
11754	1111	0
9998	9248	0
12259	61	0
12672	1064	0
1111	8841	0
6691	12098	0
8026	8417	0
8088	593	0
1833	12215	0
12497	3161	0
4332	9248	0
5795	6887	0
3194	2795	0
755	4337	0
1573	5246	0
7662	1064	0
7202	8256	0
9433	10469	0
12690	5264	0
12215	6299	0
12551	2525	0
11244	11733	0
1655	7900	0
664	2450	0
3928	5264	0
8567	3718	0
4975	838	0
6678	7655	0
1655	10342	0
7407	755	0
9678	8191	0
9627	2525	0
1111	10222	0
12285	3718	0
11878	3718	0
7566	1917	0
4961	7410	0
4297	4255	0
2277	9492	0
3954	10342	0
6094	9302	0
6832	7119	0
6843	10128	0
11320	9062	0
5264	3771	0
2768	11244	0
8529	2602	0
1781	8705	0
4379	9171	0
9661	11984	0
6908	68	0
4722	3194	0
2055	1011	0
11567	2525	0
12399	6592	0
9302	2525	0
6094	3207	0
755	3207	0
9627	1104	0
5344	1971	0
2982	4583	0
5232	2768	0
934	3396	0
9778	4084	0
7631	932	0
1781	5344	0
1655	8594	0
12399	1444	0
1033	5111	0
12272	61	0
12312	5592	0
7923	1029	0
980	6059	0
2827	10489	0
3563	10533	0
755	6592	0
6832	932	0
1409	6094	0
6094	1111	0
12098	10595	0
12497	4224	0
6678	8799	0
7202	11508	0
6094	11244	0
10985	12497	0
9171	2644	0
1971	11418	0
932	6299	0
5246	3563	0
5097	10912	0
12215	9778	0
9303	12551	0
6252	5316	0
6538	1029	0
4547	109	0
3954	11878	0
2928	11267	0
7410	3538	0
4337	6713	0
6887	12098	0
4224	11245	0
8664	1635	0
1872	1348	0
11095	3194	0
2982	5369	0
980	701	0
4393	6220	0
7631	3396	0
3771	9492	0
3954	2614	0
11418	9075	0
12312	2163	0
2450	10128	0
4676	8594	0
9678	11654	0
2827	8256	0
4078	9678	0
8567	12272	0
2052	7566	0
3207	1033	0
9303	980	0
4583	11878	0
11508	2768	0
10342	3396	0
4051	7410	0
6031	7296	0
542	12551	0
2305	10489	0
6973	1033	0
8566	9492	0
3211	10342	0
11754	3649	0
1206	1807	0
5049	10222	0
4975	12215	0
11320	3065	0
8567	26	0
1543	2928	0
9860	1444	0
8417	2791	0
10443	4084	0
4148	12672	0
8748	9075	0
8191	11733	0
1833	6678	0
7530	9209	0
6691	3161	0
11984	26	0
2964	12551	0
10469	11095	0
1104	9433	0
2055	10178	0
7119	3954	0
12259	12418	0
11418	4332	0
3211	542	0
10222	12090	0
3563	11471	0
4337	4222	0
7410	4583	0
61	755	0
12312	9248	0
7296	1444	0
980	8748	0
4961	5097	0
2525	9062	0
5663	2762	0
7655	8493	0
12098	1655	0
5396	2163	0
5369	12259	0
755	2762	0
1248	4084	0
12418	9998	0
8026	12215	0
1971	3718	0
1444	11471	0
4084	6678	0
10595	2964	0
1573	6691	0
12497	1206	0
6678	1348	0
1206	542	0
4384	1833	0
6031	7662	0
7119	61	0
9171	11513	0
6908	2052	0
5560	1635	0
9749	9627	0
4393	3211	0
8026	7202	0
980	7530	0
12551	3207	0
6908	4332	0
8088	1104	0
8705	7974	0
5232	12497	0
3649	12399	0
2897	9248	0
1348	4282	0
8088	848	0
5316	1635	0
6691	4379	0
4148	5763	0
6973	2277	0
4222	11513	0
8529	8417	0
6270	10178	0
10165	8088	0
9040	5763	0
2305	2288	0
3232	5531	0
2288	10342	0
8088	9998	0
7407	11508	0
68	4904	0
10912	2055	0
1033	6678	0
8493	9661	0
4148	747	0
10165	9209	0
10469	8529	0
8799	4222	0
61	8026	0
1409	3649	0
4148	11320	0
4384	6832	0
2768	8088	0
2163	9303	0
12528	5182	0
5560	4547	0
8924	1111	0
12690	11878	0
7407	68	0
4971	9697	0
10533	3463	0
8529	1917	0
2644	5246	0
10469	8924	0
1261	10165	0
61	4379	0
8924	10222	0
6908	11754	0
4583	61	0
6538	2762	0
6031	4078	0
11513	5560	0
8705	10533	0
7482	3161	0
5531	6220	0
8256	6691	0
10178	9778	0
5531	7202	0
9158	9778	0
9433	2768	0
3722	3928	0
3954	8529	0
5396	9678	0
7482	1807	0
11878	4297	0
3211	6776	0
10912	1261	0
5344	755	0
4084	10985	0
8529	6252	0
4878	7482	0
6904	1661	0
10103	7631	0
7296	3211	0
1104	2928	0
12312	9075	0
11984	809	0
8594	1635	0
1872	9171	0
6776	4393	0
2964	1236	0
1781	9062	0
6299	2768	0
3722	5560	0
12551	6776	0
6973	10342	0
1807	10178	0
9062	1231	0
7296	3463	0
6832	11609	0
6252	2305	0
6234	2982	0
1104	8664	0
6299	4878	0
11681	11567	0
6843	6973	0
11267	5560	0
2055	12285	0
2305	6299	0
9492	6843	0
12272	2762	0
9062	12090	0
11244	9860	0
12497	5560	0
11609	542	0
6094	52	0
11267	9433	0
11984	9887	0
11567	1011	0
5592	9697	0
1917	2277	0
7349	10912	0
1573	2827	0
664	8566	0
6252	12272	0
2150	3318	0
7585	11681	0
8664	2277	0
8088	4547	0
4583	2288	0
1033	6059	0
934	4971	0
6713	12399	0
2052	8567	0
11733	593	0
9678	8493	0
10489	2928	0
6234	4255	0
4084	5097	0
7960	6832	0
8663	5795	0
4337	4393	0
8026	2897	0
932	8594	0
11082	9627	0
2525	4547	0
7974	3722	0
6592	2982	0
7631	4384	0
2827	1064	0
11609	593	0
2614	8529	0
1960	5763	0
10985	4084	0
2052	542	0
1104	7974	0
1971	11095	0
11418	701	0
11082	7974	0
4222	11245	0
2616	6592	0
4393	3463	0
8566	12215	0
3649	2724	0
5344	2450	0
11418	4084	0
8088	7655	0
4676	1960	0
5560	12551	0
3065	1661	0
809	9661	0
9778	8529	0
1917	3263	0
2305	11245	0
6904	8705	0
7349	7407	0
12215	8564	0
9433	11654	0
1236	3232	0
4722	4332	0
2525	10469	0
7613	5246	0
11508	3538	0
2964	7530	0
2762	12259	0
838	2416	0
5097	4971	0
5316	1348	0
12215	9860	0
6713	11471	0
9433	11913	0
11471	755	0
5111	11609	0
5451	11244	0
12215	6691	0
10443	6220	0
6270	3538	0
4384	932	0
6220	1029	0
10222	1029	0
6059	7662	0
1573	3232	0
8799	4379	0
8417	7349	0
11513	4975	0
1444	12259	0
11733	7296	0
8799	5232	0
109	5264	0
3161	5663	0
2644	12098	0
6843	1029	0
2795	9075	0
6592	4393	0
11567	5111	0
9749	4148	0
6713	3232	0
2614	11654	0
1833	7712	0
5795	1409	0
4961	2288	0
12215	11488	0
8026	6234	0
9171	11681	0
755	7410	0
934	3211	0
11095	2150	0
3211	6832	0
7566	10425	0
3843	6538	0
664	12215	0
11508	10425	0
6908	838	0
4384	12690	0
4222	10595	0
7974	12497	0
9492	6252	0
9661	4676	0
3649	10489	0
6252	3954	0
10533	6713	0
1261	9171	0
68	9860	0
10595	7119	0
10128	6691	0
2614	1261	0
9302	3211	0
9887	5795	0
12690	5531	0
3161	6713	0
9433	8529	0
3161	2150	0
2450	2614	0
1409	3065	0
9697	5111	0
11913	6299	0
3194	9749	0
5246	7317	0
2052	10595	0
26	9887	0
9860	4547	0
4393	1635	0
7119	1781	0
11141	3463	0
7923	12528	0
2982	7566	0
11320	1960	0
5182	3563	0
1781	8748	0
2416	4224	0
8924	12497	0
3843	4904	0
6299	9302	0
8566	5182	0
6094	6776	0
9302	5560	0
11320	12312	0
52	2277	0
11082	6220	0
10165	5097	0
7712	4255	0
7712	6299	0
26	980	0
1206	4051	0
1781	4332	0
6220	2602	0
7662	5763	0
2644	3065	0
3263	4878	0
3954	2667	0
1807	1872	0
5264	3954	0
5795	1206	0
7900	5111	0
12672	52	0
2616	11245	0
12259	7974	0
7530	1833	0
5344	5592	0
1971	9661	0
3928	1661	0
6843	4676	0
1104	4676	0
9627	5592	0
3570	2163	0
3928	12399	0
1248	9492	0
10178	2982	0
10589	9433	0
5232	11245	0
3318	2052	0
12090	7530	0
2644	1573	0
6031	4971	0
3538	1543	0
6904	10128	0
8799	3928	0
11681	9171	0
11141	11508	0
5369	10985	0
2602	8594	0
2964	9075	0
8529	6713	0
4337	2150	0
7900	12272	0
10589	2163	0
4904	9627	0
747	8256	0
9433	3194	0
6059	848	0
1064	1573	0
2055	5451	0
4332	9248	0
2897	4084	0
1064	6252	0
52	5369	0
8564	2052	0
6270	9887	0
8971	5369	0
2982	1807	0
664	5560	0
12528	10443	0
9433	5049	0
5451	848	0
5232	6904	0
61	3463	0
12672	12215	0
11609	3396	0
4961	9604	0
664	11984	0
9171	7655	0
4393	4148	0
7662	3538	0
9040	2525	0
2982	1661	0
1033	10165	0
11984	1409	0
10165	1206	0
5560	5396	0
2602	9492	0
2277	12690	0
5560	2616	0
4148	7566	0
1917	3161	0
12672	12497	0
12528	9749	0
6538	9627	0
7202	4547	0
9040	8529	0
10912	4084	0
8256	4084	0
4722	11471	0
3263	9697	0
5246	2667	0
6592	8663	0
6538	1872	0
1573	3318	0
7585	52	0
3161	3396	0
932	2928	0
6904	3263	0
4051	8529	0
3538	838	0
9749	5560	0
10595	2602	0
7296	6678	0
1573	5531	0
4051	11267	0
3649	9661	0
11418	3771	0
9998	2305	0
1573	2827	0
2525	6270	0
6832	3928	0
2964	10103	0
1033	5451	0
12690	2616	0
2667	11513	0
9860	2305	0
4224	8566	0
593	4878	0
1833	61	0
2163	10342	0
9778	1033	0
848	1655	0
934	8594	0
7712	3649	0
934	542	0
6299	2052	0
6270	3954	0
11913	7613	0
3263	4332	0
12259	10469	0
3718	2964	0
8748	11609	0
2614	4583	0
4337	6094	0
7613	2525	0
5097	2150	0
5049	1543	0
4878	6904	0
755	2163	0
8529	9860	0
6220	6713	0
2795	109	0
7655	6031	0
6592	9604	0
7662	5344	0
2667	109	0
7631	6538	0
12418	11733	0
