gene_a	gene_b	label
17180	23091	1
16874	9000	1
3914	18927	1
15292	18396	1
1394	9157	0
1712	16922	0
2643	12567	1
24180	12124	1
5148	18742	0
6727	16424	0
320	16542	1
9091	14468	0
25290	12857	0
17180	12429	1
9844	24180	1
7437	15387	1
150	20755	1
24180	10003	1
12636	4075	0
22914	13124	1
12405	20755	1
15753	23972	1
15275	18645	0
12096	1521	1
24215	7456	1
18713	9337	1
3914	18452	1
17180	10839	1
11223	15597	0
1303	8470	1
4562	9130	0
13473	19785	0
1735	3930	0
4784	22102	0
22515	16312	1
3914	9495	1
14459	18593	0
22138	3251	0
15753	24392	1
15942	24180	1
13877	9296	1
21998	17095	1
17180	346	1
9868	10031	0
13758	17969	0
5846	13820	1
24939	6505	0
22060	1417	1
1191	11607	0
17180	9012	1
24914	2174	1
20983	23873	0
15151	1297	0
11648	5782	1
18261	12282	0
24328	10625	1
5382	4792	0
2452	14510	0
10031	1417	1
19059	13021	0
9130	3993	1
2125	22607	0
10912	23638	0
1378	17391	0
19818	18396	1
16494	16389	1
11573	7843	1
8695	17583	0
15753	16003	1
18007	24180	1
20308	25219	0
22757	24352	0
22506	24180	1
23077	17095	1
16381	22656	1
22937	8152	0
13409	8669	1
3562	18396	1
8726	13474	0
20793	10145	0
24180	15594	1
24180	9232	1
304	232	0
23698	9296	1
2629	13967	0
21552	3914	0
22132	24061	0
1560	22420	0
15981	6506	0
10971	16457	1
4114	10405	0
22656	20107	1
11973	5359	0
22832	18977	0
15499	12388	1
9404	3811	1
21903	21041	1
3914	20310	1
15753	17864	1
4222	23758	0
22709	22345	0
24180	496	1
19124	23719	0
8440	16666	0
1537	24180	1
10622	8487	0
12916	18418	0
24355	13178	0
10011	4274	0
16752	18360	0
17161	1516	0
16248	6871	0
11613	24180	1
19986	16960	0
24067	22085	0
11526	1360	1
12761	1909	0
13356	9000	1
2832	15167	0
95	4334	0
5055	22113	0
12955	7456	1
3914	4114	1
14525	10292	0
21172	1290	0
20930	9902	0
16581	10169	1
3535	19606	0
17419	687	0
20221	16389	1
5651	9724	0
21839	8201	0
15753	5609	1
1332	23204	0
14429	24180	1
22914	3140	1
7538	19761	0
19818	14100	0
21477	12454	1
754	3838	0
7232	1492	0
22269	24180	1
890	1243	0
20365	3167	1
1131	17095	1
5846	8243	1
3914	7962	1
19446	23972	0
8845	23213	0
24935	16312	1
13299	16041	0
17180	18753	1
25441	12388	1
18204	22774	0
20221	9296	1
3914	14411	1
22099	24314	0
3603	7977	0
12454	9926	1
20052	19394	0
10292	360	0
9031	22211	0
7386	4946	0
16494	12567	1
17180	10030	1
15753	6369	1
15753	19198	1
15753	3923	1
12759	4257	1
1303	4338	1
12759	17865	1
13299	9571	0
1068	12378	0
17180	21148	1
10112	5895	0
8370	22656	1
3012	12567	1
3776	4274	0
21096	266	0
17712	13775	1
3320	10477	0
24263	16312	1
17865	19960	0
535	16881	0
6037	10660	0
18713	10625	1
25329	6372	0
19592	24975	0
22184	13967	0
7274	14644	0
15382	21471	0
21440	4274	0
1506	17407	0
15753	6300	1
17180	8880	1
10446	20952	1
13043	10625	1
20755	9926	0
17166	20026	0
3914	1735	0
16790	5965	0
13256	16312	1
20221	21064	1
28	16358	1
7627	17095	1
3162	11394	0
21083	3955	1
12567	17835	0
14235	11122	1
841	5199	0
2278	25348	0
17180	24942	1
12261	1378	0
22656	8815	1
18008	25059	0
15275	5432	0
10773	17271	0
10625	6782	0
9404	8440	0
7486	1303	0
6824	16389	1
10610	15211	0
24180	6056	1
1945	24180	1
15753	20698	1
10594	17190	0
24180	15011	1
7962	17322	0
3914	14931	1
12231	3159	0
11693	17045	0
19150	8914	0
3766	4441	1
23014	23291	1
1758	13247	1
22656	18271	1
17180	3572	1
17180	21953	1
22656	710	1
2185	13775	0
7482	23085	0
7102	20937	0
25429	3491	0
22656	14249	1
6758	12185	0
12388	11122	1
16493	22656	1
7047	8206	0
1721	24180	1
2679	19714	1
3914	12261	1
11075	1389	0
21477	7843	1
11854	19948	0
10446	4169	1
13891	7848	0
3914	3766	1
15810	18646	1
10219	9382	1
3117	360	0
3754	7116	0
5497	7434	0
22656	5311	1
8593	22656	1
3862	5782	1
7102	21135	0
2930	11518	0
6435	11223	0
10731	2674	0
1970	23098	0
16015	22656	1
22656	705	1
22656	21263	1
5577	11958	0
3801	6599	0
24656	22656	1
3914	18200	1
19378	3914	1
17180	12926	1
3807	17095	1
23559	20365	1
22295	5289	0
25144	17095	1
7437	21012	1
2317	17095	1
23476	8445	0
6728	149	0
21027	17095	1
2966	8440	1
3914	3344	1
2710	8210	0
5564	5966	0
23833	7029	0
17423	17095	1
18087	20785	0
17319	23271	0
15753	23086	1
11385	16312	1
10003	7456	1
10088	11526	0
1064	21258	0
23070	5410	0
483	7325	0
21948	23997	0
19242	13565	0
24180	7782	1
15329	5	0
21673	24180	1
16995	17323	1
10058	24180	1
10134	16457	1
22656	1887	1
15780	253	0
15650	25323	1
16522	5232	0
3342	2793	1
9435	16935	0
3545	7741	0
1469	7186	0
10760	11450	0
15710	24180	1
5289	22656	1
20278	13298	0
6175	24180	1
754	22656	1
10446	7486	1
3930	9296	1
3481	16530	0
3076	17411	0
23375	4887	0
10805	5038	0
7190	22656	1
9902	15340	0
14128	10274	0
9306	1986	1
5818	5782	1
5846	6558	0
6505	7437	1
320	11122	1
5061	25441	1
13764	20365	1
6089	22656	1
20947	4784	1
1537	24180	1
10169	17095	1
1303	9337	1
17180	10292	1
13710	17583	0
4187	17095	1
1360	19606	1
16290	12126	0
3776	3795	0
13381	22903	0
6728	18204	0
21015	4247	0
17180	17425	1
10054	10169	1
24180	19375	1
22706	9830	0
12624	10971	1
21440	18490	1
23828	24406	0
23182	22656	1
16874	19863	0
23849	24918	1
5176	10169	1
13031	22673	1
25329	24180	1
11044	3914	1
10102	24180	1
15382	19501	0
17143	14137	0
25128	24180	1
3811	5782	1
3811	23293	0
15552	5609	0
11609	17712	1
10055	9175	0
7372	611	0
21636	19142	0
8238	15382	0
2231	10610	0
17180	11752	1
20582	16542	0
9539	670	0
7486	23134	0
17180	5117	1
11542	18391	0
24053	20278	0
19679	1207	0
7974	12844	0
21083	3342	1
3110	7023	1
17589	5768	0
5092	17923	0
9306	6256	1
22656	7507	1
4784	17411	1
2174	14962	1
11469	11573	0
9331	5895	1
1969	21971	0
17180	17322	1
17180	9157	1
11731	24180	1
14591	3914	1
22656	5236	1
22656	24075	1
16928	16445	0
23969	4096	0
20555	8091	0
24138	18824	0
8501	23589	0
10219	5510	1
20483	15963	0
15753	10927	1
236	24088	0
24594	17822	0
20434	1360	1
17575	21336	0
22449	9006	0
16512	17530	0
7325	17351	0
7817	23002	0
24215	20052	1
7513	20525	0
5098	22991	0
4361	20365	1
11885	9383	0
11929	21723	0
23873	4790	0
9317	24352	0
8210	11168	0
18490	6908	1
15753	15231	1
10477	24594	0
9780	12197	0
9702	5301	0
14061	4294	0
775	21439	0
23640	10694	0
13031	23915	1
6505	19787	1
6462	7479	0
343	5157	0
21606	14121	0
23158	20932	0
10219	9700	1
9164	3566	0
24934	16847	1
7158	20393	0
12096	1417	1
629	4588	0
10249	10979	1
9868	8669	1
21515	22184	0
8243	25441	1
20434	2482	1
9844	3954	0
13724	24180	1
13409	13967	1
19760	17411	0
4898	13112	0
19133	3650	0
7158	25062	1
19198	11968	0
22656	16651	1
1177	20437	0
12725	4035	0
8804	5176	0
