gene_a.identifier,gene_a.name,gene_b.identifier,gene_b.name,cancer
6603,FLI1,81451,SDHB,BRCA
6603,FLI1,21674,CCND2,BRCA
6603,FLI1,45416,NFKB2,BRCA
6603,FLI1,81832,MSI2,BRCA
6603,FLI1,26275,PIK3R1,BRCA
6603,FLI1,30847,NFIB,BRCA
6603,FLI1,14051,SUFU,BRCA
6603,FLI1,27715,MLH1,BRCA
6603,FLI1,85534,TSC1,BRCA
6603,FLI1,89060,NOTCH2,BRCA
6603,FLI1,94589,WRN,BRCA
6603,FLI1,83111,PER1,BRCA
6603,FLI1,11653,RPL22,BRCA
6603,FLI1,44924,ELK4,BRCA
6603,FLI1,8129,EXT1,BRCA
6603,FLI1,5964,FH,BRCA
6603,FLI1,41301,EZH2,BRCA
6603,FLI1,7978,BRIP1,BRCA
6603,FLI1,18242,DDB2,BRCA
6603,FLI1,67614,FBN1,BRCA
6617,MFN1,33598,BRCA1,BRCA
6764,MYLK,55035,PTEN,BRCA
6782,EIF3H,96301,TP53,BRCA
7394,ZNF517,96301,TP53,BRCA
7394,ZNF517,33598,BRCA1,BRCA
7599,PLN,55035,PTEN,BRCA
7754,PNMA1,55035,PTEN,BRCA
8129,EXT1,96301,TP53,BRCA
8386,SVIL,55035,PTEN,BRCA
8557,SDHAP1,33598,BRCA1,BRCA
8953,GPT,96301,TP53,BRCA
8971,PRKAG3,55035,PTEN,BRCA
9111,ENPP2,96301,TP53,BRCA
9221,DNAH5,33598,BRCA1,BRCA
9222,ZC3H12A,55035,PTEN,BRCA
9246,GATAD2B,33598,BRCA1,BRCA
9296,TM4SF19,33598,BRCA1,BRCA
9296,TM4SF19,96301,TP53,BRCA
9300,PTX3,33598,BRCA1,BRCA
9300,PTX3,96301,TP53,BRCA
9866,GALR1,55035,PTEN,BRCA
9928,DCUN1D1,33598,BRCA1,BRCA
10145,CAPRIN2,33598,BRCA1,BRCA
10222,PTCH2,33598,BRCA1,BRCA
10345,ZNF792,33598,BRCA1,BRCA
10424,TM9SF3,55035,PTEN,BRCA
10478,TNFSF10,96301,TP53,BRCA
10481,PAAF1,33598,BRCA1,BRCA
10636,ZNF614,46130,BRCA2,BRCA
10636,ZNF614,3375,ATM,BRCA
10708,CYP11B2,33598,BRCA1,BRCA
10708,CYP11B2,96301,TP53,BRCA
10764,TRA2B,33598,BRCA1,BRCA
10768,NCOA4,46130,BRCA2,BRCA
10779,CDH26,33598,BRCA1,BRCA
11073,RLN2,55035,PTEN,BRCA
11148,MYOM2,55035,PTEN,BRCA
11179,FAM135B,96301,TP53,BRCA
11283,RTEL1,33598,BRCA1,BRCA
11360,XIRP1,55035,PTEN,BRCA
11432,OSR2,96301,TP53,BRCA
11877,SLC25A32,96301,TP53,BRCA
11915,OPTC,55035,PTEN,BRCA
12092,ABCC4,85534,TSC1,BRCA
12092,ABCC4,83111,PER1,BRCA
12092,ABCC4,41301,EZH2,BRCA
12092,ABCC4,18242,DDB2,BRCA
12092,ABCC4,27715,MLH1,BRCA
12092,ABCC4,11687,PBX1,BRCA
12092,ABCC4,83801,TRIP11,BRCA
12092,ABCC4,81832,MSI2,BRCA
12092,ABCC4,94589,WRN,BRCA
12092,ABCC4,30847,NFIB,BRCA
12092,ABCC4,45416,NFKB2,BRCA
12092,ABCC4,44924,ELK4,BRCA
12092,ABCC4,81402,NF1,BRCA
12092,ABCC4,9176,RB1,BRCA
12092,ABCC4,38698,SYNE2,BRCA
12092,ABCC4,26310,IL6ST,BRCA
12092,ABCC4,17659,SS18L1,BRCA
12092,ABCC4,26275,PIK3R1,BRCA
12092,ABCC4,5964,FH,BRCA
12092,ABCC4,93063,MET,BRCA
12092,ABCC4,89801,HERPUD1,BRCA
12092,ABCC4,3797,PTCH1,BRCA
12092,ABCC4,67614,FBN1,BRCA
12092,ABCC4,11653,RPL22,BRCA
12092,ABCC4,21674,CCND2,BRCA
12092,ABCC4,14051,SUFU,BRCA
12092,ABCC4,75430,RECQL4,BRCA
12092,ABCC4,8129,EXT1,BRCA
12092,ABCC4,7978,BRIP1,BRCA
12092,ABCC4,81451,SDHB,BRCA
12092,ABCC4,89060,NOTCH2,BRCA
12092,ABCC4,90958,MITF,BRCA
12332,UGT1A8,46130,BRCA2,BRCA
12333,DSG4,55035,PTEN,BRCA
12333,DSG4,46130,BRCA2,BRCA
12429,CHRNA4,96301,TP53,BRCA
12549,SOX14,33598,BRCA1,BRCA
12677,SERPINH1,33598,BRCA1,BRCA
12796,AMACR,55035,PTEN,BRCA
13252,ZFP36,46130,BRCA2,BRCA
13289,PLD5,46130,BRCA2,BRCA
13398,NMNAT3,33598,BRCA1,BRCA
13498,NEFM,55035,PTEN,BRCA
13563,PRIM2,55035,PTEN,BRCA
14090,SLC17A9,33598,BRCA1,BRCA
14099,ASB10,55035,PTEN,BRCA
14139,OPLAH,96301,TP53,BRCA
14139,OPLAH,33598,BRCA1,BRCA
14152,CLIP3,33598,BRCA1,BRCA
14365,DDX49,33598,BRCA1,BRCA
14671,OXR1,96301,TP53,BRCA
14890,KLK15,55035,PTEN,BRCA
14905,DUOXA2,55035,PTEN,BRCA
15293,RIT2,55035,PTEN,BRCA
15385,CD38,55035,PTEN,BRCA
15439,SOHLH2,55035,PTEN,BRCA
15447,INTS4,33598,BRCA1,BRCA
15615,CCL2,55035,PTEN,BRCA
15686,MYL2,55035,PTEN,BRCA
16047,TNFSF15,46130,BRCA2,BRCA
16086,AQP11,33598,BRCA1,BRCA
16086,AQP11,55035,PTEN,BRCA
16160,TAS2R38,46130,BRCA2,BRCA
16347,PDCD10,33598,BRCA1,BRCA
16398,TSPYL5,33598,BRCA1,BRCA
16415,OR2D2,46130,BRCA2,BRCA
16431,SLC26A5,55035,PTEN,BRCA
16910,TSPO,55035,PTEN,BRCA
17092,THRSP,33598,BRCA1,BRCA
17153,RPL35A,33598,BRCA1,BRCA
17461,SRD5A2,55035,PTEN,BRCA
17530,GPR160,33598,BRCA1,BRCA
17530,GPR160,96301,TP53,BRCA
17657,NDST4,46130,BRCA2,BRCA
17657,NDST4,55035,PTEN,BRCA
17659,SS18L1,33598,BRCA1,BRCA
17845,EPHB3,33598,BRCA1,BRCA
17893,AMPD3,46130,BRCA2,BRCA
18084,FYTTD1,33598,BRCA1,BRCA
18438,TBX4,55035,PTEN,BRCA
18449,GPR171,33598,BRCA1,BRCA
18585,MAML2,81832,MSI2,BRCA
18585,MAML2,26275,PIK3R1,BRCA
18585,MAML2,30847,NFIB,BRCA
18757,STAC3,55035,PTEN,BRCA
18839,MAP3K1,83111,PER1,BRCA
18839,MAP3K1,89060,NOTCH2,BRCA
18839,MAP3K1,44924,ELK4,BRCA
18839,MAP3K1,3797,PTCH1,BRCA
18839,MAP3K1,83801,TRIP11,BRCA
18839,MAP3K1,81451,SDHB,BRCA
18839,MAP3K1,93063,MET,BRCA
18839,MAP3K1,17659,SS18L1,BRCA
18839,MAP3K1,67614,FBN1,BRCA
18839,MAP3K1,75430,RECQL4,BRCA
18839,MAP3K1,89801,HERPUD1,BRCA
18839,MAP3K1,38698,SYNE2,BRCA
18839,MAP3K1,45416,NFKB2,BRCA
18839,MAP3K1,18242,DDB2,BRCA
18839,MAP3K1,26310,IL6ST,BRCA
18839,MAP3K1,7978,BRIP1,BRCA
18839,MAP3K1,5964,FH,BRCA
18839,MAP3K1,85534,TSC1,BRCA
18839,MAP3K1,21674,CCND2,BRCA
18839,MAP3K1,30847,NFIB,BRCA
18839,MAP3K1,14051,SUFU,BRCA
18839,MAP3K1,9176,RB1,BRCA
18839,MAP3K1,41301,EZH2,BRCA
18839,MAP3K1,94589,WRN,BRCA
18839,MAP3K1,11687,PBX1,BRCA
18889,DBH,55035,PTEN,BRCA
18996,LMO2,10306,COL1A1,BRCA
19022,COPE,33598,BRCA1,BRCA
19137,MYC,33598,BRCA1,BRCA
19137,MYC,96301,TP53,BRCA
19556,FATE1,33598,BRCA1,BRCA
19768,GNAS,33598,BRCA1,BRCA
19925,UBR5,96301,TP53,BRCA
19947,GPR22,55035,PTEN,BRCA
20031,PLA2G4D,46130,BRCA2,BRCA
20031,PLA2G4D,55035,PTEN,BRCA
20104,SALL3,3375,ATM,BRCA
20137,STAC,55035,PTEN,BRCA
20202,P2RX1,55035,PTEN,BRCA
20261,OC90,96301,TP53,BRCA
20366,OR51T1,55035,PTEN,BRCA
20366,OR51T1,3375,ATM,BRCA
20371,SLA,96301,TP53,BRCA
20536,MCFD2,55035,PTEN,BRCA
20728,DIP2A,55035,PTEN,BRCA
20750,AKAP8L,96301,TP53,BRCA
20770,CEBPG,33598,BRCA1,BRCA
20932,ZNF491,33598,BRCA1,BRCA
20981,USP13,96301,TP53,BRCA
21061,LIG3,31227,PARP1,BRCA
21061,LIG3,46130,BRCA2,BRCA
21151,GIMAP6,33598,BRCA1,BRCA
21248,AVPR2,33598,BRCA1,BRCA
21384,KRT72,55035,PTEN,BRCA
21730,YEATS2,33598,BRCA1,BRCA
21804,LRRTM3,46130,BRCA2,BRCA
21804,LRRTM3,55035,PTEN,BRCA
21875,OR2H1,55035,PTEN,BRCA
21929,BRD4,96301,TP53,BRCA
22361,PMVK,31227,PARP1,BRCA
22395,DBT,55035,PTEN,BRCA
22396,RNF113B,55035,PTEN,BRCA
22564,BRD9,33598,BRCA1,BRCA
22661,THYN1,55035,PTEN,BRCA
23139,CYP11B1,33598,BRCA1,BRCA
23139,CYP11B1,96301,TP53,BRCA
23192,RBM12B,33598,BRCA1,BRCA
23595,NCEH1,33598,BRCA1,BRCA
23595,NCEH1,96301,TP53,BRCA
23929,FGF12,33598,BRCA1,BRCA
23942,TPM1,55035,PTEN,BRCA
24016,JAK2,44924,ELK4,BRCA
24016,JAK2,9176,RB1,BRCA
24016,JAK2,8129,EXT1,BRCA
24016,JAK2,89801,HERPUD1,BRCA
24016,JAK2,83801,TRIP11,BRCA
24016,JAK2,30847,NFIB,BRCA
24016,JAK2,17659,SS18L1,BRCA
24016,JAK2,41301,EZH2,BRCA
24016,JAK2,94589,WRN,BRCA
24016,JAK2,45416,NFKB2,BRCA
24016,JAK2,18242,DDB2,BRCA
24016,JAK2,85534,TSC1,BRCA
24016,JAK2,10306,COL1A1,BRCA
24016,JAK2,7978,BRIP1,BRCA
24016,JAK2,81451,SDHB,BRCA
24016,JAK2,67614,FBN1,BRCA
24016,JAK2,21674,CCND2,BRCA
24016,JAK2,14051,SUFU,BRCA
24053,TGM3,55035,PTEN,BRCA
24129,GOLIM4,96301,TP53,BRCA
24129,GOLIM4,33598,BRCA1,BRCA
24247,KLHL1,55035,PTEN,BRCA
24371,USP6,17659,SS18L1,BRCA
24371,USP6,26310,IL6ST,BRCA
24371,USP6,30847,NFIB,BRCA
24371,USP6,14051,SUFU,BRCA
24371,USP6,83111,PER1,BRCA
24371,USP6,81832,MSI2,BRCA
24512,ELL,33598,BRCA1,BRCA
24616,CNTLN,46130,BRCA2,BRCA
24651,PPM1L,33598,BRCA1,BRCA
24938,CCDC50,96301,TP53,BRCA
24964,DLK2,55035,PTEN,BRCA
25091,P2RY1,33598,BRCA1,BRCA
25091,P2RY1,3375,ATM,BRCA
25182,MAF,55035,PTEN,BRCA
25242,ZNF442,33598,BRCA1,BRCA
25869,HERC3,46130,BRCA2,BRCA
25899,SLC2A5,55035,PTEN,BRCA
26442,PYGM,55035,PTEN,BRCA
26618,LMLN,33598,BRCA1,BRCA
26776,SCIN,55035,PTEN,BRCA
26987,AMD1,3375,ATM,BRCA
27024,ECE2,33598,BRCA1,BRCA
27154,SMYD1,55035,PTEN,BRCA
27444,ETS2,55035,PTEN,BRCA
27589,PROK1,55035,PTEN,BRCA
28277,HSPB6,33598,BRCA1,BRCA
28756,OR2T33,55035,PTEN,BRCA
28761,FOXF1,55035,PTEN,BRCA
28825,PIGX,33598,BRCA1,BRCA
28825,PIGX,96301,TP53,BRCA
28923,GPRC6A,55035,PTEN,BRCA
28933,WDR86,33598,BRCA1,BRCA
29013,XAB2,31227,PARP1,BRCA
29142,MMP16,33598,BRCA1,BRCA
29457,BCHE,96301,TP53,BRCA
29564,TSNARE1,96301,TP53,BRCA
29564,TSNARE1,33598,BRCA1,BRCA
29719,SLC7A14,55035,PTEN,BRCA
29719,SLC7A14,96301,TP53,BRCA
29835,IZUMO1,55035,PTEN,BRCA
29884,SMCP,33598,BRCA1,BRCA
30233,AUH,55035,PTEN,BRCA
30262,RAMP1,55035,PTEN,BRCA
30361,BOP1,96301,TP53,BRCA
30668,SLC8A1,55035,PTEN,BRCA
30668,SLC8A1,46130,BRCA2,BRCA
30717,DDB1,31227,PARP1,BRCA
30912,PPEF2,55035,PTEN,BRCA
31057,ACER3,33598,BRCA1,BRCA
31227,PARP1,54138,RAD51,BRCA
31227,PARP1,93727,SSBP1,BRCA
31227,PARP1,58426,RAD23B,BRCA
31342,ACTA2,55035,PTEN,BRCA
32064,PADI3,55035,PTEN,BRCA
32187,PEX5L,33598,BRCA1,BRCA
32187,PEX5L,96301,TP53,BRCA
32345,ISM2,55035,PTEN,BRCA
32945,ZNF7,96301,TP53,BRCA
32951,HAS2,96301,TP53,BRCA
33026,CREBBP,85534,TSC1,BRCA
33026,CREBBP,67614,FBN1,BRCA
33026,CREBBP,83801,TRIP11,BRCA
33026,CREBBP,17659,SS18L1,BRCA
33026,CREBBP,30847,NFIB,BRCA
33026,CREBBP,5964,FH,BRCA
33026,CREBBP,81451,SDHB,BRCA
33026,CREBBP,83111,PER1,BRCA
33026,CREBBP,89060,NOTCH2,BRCA
33026,CREBBP,14051,SUFU,BRCA
33026,CREBBP,94589,WRN,BRCA
33026,CREBBP,26275,PIK3R1,BRCA
33026,CREBBP,75430,RECQL4,BRCA
33026,CREBBP,8129,EXT1,BRCA
33026,CREBBP,21674,CCND2,BRCA
33026,CREBBP,44924,ELK4,BRCA
33026,CREBBP,89801,HERPUD1,BRCA
33026,CREBBP,7978,BRIP1,BRCA
33026,CREBBP,45416,NFKB2,BRCA
33085,ATP1B3,33598,BRCA1,BRCA
33393,RAD21,96301,TP53,BRCA
33487,STMN3,33598,BRCA1,BRCA
33493,ST6GAL1,33598,BRCA1,BRCA
33493,ST6GAL1,96301,TP53,BRCA
33497,LRRC6,96301,TP53,BRCA
33598,BRCA1,31227,PARP1,BRCA
33613,PPP2R3A,33598,BRCA1,BRCA
33725,CSRP1,55035,PTEN,BRCA
33831,CEACAM4,55035,PTEN,BRCA
33838,GSDMC,96301,TP53,BRCA
34184,TBRG1,55035,PTEN,BRCA
34477,ARG2,55035,PTEN,BRCA
34722,RTP4,33598,BRCA1,BRCA
34874,DGKI,33598,BRCA1,BRCA
35227,EEF1D,96301,TP53,BRCA
35417,PEX2,33598,BRCA1,BRCA
35470,ODF1,33598,BRCA1,BRCA
35495,ZNF44,33598,BRCA1,BRCA
35558,IQCC,33598,BRCA1,BRCA
35620,BMP3,55035,PTEN,BRCA
36021,OR5C1,55035,PTEN,BRCA
36158,POTEH,3375,ATM,BRCA
36158,POTEH,55035,PTEN,BRCA
36256,ZNF696,96301,TP53,BRCA
36322,TPM4,96301,TP53,BRCA
36361,PRKAG2,33598,BRCA1,BRCA
36427,COL9A3,33598,BRCA1,BRCA
36796,MCF2,55035,PTEN,BRCA
36967,LY6K,96301,TP53,BRCA
36967,LY6K,33598,BRCA1,BRCA
37149,GUCY2D,55035,PTEN,BRCA
37267,GDPD4,33598,BRCA1,BRCA
37441,CDK5,31227,PARP1,BRCA
37441,CDK5,33598,BRCA1,BRCA
37600,ZNF625,33598,BRCA1,BRCA
37637,KCNG3,3375,ATM,BRCA
37814,FABP3,55035,PTEN,BRCA
38245,GDPD1,46130,BRCA2,BRCA
38515,SLC39A4,33598,BRCA1,BRCA
38649,EFNA3,33598,BRCA1,BRCA
38719,ZFP41,96301,TP53,BRCA
38902,RELT,33598,BRCA1,BRCA
39258,ADIPOQ,96301,TP53,BRCA
39258,ADIPOQ,33598,BRCA1,BRCA
39263,RDH16,55035,PTEN,BRCA
39281,RAB9B,55035,PTEN,BRCA
39388,UBA2,33598,BRCA1,BRCA
39509,NR1H4,55035,PTEN,BRCA
39727,ST18,55035,PTEN,BRCA
39846,PPARA,21674,CCND2,BRCA
39846,PPARA,83111,PER1,BRCA
39846,PPARA,83801,TRIP11,BRCA
39846,PPARA,7978,BRIP1,BRCA
39846,PPARA,5964,FH,BRCA
39846,PPARA,26275,PIK3R1,BRCA
39846,PPARA,85534,TSC1,BRCA
39846,PPARA,18242,DDB2,BRCA
39846,PPARA,17659,SS18L1,BRCA
39846,PPARA,3797,PTCH1,BRCA
39846,PPARA,27715,MLH1,BRCA
39846,PPARA,44924,ELK4,BRCA
39846,PPARA,81832,MSI2,BRCA
39846,PPARA,14051,SUFU,BRCA
39846,PPARA,30847,NFIB,BRCA
39846,PPARA,67614,FBN1,BRCA
39846,PPARA,45416,NFKB2,BRCA
39866,PIKFYVE,46130,BRCA2,BRCA
40012,EXOSC4,33598,BRCA1,BRCA
40054,ANGPT1,96301,TP53,BRCA
40121,CFL2,55035,PTEN,BRCA
40136,RFC4,31227,PARP1,BRCA
40136,RFC4,33598,BRCA1,BRCA
40171,GDNF,33598,BRCA1,BRCA
40189,TRPM4,55035,PTEN,BRCA
40367,SHC1,33598,BRCA1,BRCA
40537,TPH1,55035,PTEN,BRCA
40596,RYR2,55035,PTEN,BRCA
40596,RYR2,46130,BRCA2,BRCA
40909,DACH2,55035,PTEN,BRCA
41444,TSTA3,33598,BRCA1,BRCA
41569,FAM163A,55035,PTEN,BRCA
41656,CAV3,55035,PTEN,BRCA
41719,DAPK1,31227,PARP1,BRCA
41865,STARD3NL,3375,ATM,BRCA
41926,SPAG11B,55035,PTEN,BRCA
41972,KLF10,96301,TP53,BRCA
42288,MTBP,96301,TP53,BRCA
42371,VPS13B,96301,TP53,BRCA
42387,FETUB,96301,TP53,BRCA
42387,FETUB,33598,BRCA1,BRCA
42426,SLC18A2,55035,PTEN,BRCA
42712,TTC14,96301,TP53,BRCA
42712,TTC14,33598,BRCA1,BRCA
42723,KCNJ15,55035,PTEN,BRCA
42987,CD81,55035,PTEN,BRCA
43050,DMPK,55035,PTEN,BRCA
43143,KCNG4,55035,PTEN,BRCA
43319,MYOCD,55035,PTEN,BRCA
43319,MYOCD,3375,ATM,BRCA
43319,MYOCD,46130,BRCA2,BRCA
43482,VPS8,33598,BRCA1,BRCA
43660,WDR83,33598,BRCA1,BRCA
43666,RFX4,55035,PTEN,BRCA
43670,SCRT1,33598,BRCA1,BRCA
43670,SCRT1,96301,TP53,BRCA
43770,DNAJB1,33598,BRCA1,BRCA
43770,DNAJB1,96301,TP53,BRCA
43803,ZSWIM2,33598,BRCA1,BRCA
44520,WNT2B,55035,PTEN,BRCA
44521,NCBP2,33598,BRCA1,BRCA
45072,COL20A1,33598,BRCA1,BRCA
45233,CASP2,33598,BRCA1,BRCA
45453,F5,3375,ATM,BRCA
45769,TMEM192,55035,PTEN,BRCA
46130,BRCA2,81832,MSI2,BRCA
46130,BRCA2,45416,NFKB2,BRCA
46130,BRCA2,11687,PBX1,BRCA
46130,BRCA2,38698,SYNE2,BRCA
46130,BRCA2,26310,IL6ST,BRCA
46130,BRCA2,7978,BRIP1,BRCA
46130,BRCA2,81451,SDHB,BRCA
46130,BRCA2,27715,MLH1,BRCA
46130,BRCA2,31227,PARP1,BRCA
46130,BRCA2,21674,CCND2,BRCA
46130,BRCA2,18242,DDB2,BRCA
46130,BRCA2,44924,ELK4,BRCA
46130,BRCA2,75430,RECQL4,BRCA
46130,BRCA2,9176,RB1,BRCA
46130,BRCA2,85534,TSC1,BRCA
46130,BRCA2,30847,NFIB,BRCA
46130,BRCA2,93063,MET,BRCA
46130,BRCA2,89801,HERPUD1,BRCA
46130,BRCA2,5964,FH,BRCA
46130,BRCA2,17659,SS18L1,BRCA
46130,BRCA2,67614,FBN1,BRCA
46130,BRCA2,11653,RPL22,BRCA
46130,BRCA2,8129,EXT1,BRCA
46130,BRCA2,14051,SUFU,BRCA
46130,BRCA2,83801,TRIP11,BRCA
46130,BRCA2,89060,NOTCH2,BRCA
46130,BRCA2,83111,PER1,BRCA
46130,BRCA2,94589,WRN,BRCA
46130,BRCA2,26275,PIK3R1,BRCA
46130,BRCA2,3797,PTCH1,BRCA
46130,BRCA2,41301,EZH2,BRCA
46242,AADAT,46130,BRCA2,BRCA
46650,FNDC3B,96301,TP53,BRCA
47114,RPA3,31227,PARP1,BRCA
47283,AGTR1,33598,BRCA1,BRCA
47325,KCTD8,55035,PTEN,BRCA
47677,RPE65,55035,PTEN,BRCA
47715,AURKA,33598,BRCA1,BRCA
47825,PIK3C3,94589,WRN,BRCA
47825,PIK3C3,11687,PBX1,BRCA
47825,PIK3C3,3797,PTCH1,BRCA
47825,PIK3C3,67614,FBN1,BRCA
47825,PIK3C3,38698,SYNE2,BRCA
47825,PIK3C3,30847,NFIB,BRCA
47825,PIK3C3,7978,BRIP1,BRCA
47825,PIK3C3,5964,FH,BRCA
47825,PIK3C3,83801,TRIP11,BRCA
47825,PIK3C3,17659,SS18L1,BRCA
47825,PIK3C3,81832,MSI2,BRCA
47825,PIK3C3,81451,SDHB,BRCA
47825,PIK3C3,85534,TSC1,BRCA
47825,PIK3C3,45416,NFKB2,BRCA
47825,PIK3C3,44924,ELK4,BRCA
47825,PIK3C3,21674,CCND2,BRCA
47825,PIK3C3,18242,DDB2,BRCA
47834,NCOA5,33598,BRCA1,BRCA
47941,TNIK,96301,TP53,BRCA
48029,GK5,33598,BRCA1,BRCA
48029,GK5,46130,BRCA2,BRCA
48272,FKBP1B,55035,PTEN,BRCA
48288,NIPAL2,33598,BRCA1,BRCA
48472,SERPINA4,55035,PTEN,BRCA
48520,AKR1C4,33598,BRCA1,BRCA
48554,DNAJB6,33598,BRCA1,BRCA
48631,STATH,55035,PTEN,BRCA
48684,ACTL6A,33598,BRCA1,BRCA
48810,PARP10,33598,BRCA1,BRCA
48916,CFTR,55035,PTEN,BRCA
49335,ADH5,55035,PTEN,BRCA
49345,HECW1,3375,ATM,BRCA
49345,HECW1,55035,PTEN,BRCA
49362,ZFP82,33598,BRCA1,BRCA
49399,TMEM74,33598,BRCA1,BRCA
49688,MYH8,55035,PTEN,BRCA
49696,SLC2A2,96301,TP53,BRCA
50127,PPP1R12B,55035,PTEN,BRCA
50522,TAF2,33598,BRCA1,BRCA
50522,TAF2,96301,TP53,BRCA
50784,CCDC136,55035,PTEN,BRCA
51078,PPP1R12A,46130,BRCA2,BRCA
51078,PPP1R12A,55035,PTEN,BRCA
51236,PCDHGA2,46130,BRCA2,BRCA
51244,RNF112,55035,PTEN,BRCA
51328,NEU3,33598,BRCA1,BRCA
51422,SQLE,33598,BRCA1,BRCA
51422,SQLE,96301,TP53,BRCA
51691,FARSA,33598,BRCA1,BRCA
51846,KDELR2,55035,PTEN,BRCA
51868,CLDN18,33598,BRCA1,BRCA
51872,NPBWR1,3375,ATM,BRCA
51893,SERPINB13,46130,BRCA2,BRCA
52198,VPS28,33598,BRCA1,BRCA
52277,SFRP5,55035,PTEN,BRCA
52322,FGL1,55035,PTEN,BRCA
52382,KANK2,33598,BRCA1,BRCA
52382,KANK2,55035,PTEN,BRCA
52452,ETV2,33598,BRCA1,BRCA
52473,SEC62,96301,TP53,BRCA
52551,DNAJC19,33598,BRCA1,BRCA
52743,FZD6,33598,BRCA1,BRCA
52743,FZD6,96301,TP53,BRCA
52915,S100A14,33598,BRCA1,BRCA
52970,PHACTR3,33598,BRCA1,BRCA
53166,ABCB8,33598,BRCA1,BRCA
53318,PIP,33598,BRCA1,BRCA
53477,CDH1,30847,NFIB,BRCA
53477,CDH1,81451,SDHB,BRCA
53477,CDH1,17659,SS18L1,BRCA
53636,DMKN,33598,BRCA1,BRCA
53797,RNF139,96301,TP53,BRCA
53797,RNF139,33598,BRCA1,BRCA
53895,MUSK,46130,BRCA2,BRCA
53895,MUSK,55035,PTEN,BRCA
54027,DPY19L4,33598,BRCA1,BRCA
54075,AOX1,55035,PTEN,BRCA
54316,DENND3,96301,TP53,BRCA
54316,DENND3,33598,BRCA1,BRCA
54359,HPD,55035,PTEN,BRCA
54401,FAM131B,33598,BRCA1,BRCA
54498,CTHRC1,96301,TP53,BRCA
54498,CTHRC1,33598,BRCA1,BRCA
55035,PTEN,76213,CDX2,BRCA
55035,PTEN,68344,KLK1,BRCA
55035,PTEN,28468,CDC34,BRCA
55035,PTEN,31608,MYBPH,BRCA
55035,PTEN,78171,GDF7,BRCA
55035,PTEN,50393,MYLPF,BRCA
55120,GIMAP8,33598,BRCA1,BRCA
55191,KRT84,46130,BRCA2,BRCA
55191,KRT84,55035,PTEN,BRCA
55406,SLC30A4,3375,ATM,BRCA
55468,TM4SF18,33598,BRCA1,BRCA
55526,NUP205,33598,BRCA1,BRCA
55526,NUP205,31227,PARP1,BRCA
55720,ZNF623,96301,TP53,BRCA
55861,NFIL3,46130,BRCA2,BRCA
55861,NFIL3,55035,PTEN,BRCA
55928,SP8,3375,ATM,BRCA
55928,SP8,55035,PTEN,BRCA
56095,RPL18A,33598,BRCA1,BRCA
56237,GNE,55035,PTEN,BRCA
56534,DSCC1,96301,TP53,BRCA
56534,DSCC1,33598,BRCA1,BRCA
56623,SLC4A4,55035,PTEN,BRCA
56623,SLC4A4,46130,BRCA2,BRCA
56648,CLK2,33598,BRCA1,BRCA
