ID(a),type(r),ID(b)
13666.0,NONSL_GnsG,92091.0
13666.0,NONSL_GnsG,70890.0
13666.0,NONSL_GnsG,80975.0
13666.0,NONSL_GnsG,47636.0
13666.0,NONSL_GnsG,30188.0
13666.0,NONSL_GnsG,19193.0
13799.0,REGULATES_GrG,16010.0
13799.0,INTERACTS_GiG,32837.0
13799.0,SL_GsG,90465.0
13799.0,SL_GsG,32837.0
13799.0,SL_GsG,94780.0
13799.0,SL_GsG,87216.0
13799.0,SL_GsG,55810.0
13799.0,SL_GsG,25943.0
13799.0,SL_GsG,47636.0
14188.0,SL_GsG,10799.0
14537.0,REGULATES_GrG,65731.0
14537.0,REGULATES_GrG,47025.0
14537.0,REGULATES_GrG,16010.0
14537.0,INTERACTS_GiG,78202.0
14537.0,INTERACTS_GiG,91579.0
14537.0,INTERACTS_GiG,55810.0
14537.0,INTERACTS_GiG,70642.0
14537.0,INTERACTS_GiG,88635.0
14537.0,INTERACTS_GiG,68194.0
14537.0,INTERACTS_GiG,70546.0
14537.0,INTERACTS_GiG,31300.0
14537.0,SL_GsG,48732.0
14537.0,SL_GsG,19193.0
14537.0,SL_GsG,39409.0
14537.0,SL_GsG,31227.0
14537.0,SL_GsG,76660.0
14537.0,SL_GsG,55810.0
14537.0,SL_GsG,51663.0
14537.0,SL_GsG,61862.0
14537.0,SL_GsG,30188.0
14537.0,SL_GsG,85188.0
14537.0,SL_GsG,73856.0
14537.0,SL_GsG,80975.0
14537.0,SL_GsG,87385.0
14537.0,SL_GsG,46130.0
14537.0,SL_GsG,90465.0
14537.0,SL_GsG,32837.0
14537.0,SL_GsG,34835.0
14537.0,SL_GsG,13799.0
14537.0,SL_GsG,48881.0
14537.0,SL_GsG,25943.0
14537.0,SL_GsG,19064.0
14537.0,SL_GsG,74945.0
14537.0,SL_GsG,73995.0
14537.0,SL_GsG,62070.0
14537.0,SL_GsG,59765.0
14537.0,SL_GsG,43327.0
14537.0,SL_GsG,95418.0
14537.0,SL_GsG,6685.0
14537.0,SL_GsG,60563.0
14537.0,SL_GsG,90181.0
14537.0,SL_GsG,82758.0
14537.0,SL_GsG,50430.0
14537.0,SL_GsG,69903.0
14789.0,REGULATES_GrG,76691.0
14789.0,INTERACTS_GiG,88859.0
14789.0,SL_GsG,55083.0
14789.0,SL_GsG,38662.0
14789.0,SL_GsG,68398.0
14789.0,SL_GsG,12970.0
14789.0,NONSL_GnsG,78733.0
14789.0,NONSL_GnsG,31300.0
15507.0,SL_GsG,24195.0
15507.0,SL_GsG,65458.0
15507.0,SL_GsG,25943.0
15507.0,SL_GsG,88859.0
16010.0,INTERACTS_GiG,91579.0
16010.0,INTERACTS_GiG,71406.0
16010.0,SL_GsG,92223.0
16010.0,SL_GsG,43115.0
16010.0,SL_GsG,55810.0
16010.0,SL_GsG,95418.0
16010.0,SL_GsG,52225.0
16010.0,SL_GsG,92091.0
16010.0,SL_GsG,53736.0
16010.0,SL_GsG,74469.0
16010.0,SL_GsG,43327.0
16010.0,SL_GsG,82758.0
16010.0,SL_GsG,72687.0
16010.0,SL_GsG,47636.0
16010.0,SL_GsG,50430.0
16010.0,SL_GsG,73127.0
16010.0,SL_GsG,18889.0
16010.0,SL_GsG,14789.0
16010.0,SL_GsG,25943.0
16010.0,NONSL_GnsG,85047.0
16755.0,SL_GsG,10799.0
17121.0,SL_GsG,20190.0
17121.0,SL_GsG,68866.0
17121.0,SL_GsG,68194.0
17121.0,SL_GsG,53092.0
17170.0,SL_GsG,7476.0
17170.0,SL_GsG,31227.0
17393.0,REGULATES_GrG,82758.0
17393.0,REGULATES_GrG,69894.0
17393.0,INTERACTS_GiG,6456.0
17393.0,INTERACTS_GiG,57373.0
17393.0,INTERACTS_GiG,43115.0
17393.0,INTERACTS_GiG,92091.0
17393.0,INTERACTS_GiG,35992.0
17393.0,INTERACTS_GiG,20190.0
17393.0,INTERACTS_GiG,32163.0
17393.0,INTERACTS_GiG,39596.0
17393.0,INTERACTS_GiG,31300.0
17393.0,SL_GsG,61862.0
17393.0,SL_GsG,14789.0
17393.0,SL_GsG,73856.0
17393.0,SL_GsG,38962.0
17393.0,SL_GsG,43327.0
17393.0,SL_GsG,95418.0
17393.0,SL_GsG,31227.0
17393.0,SL_GsG,55810.0
17393.0,SL_GsG,9758.0
17393.0,SL_GsG,74945.0
17393.0,SL_GsG,25943.0
17393.0,SL_GsG,50430.0
17393.0,SL_GsG,18889.0
17393.0,SL_GsG,41417.0
17393.0,SL_GsG,64496.0
17393.0,SL_GsG,24195.0
17393.0,SL_GsG,87320.0
17393.0,SL_GsG,92091.0
17393.0,SL_GsG,94780.0
17393.0,NONSL_GnsG,53736.0
17393.0,NONSL_GnsG,85047.0
17565.0,REGULATES_GrG,47088.0
17565.0,SL_GsG,92091.0
17565.0,SL_GsG,72612.0
17565.0,SL_GsG,95418.0
17565.0,SL_GsG,12970.0
17565.0,SL_GsG,76564.0
17565.0,SL_GsG,48383.0
18655.0,INTERACTS_GiG,24457.0
18655.0,SL_GsG,10799.0
18655.0,SL_GsG,29430.0
18889.0,SL_GsG,55810.0
18889.0,SL_GsG,1483.0
18889.0,SL_GsG,43327.0
18889.0,SL_GsG,47636.0
18889.0,SL_GsG,63218.0
18889.0,SL_GsG,25943.0
18889.0,SL_GsG,12970.0
18889.0,SL_GsG,95418.0
18889.0,SL_GsG,68307.0
18889.0,SL_GsG,32766.0
18889.0,SL_GsG,73780.0
18889.0,SL_GsG,90465.0
18889.0,SL_GsG,73856.0
18889.0,SL_GsG,28733.0
18889.0,SL_GsG,41417.0
18889.0,SL_GsG,24195.0
18889.0,NONSL_GnsG,53736.0
19064.0,INTERACTS_GiG,7476.0
19064.0,INTERACTS_GiG,61862.0
19064.0,SL_GsG,52225.0
19064.0,SL_GsG,55810.0
19064.0,SL_GsG,62070.0
19064.0,SL_GsG,73856.0
19064.0,SL_GsG,46130.0
19064.0,SL_GsG,28872.0
19064.0,SL_GsG,69903.0
19064.0,SL_GsG,80975.0
19064.0,SL_GsG,71406.0
19064.0,SL_GsG,50430.0
19064.0,SL_GsG,32837.0
19064.0,SL_GsG,24195.0
19064.0,SL_GsG,16910.0
19064.0,SL_GsG,43327.0
19064.0,SL_GsG,88859.0
19064.0,SL_GsG,87385.0
19064.0,SL_GsG,30188.0
19064.0,SL_GsG,60563.0
19064.0,SL_GsG,48732.0
19064.0,SL_GsG,92091.0
19064.0,SL_GsG,25943.0
19064.0,SL_GsG,7822.0
19064.0,SL_GsG,78733.0
19064.0,SL_GsG,63493.0
19064.0,SL_GsG,90465.0
19064.0,SL_GsG,73780.0
19064.0,SL_GsG,70642.0
19064.0,SL_GsG,30281.0
19064.0,SL_GsG,34835.0
19064.0,SL_GsG,61862.0
19064.0,SL_GsG,90373.0
19064.0,SL_GsG,95418.0
19064.0,SL_GsG,16010.0
19064.0,SL_GsG,6685.0
19064.0,SL_GsG,86191.0
19064.0,SL_GsG,23438.0
19064.0,SL_GsG,85188.0
19064.0,SL_GsG,31227.0
19064.0,SL_GsG,90181.0
19064.0,SL_GsG,19193.0
19064.0,SL_GsG,13799.0
19064.0,SL_GsG,82758.0
19064.0,SL_GsG,31427.0
19064.0,SL_GsG,43115.0
19064.0,SL_GsG,47636.0
19064.0,SL_GsG,90057.0
19064.0,SL_GsG,78202.0
19064.0,SL_GsG,55899.0
19064.0,SL_GsG,73995.0
19064.0,SL_GsG,93822.0
19064.0,NONSL_GnsG,9758.0
19064.0,NONSL_GnsG,1483.0
19064.0,NONSL_GnsG,72687.0
19064.0,NONSL_GnsG,35301.0
19193.0,REGULATES_GrG,16010.0
19193.0,REGULATES_GrG,31227.0
19193.0,SL_GsG,59765.0
19193.0,SL_GsG,13799.0
19193.0,SL_GsG,38662.0
19193.0,SL_GsG,73856.0
19193.0,SL_GsG,1483.0
19193.0,SL_GsG,55810.0
19193.0,SL_GsG,32837.0
19193.0,SL_GsG,73995.0
19193.0,SL_GsG,63493.0
19193.0,SL_GsG,25943.0
19193.0,SL_GsG,47636.0
19193.0,SL_GsG,90465.0
19193.0,NONSL_GnsG,68307.0
19193.0,NONSL_GnsG,1483.0
19193.0,NONSL_GnsG,31300.0
19193.0,NONSL_GnsG,72687.0
19193.0,NONSL_GnsG,84311.0
19296.0,REGULATES_GrG,87381.0
19296.0,REGULATES_GrG,23438.0
19296.0,REGULATES_GrG,70642.0
19296.0,REGULATES_GrG,93772.0
19296.0,REGULATES_GrG,9021.0
19296.0,REGULATES_GrG,85188.0
19296.0,REGULATES_GrG,12970.0
19296.0,REGULATES_GrG,1483.0
19296.0,INTERACTS_GiG,71406.0
19296.0,INTERACTS_GiG,2964.0
19296.0,INTERACTS_GiG,7476.0
19296.0,SL_GsG,22800.0
19296.0,SL_GsG,90465.0
19296.0,SL_GsG,72207.0
19296.0,SL_GsG,71820.0
19296.0,SL_GsG,93822.0
19296.0,SL_GsG,23363.0
19296.0,SL_GsG,73995.0
19296.0,SL_GsG,56318.0
19296.0,SL_GsG,87320.0
19296.0,SL_GsG,86191.0
19296.0,SL_GsG,4307.0
19296.0,SL_GsG,50290.0
19296.0,SL_GsG,64034.0
19296.0,SL_GsG,85065.0
19296.0,SL_GsG,92524.0
19296.0,SL_GsG,6456.0
19296.0,SL_GsG,12849.0
19296.0,SL_GsG,26824.0
19296.0,SL_GsG,24683.0
19296.0,SL_GsG,64562.0
19296.0,SL_GsG,28872.0
19296.0,SL_GsG,28733.0
19409.0,SL_GsG,87216.0
19409.0,SL_GsG,95418.0
19409.0,SL_GsG,22800.0
19409.0,SL_GsG,91579.0
19409.0,SL_GsG,34593.0
19409.0,SL_GsG,74945.0
20190.0,REGULATES_GrG,25943.0
20190.0,SL_GsG,25943.0
20190.0,SL_GsG,5572.0
20294.0,SL_GsG,35301.0
20294.0,SL_GsG,48812.0
20294.0,SL_GsG,17565.0
20294.0,SL_GsG,92091.0
20294.0,SL_GsG,21849.0
20294.0,SL_GsG,56318.0
20294.0,NONSL_GnsG,13666.0
20294.0,NONSL_GnsG,78733.0
20294.0,NONSL_GnsG,41417.0
20294.0,NONSL_GnsG,29289.0
20294.0,NONSL_GnsG,3600.0
20294.0,NONSL_GnsG,86191.0
20294.0,NONSL_GnsG,31300.0
20294.0,NONSL_GnsG,18889.0
20294.0,NONSL_GnsG,35301.0
20294.0,NONSL_GnsG,73780.0
20294.0,NONSL_GnsG,85065.0
20294.0,NONSL_GnsG,42330.0
21143.0,SL_GsG,10799.0
21143.0,SR_GsrG,2964.0
21849.0,INTERACTS_GiG,88859.0
21849.0,INTERACTS_GiG,92091.0
21849.0,INTERACTS_GiG,20190.0
21849.0,SL_GsG,90181.0
21849.0,SL_GsG,1483.0
21849.0,COVARIES_GcG,24683.0
21849.0,SR_GsrG,17170.0
21929.0,REGULATES_GrG,69689.0
21929.0,REGULATES_GrG,31227.0
21929.0,SL_GsG,73780.0
21929.0,SL_GsG,10799.0
21929.0,SL_GsG,31227.0
21929.0,NONSL_GnsG,85188.0
22099.0,SL_GsG,55810.0
22099.0,SL_GsG,25943.0
22201.0,SL_GsG,10799.0
22800.0,REGULATES_GrG,65458.0
22800.0,REGULATES_GrG,31427.0
22800.0,SL_GsG,53092.0
22800.0,SL_GsG,90373.0
22800.0,SL_GsG,72207.0
22800.0,SL_GsG,2964.0
22800.0,SL_GsG,68307.0
22800.0,SL_GsG,1483.0
23363.0,REGULATES_GrG,4825.0
23363.0,REGULATES_GrG,28648.0
23363.0,REGULATES_GrG,69894.0
23363.0,INTERACTS_GiG,20190.0
23363.0,INTERACTS_GiG,92091.0
23363.0,INTERACTS_GiG,39596.0
23363.0,INTERACTS_GiG,43115.0
23363.0,INTERACTS_GiG,2964.0
23363.0,INTERACTS_GiG,38962.0
23363.0,INTERACTS_GiG,22800.0
23363.0,INTERACTS_GiG,48383.0
23363.0,INTERACTS_GiG,84311.0
23363.0,INTERACTS_GiG,88859.0
23363.0,INTERACTS_GiG,10925.0
23363.0,SL_GsG,95418.0
23363.0,SL_GsG,72687.0
23363.0,SL_GsG,46366.0
23363.0,SL_GsG,59765.0
23363.0,SL_GsG,88859.0
23363.0,SL_GsG,2524.0
23363.0,SL_GsG,55810.0
23363.0,SL_GsG,78927.0
23363.0,SL_GsG,52897.0
23363.0,SL_GsG,65458.0
23363.0,SL_GsG,12970.0
23363.0,SL_GsG,68194.0
23363.0,SL_GsG,92223.0
23363.0,SL_GsG,22800.0
23363.0,SL_GsG,92091.0
23363.0,SL_GsG,31227.0
23363.0,SL_GsG,73780.0
23363.0,SL_GsG,47636.0
23363.0,SL_GsG,85188.0
23363.0,SL_GsG,71820.0
23363.0,SL_GsG,93822.0
23438.0,REGULATES_GrG,19296.0
23438.0,SL_GsG,59765.0
23438.0,SL_GsG,73856.0
23438.0,SL_GsG,51663.0
23438.0,SL_GsG,25943.0
23438.0,SL_GsG,68194.0
23438.0,SL_GsG,30188.0
23438.0,SL_GsG,84228.0
23438.0,SL_GsG,52225.0
23438.0,SL_GsG,43115.0
23438.0,SL_GsG,88859.0
23438.0,SL_GsG,95418.0
23438.0,SL_GsG,38662.0
23438.0,SL_GsG,9021.0
23438.0,SL_GsG,13799.0
23438.0,SL_GsG,55810.0
23438.0,SL_GsG,38962.0
23438.0,SL_GsG,32837.0
23656.0,SL_GsG,10799.0
24195.0,SL_GsG,25943.0
24195.0,SL_GsG,16910.0
24457.0,INTERACTS_GiG,68315.0
24457.0,SL_GsG,10799.0
24683.0,SL_GsG,53736.0
24683.0,SL_GsG,65458.0
25737.0,REGULATES_GrG,87381.0
25737.0,REGULATES_GrG,9021.0
25737.0,REGULATES_GrG,73995.0
25737.0,REGULATES_GrG,4825.0
25737.0,REGULATES_GrG,47088.0
25737.0,REGULATES_GrG,37441.0
25737.0,REGULATES_GrG,90676.0
25737.0,REGULATES_GrG,12455.0
25737.0,SL_GsG,7159.0
25943.0,REGULATES_GrG,2524.0
25943.0,REGULATES_GrG,47088.0
25943.0,REGULATES_GrG,19296.0
25943.0,REGULATES_GrG,87320.0
25943.0,REGULATES_GrG,47025.0
25943.0,REGULATES_GrG,2304.0
25943.0,REGULATES_GrG,85188.0
25943.0,REGULATES_GrG,73780.0
25943.0,INTERACTS_GiG,9419.0
25943.0,SL_GsG,19296.0
25943.0,SL_GsG,90465.0
25943.0,SL_GsG,47636.0
26591.0,SL_GsG,23438.0
26824.0,REGULATES_GrG,87381.0
26824.0,REGULATES_GrG,2304.0
26824.0,REGULATES_GrG,16010.0
26824.0,REGULATES_GrG,73780.0
26824.0,INTERACTS_GiG,44340.0
26824.0,INTERACTS_GiG,10866.0
26824.0,SL_GsG,53092.0
26824.0,SL_GsG,47636.0
26824.0,SL_GsG,52225.0
26824.0,SL_GsG,88635.0
26824.0,NONSL_GnsG,29711.0
28648.0,SL_GsG,7159.0
28733.0,INTERACTS_GiG,68194.0
28733.0,INTERACTS_GiG,52225.0
28733.0,INTERACTS_GiG,70890.0
28733.0,INTERACTS_GiG,43474.0
28733.0,INTERACTS_GiG,75900.0
28733.0,INTERACTS_GiG,88859.0
28733.0,SL_GsG,60761.0
28733.0,SL_GsG,90373.0
28733.0,SL_GsG,47636.0
28733.0,SL_GsG,59765.0
28733.0,SL_GsG,36615.0
28733.0,NONSL_GnsG,53736.0
28872.0,SL_GsG,55810.0
28872.0,SL_GsG,25943.0
28872.0,SL_GsG,94780.0
28872.0,SL_GsG,37681.0
28872.0,SL_GsG,55083.0
28872.0,SL_GsG,38662.0
28872.0,SL_GsG,12970.0
28872.0,SL_GsG,60761.0
28872.0,NONSL_GnsG,53736.0
29289.0,REGULATES_GrG,10925.0
29289.0,REGULATES_GrG,31227.0
29289.0,REGULATES_GrG,74945.0
29289.0,REGULATES_GrG,87381.0
29289.0,REGULATES_GrG,69689.0
29289.0,INTERACTS_GiG,92091.0
29289.0,INTERACTS_GiG,68194.0
29289.0,INTERACTS_GiG,73668.0
29289.0,SL_GsG,47636.0
29430.0,INTERACTS_GiG,53092.0
29430.0,SL_GsG,10799.0
29711.0,INTERACTS_GiG,9419.0
29711.0,INTERACTS_GiG,28733.0
29711.0,SL_GsG,52897.0
29711.0,SL_GsG,55810.0
29711.0,SL_GsG,63493.0
29711.0,NONSL_GnsG,88434.0
29711.0,NONSL_GnsG,53736.0
29711.0,NONSL_GnsG,59492.0
29711.0,NONSL_GnsG,70890.0
29711.0,NONSL_GnsG,88859.0
29843.0,SL_GsG,1483.0
29843.0,SL_GsG,88859.0
29843.0,SL_GsG,94735.0
29843.0,SL_GsG,39596.0
29843.0,SL_GsG,86191.0
29843.0,SL_GsG,10925.0
29843.0,NONSL_GnsG,19193.0
29843.0,NONSL_GnsG,30188.0
29843.0,NONSL_GnsG,92091.0
29843.0,NONSL_GnsG,70890.0
29843.0,NONSL_GnsG,55323.0
29843.0,NONSL_GnsG,68866.0
29843.0,NONSL_GnsG,82758.0
29843.0,NONSL_GnsG,88434.0
29843.0,NONSL_GnsG,20294.0
29843.0,NONSL_GnsG,85047.0
30188.0,SL_GsG,85188.0
30188.0,SL_GsG,32837.0
30188.0,SL_GsG,24195.0
