ID(a),type(r),ID(b)
23306.0,SL_GsG,96155.0
24945.0,REGULATES_GrG,6764.0
24945.0,REGULATES_GrG,72577.0
24945.0,SL_GsG,19137.0
24945.0,SL_GsG,86177.0
27582.0,SL_GsG,19137.0
28615.0,SL_GsG,19137.0
31064.0,SL_GsG,19137.0
31227.0,INTERACTS_GiG,71406.0
31227.0,INTERACTS_GiG,66081.0
31227.0,SL_GsG,33393.0
31227.0,SL_GsG,14011.0
31672.0,SL_GsG,19137.0
32163.0,REGULATES_GrG,19137.0
32163.0,INTERACTS_GiG,60254.0
32163.0,INTERACTS_GiG,23603.0
32163.0,SL_GsG,19137.0
32667.0,REGULATES_GrG,19137.0
32667.0,REGULATES_GrG,95428.0
32667.0,REGULATES_GrG,93801.0
32667.0,SL_GsG,19137.0
32667.0,SL_GsG,32667.0
33393.0,SL_GsG,19137.0
33598.0,INTERACTS_GiG,23306.0
33598.0,INTERACTS_GiG,19137.0
33598.0,INTERACTS_GiG,22688.0
33598.0,INTERACTS_GiG,96155.0
33598.0,INTERACTS_GiG,71406.0
33598.0,INTERACTS_GiG,66081.0
33598.0,INTERACTS_GiG,46130.0
33598.0,INTERACTS_GiG,72577.0
33598.0,SL_GsG,31227.0
33598.0,SL_GsG,46130.0
33598.0,SL_GsG,71406.0
33598.0,SL_GsG,21929.0
33598.0,SL_GsG,14011.0
33598.0,SL_GsG,86177.0
33598.0,NONSL_GnsG,89105.0
34842.0,SL_GsG,19137.0
37091.0,SL_GsG,19137.0
40561.0,SL_GsG,19137.0
41146.0,INTERACTS_GiG,61862.0
41146.0,SL_GsG,19137.0
41492.0,REGULATES_GrG,59418.0
41492.0,SL_GsG,19137.0
41857.0,REGULATES_GrG,6764.0
41857.0,SL_GsG,19137.0
42879.0,SL_GsG,19137.0
42901.0,REGULATES_GrG,95428.0
42901.0,SL_GsG,19137.0
43097.0,REGULATES_GrG,95428.0
43097.0,SL_GsG,19137.0
43711.0,SL_GsG,19137.0
44627.0,SL_GsG,19137.0
46130.0,INTERACTS_GiG,71406.0
46130.0,SL_GsG,14011.0
46130.0,SL_GsG,86177.0
46130.0,SL_GsG,64078.0
46130.0,SL_GsG,19137.0
46130.0,SL_GsG,31227.0
46130.0,SL_GsG,18242.0
48812.0,REGULATES_GrG,67619.0
48812.0,INTERACTS_GiG,9419.0
48812.0,INTERACTS_GiG,34842.0
48812.0,INTERACTS_GiG,40561.0
48812.0,SL_GsG,19137.0
49298.0,SL_GsG,19137.0
52034.0,REGULATES_GrG,72577.0
52034.0,REGULATES_GrG,6692.0
52034.0,REGULATES_GrG,6764.0
52034.0,REGULATES_GrG,89105.0
52034.0,SL_GsG,19137.0
53469.0,REGULATES_GrG,31227.0
53469.0,REGULATES_GrG,18918.0
53469.0,REGULATES_GrG,88833.0
53469.0,SL_GsG,19137.0
53689.0,SL_GsG,19137.0
55019.0,REGULATES_GrG,31227.0
55019.0,REGULATES_GrG,93801.0
55019.0,INTERACTS_GiG,91051.0
55019.0,SL_GsG,19137.0
55699.0,INTERACTS_GiG,48812.0
55699.0,SL_GsG,19137.0
56337.0,SL_GsG,19137.0
56509.0,SL_GsG,19137.0
58016.0,SL_GsG,19137.0
59418.0,SL_GsG,19137.0
60254.0,SL_GsG,33598.0
60254.0,SL_GsG,19137.0
60381.0,REGULATES_GrG,44627.0
60381.0,REGULATES_GrG,72577.0
60381.0,REGULATES_GrG,31227.0
60381.0,INTERACTS_GiG,71406.0
60381.0,SL_GsG,19137.0
61271.0,SL_GsG,19137.0
61612.0,SL_GsG,19137.0
61862.0,SL_GsG,86177.0
61862.0,SL_GsG,31227.0
61862.0,SL_GsG,19137.0
63697.0,SL_GsG,19137.0
63753.0,REGULATES_GrG,18918.0
63753.0,SL_GsG,19137.0
64078.0,INTERACTS_GiG,66241.0
64078.0,INTERACTS_GiG,60254.0
64078.0,SL_GsG,31227.0
64078.0,SL_GsG,86177.0
64078.0,SL_GsG,14011.0
65007.0,SL_GsG,19137.0
66081.0,INTERACTS_GiG,85205.0
66081.0,SL_GsG,19137.0
66241.0,SL_GsG,19137.0
66241.0,COVARIES_GcG,74660.0
66467.0,SL_GsG,19137.0
67619.0,REGULATES_GrG,60254.0
67619.0,REGULATES_GrG,93801.0
67619.0,SL_GsG,19137.0
71353.0,SL_GsG,19137.0
71406.0,REGULATES_GrG,95428.0
71406.0,REGULATES_GrG,33393.0
71406.0,REGULATES_GrG,6764.0
71406.0,INTERACTS_GiG,91051.0
71406.0,INTERACTS_GiG,9489.0
71406.0,INTERACTS_GiG,14011.0
71406.0,INTERACTS_GiG,82620.0
71406.0,INTERACTS_GiG,66081.0
71406.0,SL_GsG,78733.0
71406.0,SL_GsG,19137.0
71406.0,SL_GsG,86177.0
71406.0,SL_GsG,31227.0
72577.0,REGULATES_GrG,93801.0
72577.0,SL_GsG,19137.0
72577.0,COVARIES_GcG,24945.0
73662.0,SL_GsG,19137.0
74660.0,SL_GsG,19137.0
75177.0,SL_GsG,19137.0
76296.0,SL_GsG,19137.0
77191.0,REGULATES_GrG,95428.0
77191.0,INTERACTS_GiG,53689.0
77191.0,SL_GsG,19137.0
78517.0,SL_GsG,19137.0
78733.0,REGULATES_GrG,60254.0
78733.0,INTERACTS_GiG,91051.0
78733.0,INTERACTS_GiG,79419.0
78733.0,SL_GsG,19137.0
79419.0,INTERACTS_GiG,66241.0
79419.0,SL_GsG,19137.0
81395.0,SL_GsG,19137.0
82620.0,SL_GsG,19137.0
85205.0,SL_GsG,19137.0
86177.0,REGULATES_GrG,93801.0
86177.0,REGULATES_GrG,67619.0
86177.0,REGULATES_GrG,19137.0
86177.0,REGULATES_GrG,6764.0
86177.0,REGULATES_GrG,60254.0
86177.0,INTERACTS_GiG,96377.0
86177.0,SL_GsG,31227.0
86177.0,SL_GsG,19137.0
88833.0,REGULATES_GrG,31064.0
88833.0,REGULATES_GrG,6764.0
88833.0,REGULATES_GrG,19137.0
88833.0,REGULATES_GrG,65007.0
88833.0,SL_GsG,19137.0
89105.0,REGULATES_GrG,95428.0
89105.0,INTERACTS_GiG,78733.0
89105.0,INTERACTS_GiG,91051.0
89105.0,SL_GsG,19137.0
89105.0,SR_GsrG,86177.0
90546.0,SL_GsG,19137.0
91051.0,REGULATES_GrG,65007.0
91051.0,INTERACTS_GiG,32163.0
91051.0,INTERACTS_GiG,31064.0
91051.0,INTERACTS_GiG,42901.0
91051.0,INTERACTS_GiG,19137.0
91051.0,INTERACTS_GiG,61612.0
91051.0,INTERACTS_GiG,44627.0
91051.0,INTERACTS_GiG,12849.0
91051.0,INTERACTS_GiG,55699.0
91051.0,INTERACTS_GiG,76296.0
91051.0,INTERACTS_GiG,48812.0
91051.0,INTERACTS_GiG,52034.0
91051.0,INTERACTS_GiG,9589.0
91051.0,INTERACTS_GiG,73662.0
91051.0,INTERACTS_GiG,58016.0
91051.0,INTERACTS_GiG,32667.0
91051.0,INTERACTS_GiG,33393.0
91051.0,SL_GsG,14011.0
91051.0,SL_GsG,61862.0
92524.0,INTERACTS_GiG,91051.0
92524.0,INTERACTS_GiG,6764.0
92524.0,SL_GsG,48812.0
92524.0,SL_GsG,32163.0
92524.0,SL_GsG,19137.0
93801.0,REGULATES_GrG,72577.0
93801.0,SL_GsG,19137.0
95428.0,SL_GsG,19137.0
95479.0,INTERACTS_GiG,18702.0
95479.0,SL_GsG,19137.0
96155.0,REGULATES_GrG,31064.0
96155.0,REGULATES_GrG,6764.0
96155.0,REGULATES_GrG,19137.0
96155.0,SL_GsG,19137.0
96377.0,REGULATES_GrG,72577.0
96377.0,REGULATES_GrG,31064.0
96377.0,INTERACTS_GiG,77191.0
96377.0,SL_GsG,19137.0
36.0,ASSOCIATES_DaG,42901.0
36.0,ASSOCIATES_DaG,27582.0
86.0,BINDS_CbG,60381.0
86.0,BINDS_CbG,31227.0
187.0,EXPRESSES_AeG,79419.0
187.0,EXPRESSES_AeG,61862.0
187.0,EXPRESSES_AeG,71406.0
187.0,EXPRESSES_AeG,7097.0
187.0,EXPRESSES_AeG,95479.0
187.0,EXPRESSES_AeG,18702.0
187.0,EXPRESSES_AeG,60254.0
187.0,EXPRESSES_AeG,14011.0
187.0,EXPRESSES_AeG,23603.0
187.0,EXPRESSES_AeG,14681.0
187.0,EXPRESSES_AeG,9589.0
187.0,EXPRESSES_AeG,28615.0
187.0,EXPRESSES_AeG,33393.0
187.0,EXPRESSES_AeG,9419.0
187.0,EXPRESSES_AeG,46130.0
187.0,EXPRESSES_AeG,31227.0
187.0,EXPRESSES_AeG,86177.0
187.0,EXPRESSES_AeG,91051.0
187.0,EXPRESSES_AeG,64078.0
187.0,EXPRESSES_AeG,90546.0
187.0,EXPRESSES_AeG,40561.0
187.0,EXPRESSES_AeG,93801.0
187.0,EXPRESSES_AeG,59418.0
187.0,EXPRESSES_AeG,6764.0
187.0,EXPRESSES_AeG,11430.0
187.0,EXPRESSES_AeG,21929.0
187.0,EXPRESSES_AeG,71353.0
187.0,EXPRESSES_AeG,53689.0
187.0,EXPRESSES_AeG,19064.0
475.0,PARTICIPATES_GpBP,29453.0
475.0,PARTICIPATES_GpBP,4544.0
475.0,PARTICIPATES_GpBP,23166.0
475.0,PARTICIPATES_GpBP,84185.0
475.0,PARTICIPATES_GpBP,63922.0
475.0,PARTICIPATES_GpBP,78385.0
475.0,PARTICIPATES_GpBP,88325.0
475.0,PARTICIPATES_GpBP,9474.0
475.0,PARTICIPATES_GpBP,28110.0
475.0,PARTICIPATES_GpBP,76425.0
475.0,PARTICIPATES_GpBP,2618.0
475.0,PARTICIPATES_GpBP,64203.0
475.0,PARTICIPATES_GpBP,81660.0
475.0,PARTICIPATES_GpBP,53514.0
475.0,PARTICIPATES_GpBP,639.0
475.0,PARTICIPATES_GpBP,2035.0
475.0,PARTICIPATES_GpBP,51211.0
475.0,PARTICIPATES_GpBP,80948.0
475.0,PARTICIPATES_GpBP,79364.0
475.0,PARTICIPATES_GpBP,27896.0
475.0,PARTICIPATES_GpBP,79176.0
475.0,PARTICIPATES_GpBP,88715.0
475.0,PARTICIPATES_GpBP,8259.0
475.0,PARTICIPATES_GpBP,30662.0
475.0,PARTICIPATES_GpBP,3249.0
475.0,PARTICIPATES_GpBP,41846.0
475.0,PARTICIPATES_GpBP,55350.0
475.0,PARTICIPATES_GpBP,37412.0
475.0,PARTICIPATES_GpBP,81550.0
475.0,PARTICIPATES_GpBP,52728.0
475.0,PARTICIPATES_GpBP,14049.0
475.0,PARTICIPATES_GpBP,93975.0
475.0,PARTICIPATES_GpBP,63343.0
475.0,PARTICIPATES_GpBP,23806.0
475.0,PARTICIPATES_GpBP,6597.0
475.0,PARTICIPATES_GpBP,42571.0
475.0,PARTICIPATES_GpBP,2306.0
475.0,PARTICIPATES_GpBP,74004.0
475.0,PARTICIPATES_GpBP,65620.0
475.0,PARTICIPATES_GpBP,80861.0
475.0,PARTICIPATES_GpBP,3150.0
475.0,PARTICIPATES_GpBP,85562.0
475.0,PARTICIPATES_GpBP,60683.0
475.0,PARTICIPATES_GpBP,19612.0
475.0,PARTICIPATES_GpBP,72087.0
475.0,PARTICIPATES_GpBP,21258.0
475.0,PARTICIPATES_GpBP,14641.0
475.0,PARTICIPATES_GpBP,45335.0
475.0,PARTICIPATES_GpBP,18543.0
475.0,PARTICIPATES_GpBP,92783.0
475.0,PARTICIPATES_GpBP,32927.0
475.0,PARTICIPATES_GpBP,64472.0
475.0,PARTICIPATES_GpBP,10899.0
475.0,PARTICIPATES_GpBP,33011.0
475.0,PARTICIPATES_GpBP,72638.0
475.0,PARTICIPATES_GpBP,82606.0
475.0,PARTICIPATES_GpBP,73321.0
475.0,PARTICIPATES_GpBP,10717.0
475.0,PARTICIPATES_GpBP,94913.0
475.0,PARTICIPATES_GpBP,59668.0
475.0,PARTICIPATES_GpBP,77833.0
475.0,PARTICIPATES_GpBP,47869.0
475.0,PARTICIPATES_GpBP,61170.0
475.0,PARTICIPATES_GpBP,71477.0
475.0,PARTICIPATES_GpBP,16266.0
475.0,PARTICIPATES_GpBP,81155.0
475.0,PARTICIPATES_GpBP,56761.0
475.0,PARTICIPATES_GpBP,31214.0
475.0,PARTICIPATES_GpBP,5938.0
475.0,PARTICIPATES_GpBP,38911.0
475.0,PARTICIPATES_GpBP,19881.0
475.0,PARTICIPATES_GpBP,75431.0
475.0,PARTICIPATES_GpBP,50267.0
475.0,PARTICIPATES_GpBP,66152.0
475.0,PARTICIPATES_GpBP,21053.0
475.0,PARTICIPATES_GpBP,63880.0
475.0,PARTICIPATES_GpBP,94394.0
475.0,PARTICIPATES_GpBP,21089.0
475.0,PARTICIPATES_GpBP,85559.0
475.0,PARTICIPATES_GpBP,80910.0
475.0,PARTICIPATES_GpBP,69899.0
475.0,PARTICIPATES_GpBP,39839.0
475.0,PARTICIPATES_GpBP,81999.0
475.0,PARTICIPATES_GpBP,76044.0
475.0,PARTICIPATES_GpBP,50490.0
475.0,PARTICIPATES_GpBP,92540.0
475.0,PARTICIPATES_GpBP,28403.0
475.0,PARTICIPATES_GpBP,70214.0
475.0,PARTICIPATES_GpBP,14354.0
475.0,PARTICIPATES_GpBP,78063.0
475.0,PARTICIPATES_GpBP,74729.0
475.0,PARTICIPATES_GpBP,47917.0
475.0,PARTICIPATES_GpBP,7511.0
475.0,PARTICIPATES_GpBP,54254.0
475.0,PARTICIPATES_GpBP,10431.0
475.0,PARTICIPATES_GpBP,80552.0
475.0,PARTICIPATES_GpBP,56901.0
475.0,PARTICIPATES_GpBP,48734.0
475.0,PARTICIPATES_GpBP,92718.0
475.0,PARTICIPATES_GpBP,11636.0
475.0,PARTICIPATES_GpBP,75853.0
475.0,PARTICIPATES_GpBP,77070.0
475.0,PARTICIPATES_GpBP,50160.0
475.0,PARTICIPATES_GpBP,68414.0
475.0,PARTICIPATES_GpBP,34117.0
475.0,PARTICIPATES_GpBP,83844.0
475.0,PARTICIPATES_GpBP,78198.0
475.0,PARTICIPATES_GpBP,61651.0
475.0,PARTICIPATES_GpBP,57668.0
475.0,PARTICIPATES_GpBP,94263.0
475.0,PARTICIPATES_GpBP,74887.0
475.0,PARTICIPATES_GpBP,30413.0
475.0,PARTICIPATES_GpBP,78526.0
475.0,PARTICIPATES_GpBP,72272.0
475.0,PARTICIPATES_GpBP,90178.0
475.0,PARTICIPATES_GpBP,26315.0
475.0,PARTICIPATES_GpBP,46897.0
475.0,PARTICIPATES_GpBP,77419.0
475.0,PARTICIPATES_GpBP,41277.0
475.0,PARTICIPATES_GpBP,26267.0
475.0,PARTICIPATES_GpBP,2883.0
475.0,PARTICIPATES_GpBP,75450.0
475.0,PARTICIPATES_GpBP,58530.0
475.0,PARTICIPATES_GpBP,64692.0
475.0,PARTICIPATES_GpBP,49077.0
475.0,PARTICIPATES_GpBP,67660.0
475.0,PARTICIPATES_GpBP,84301.0
475.0,PARTICIPATES_GpBP,46726.0
475.0,PARTICIPATES_GpBP,53824.0
475.0,PARTICIPATES_GpBP,41620.0
475.0,PARTICIPATES_GpBP,89509.0
475.0,PARTICIPATES_GpBP,37554.0
475.0,PARTICIPATES_GpBP,18311.0
475.0,PARTICIPATES_GpBP,93276.0
475.0,PARTICIPATES_GpBP,22107.0
475.0,PARTICIPATES_GpBP,28000.0
475.0,PARTICIPATES_GpBP,34857.0
475.0,PARTICIPATES_GpBP,64845.0
475.0,PARTICIPATES_GpBP,14313.0
475.0,PARTICIPATES_GpBP,42241.0
475.0,PARTICIPATES_GpBP,54044.0
475.0,PARTICIPATES_GpBP,2465.0
475.0,PARTICIPATES_GpBP,12658.0
475.0,PARTICIPATES_GpBP,24333.0
475.0,PARTICIPATES_GpBP,70038.0
475.0,PARTICIPATES_GpBP,952.0
475.0,PARTICIPATES_GpBP,47731.0
475.0,PARTICIPATES_GpBP,85169.0
475.0,PARTICIPATES_GpBP,22842.0
475.0,PARTICIPATES_GpBP,42024.0
475.0,PARTICIPATES_GpBP,69627.0
475.0,PARTICIPATES_GpBP,88906.0
475.0,PARTICIPATES_GpBP,26551.0
475.0,PARTICIPATES_GpBP,3854.0
475.0,PARTICIPATES_GpBP,35976.0
475.0,PARTICIPATES_GpBP,91138.0
475.0,PARTICIPATES_GpBP,87680.0
475.0,PARTICIPATES_GpBP,43880.0
475.0,PARTICIPATES_GpBP,2425.0
475.0,PARTICIPATES_GpBP,41612.0
475.0,PARTICIPATES_GpBP,87345.0
475.0,PARTICIPATES_GpBP,49841.0
475.0,PARTICIPATES_GpBP,9043.0
475.0,PARTICIPATES_GpBP,35191.0
475.0,PARTICIPATES_GpBP,26573.0
475.0,PARTICIPATES_GpBP,42583.0
475.0,PARTICIPATES_GpBP,12599.0
475.0,PARTICIPATES_GpBP,93446.0
475.0,PARTICIPATES_GpBP,63322.0
475.0,PARTICIPATES_GpBP,86739.0
475.0,PARTICIPATES_GpBP,27982.0
475.0,PARTICIPATES_GpBP,14371.0
475.0,PARTICIPATES_GpBP,5937.0
475.0,PARTICIPATES_GpBP,1215.0
475.0,PARTICIPATES_GpBP,66746.0
475.0,PARTICIPATES_GpBP,15237.0
475.0,PARTICIPATES_GpBP,21537.0
475.0,PARTICIPATES_GpBP,11571.0
475.0,PARTICIPATES_GpBP,32146.0
475.0,PARTICIPATES_GpBP,32051.0
475.0,PARTICIPATES_GpBP,23607.0
475.0,PARTICIPATES_GpBP,28286.0
475.0,PARTICIPATES_GpBP,78991.0
475.0,PARTICIPATES_GpBP,93742.0
475.0,PARTICIPATES_GpBP,29839.0
475.0,PARTICIPATES_GpBP,71382.0
475.0,PARTICIPATES_GpBP,1829.0
475.0,PARTICIPATES_GpBP,85286.0
475.0,PARTICIPATES_GpBP,53679.0
475.0,PARTICIPATES_GpBP,74335.0
475.0,PARTICIPATES_GpBP,87098.0
475.0,PARTICIPATES_GpBP,84498.0
475.0,PARTICIPATES_GpBP,57198.0
475.0,PARTICIPATES_GpBP,58862.0
475.0,PARTICIPATES_GpBP,3332.0
475.0,PARTICIPATES_GpBP,25571.0
475.0,PARTICIPATES_GpBP,21318.0
475.0,PARTICIPATES_GpBP,19823.0
475.0,PARTICIPATES_GpBP,41833.0
475.0,PARTICIPATES_GpBP,27636.0
475.0,PARTICIPATES_GpBP,32139.0
475.0,PARTICIPATES_GpBP,7850.0
475.0,PARTICIPATES_GpBP,27260.0
475.0,PARTICIPATES_GpBP,79039.0
475.0,PARTICIPATES_GpBP,23640.0
475.0,PARTICIPATES_GpBP,93145.0
475.0,PARTICIPATES_GpBP,834.0
475.0,PARTICIPATES_GpBP,35133.0
475.0,PARTICIPATES_GpBP,6644.0
475.0,PARTICIPATES_GpBP,51175.0
475.0,PARTICIPATES_GpBP,73124.0
475.0,PARTICIPATES_GpBP,32842.0
475.0,PARTICIPATES_GpBP,6700.0
475.0,PARTICIPATES_GpBP,12864.0
475.0,PARTICIPATES_GpBP,28222.0
475.0,PARTICIPATES_GpCC,6546.0
475.0,PARTICIPATES_GpCC,96257.0
475.0,PARTICIPATES_GpCC,30184.0
475.0,PARTICIPATES_GpCC,15173.0
475.0,PARTICIPATES_GpCC,8628.0
475.0,PARTICIPATES_GpCC,24967.0
475.0,PARTICIPATES_GpCC,35923.0
475.0,PARTICIPATES_GpCC,90936.0
475.0,PARTICIPATES_GpCC,54146.0
475.0,PARTICIPATES_GpCC,69404.0
475.0,PARTICIPATES_GpCC,89779.0
475.0,PARTICIPATES_GpCC,2663.0
475.0,PARTICIPATES_GpCC,86958.0
475.0,PARTICIPATES_GpCC,91463.0
475.0,PARTICIPATES_GpCC,65582.0
475.0,PARTICIPATES_GpCC,69077.0
475.0,PARTICIPATES_GpCC,43597.0
475.0,PARTICIPATES_GpMF,60705.0
475.0,PARTICIPATES_GpMF,46871.0
475.0,PARTICIPATES_GpMF,1475.0
475.0,PARTICIPATES_GpMF,72774.0
475.0,PARTICIPATES_GpMF,89137.0
475.0,PARTICIPATES_GpMF,4393.0
475.0,PARTICIPATES_GpMF,38706.0
475.0,PARTICIPATES_GpMF,17873.0
475.0,PARTICIPATES_GpMF,27571.0
475.0,PARTICIPATES_GpMF,39679.0
475.0,PARTICIPATES_GpMF,37134.0
475.0,PARTICIPATES_GpMF,5313.0
475.0,PARTICIPATES_GpPW,58211.0
475.0,PARTICIPATES_GpPW,34872.0
475.0,PARTICIPATES_GpPW,80156.0
475.0,PARTICIPATES_GpPW,65237.0
475.0,PARTICIPATES_GpPW,61298.0
475.0,PARTICIPATES_GpPW,74276.0
475.0,PARTICIPATES_GpPW,23251.0
475.0,PARTICIPATES_GpPW,50719.0
475.0,PARTICIPATES_GpPW,30903.0
475.0,PARTICIPATES_GpPW,92132.0
537.0,EXPRESSES_AeG,86177.0
537.0,EXPRESSES_AeG,9419.0
707.0,EXPRESSES_AeG,7097.0
743.0,BINDS_CbG,64078.0
743.0,UPREGULATES_CuG,6764.0
743.0,UPREGULATES_CuG,63753.0
743.0,DOWNREGULATES_CdG,19137.0
743.0,DOWNREGULATES_CdG,33598.0
743.0,DOWNREGULATES_CdG,65007.0
892.0,UPREGULATES_CuG,95479.0
892.0,UPREGULATES_CuG,19137.0
892.0,DOWNREGULATES_CdG,18242.0
1094.0,UPREGULATES_CuG,89105.0
1094.0,UPREGULATES_CuG,31064.0
1224.0,UPREGULATES_CuG,93801.0
1531.0,DOWNREGULATES_CdG,18918.0
1599.0,ASSOCIATES_DaG,86177.0
1599.0,ASSOCIATES_DaG,19137.0
1799.0,BINDS_CbG,9589.0
1799.0,BINDS_CbG,31064.0
1799.0,BINDS_CbG,76296.0
1799.0,BINDS_CbG,14011.0
1799.0,BINDS_CbG,12849.0
1799.0,BINDS_CbG,41857.0
1799.0,BINDS_CbG,81395.0
1799.0,BINDS_CbG,48812.0
1799.0,BINDS_CbG,53689.0
1799.0,BINDS_CbG,55019.0
1799.0,BINDS_CbG,44627.0
1799.0,BINDS_CbG,32667.0
1799.0,BINDS_CbG,55699.0
1799.0,BINDS_CbG,89105.0
1799.0,BINDS_CbG,78733.0
1799.0,BINDS_CbG,6764.0
1799.0,BINDS_CbG,92524.0
1799.0,BINDS_CbG,86177.0
1799.0,BINDS_CbG,23603.0
1799.0,BINDS_CbG,77191.0
1900.0,UPREGULATES_CuG,95479.0
1900.0,DOWNREGULATES_CdG,31227.0
1900.0,DOWNREGULATES_CdG,85205.0
2069.0,UPREGULATES_CuG,95479.0
2164.0,UPREGULATES_CuG,60254.0
2164.0,DOWNREGULATES_CdG,72577.0
2218.0,BINDS_CbG,19137.0
2405.0,EXPRESSES_AeG,77191.0
2405.0,EXPRESSES_AeG,59418.0
2405.0,EXPRESSES_AeG,63697.0
2405.0,EXPRESSES_AeG,43711.0
2405.0,EXPRESSES_AeG,24945.0
2405.0,EXPRESSES_AeG,33598.0
2405.0,EXPRESSES_AeG,49298.0
2405.0,EXPRESSES_AeG,96377.0
2405.0,EXPRESSES_AeG,18242.0
2405.0,EXPRESSES_AeG,73662.0
2405.0,EXPRESSES_AeG,46130.0
2405.0,EXPRESSES_AeG,78517.0
2405.0,EXPRESSES_AeG,33393.0
2405.0,EXPRESSES_AeG,95428.0
2405.0,EXPRESSES_AeG,9419.0
2405.0,EXPRESSES_AeG,19137.0
2405.0,EXPRESSES_AeG,53689.0
2405.0,EXPRESSES_AeG,21929.0
2405.0,EXPRESSES_AeG,6692.0
2405.0,EXPRESSES_AeG,65007.0
2405.0,EXPRESSES_AeG,61612.0
2405.0,EXPRESSES_AeG,53469.0
2405.0,EXPRESSES_AeG,91051.0
2405.0,EXPRESSES_AeG,32667.0
2405.0,EXPRESSES_AeG,63753.0
2405.0,EXPRESSES_AeG,42901.0
2405.0,EXPRESSES_AeG,11430.0
2405.0,EXPRESSES_AeG,75177.0
2405.0,EXPRESSES_AeG,40561.0
2405.0,EXPRESSES_AeG,56509.0
2405.0,EXPRESSES_AeG,55019.0
2405.0,EXPRESSES_AeG,43097.0
2405.0,EXPRESSES_AeG,61271.0
2405.0,EXPRESSES_AeG,28615.0
2405.0,EXPRESSES_AeG,79419.0
2405.0,EXPRESSES_AeG,90546.0
2405.0,EXPRESSES_AeG,48812.0
2405.0,EXPRESSES_AeG,64078.0
2405.0,EXPRESSES_AeG,23603.0
2405.0,EXPRESSES_AeG,7097.0
2405.0,EXPRESSES_AeG,41146.0
2405.0,EXPRESSES_AeG,78733.0
2405.0,EXPRESSES_AeG,31672.0
2405.0,EXPRESSES_AeG,9589.0
2405.0,EXPRESSES_AeG,27582.0
2405.0,EXPRESSES_AeG,81395.0
2405.0,EXPRESSES_AeG,96155.0
2405.0,EXPRESSES_AeG,56337.0
2405.0,EXPRESSES_AeG,93801.0
2405.0,EXPRESSES_AeG,82620.0
2405.0,EXPRESSES_AeG,88833.0
2405.0,EXPRESSES_AeG,86177.0
2405.0,EXPRESSES_AeG,22688.0
2405.0,EXPRESSES_AeG,60381.0
2405.0,EXPRESSES_AeG,60254.0
2405.0,EXPRESSES_AeG,31227.0
2405.0,EXPRESSES_AeG,12849.0
2405.0,EXPRESSES_AeG,71406.0
2405.0,EXPRESSES_AeG,55699.0
2405.0,EXPRESSES_AeG,19064.0
2405.0,EXPRESSES_AeG,67619.0
2405.0,EXPRESSES_AeG,18918.0
2405.0,EXPRESSES_AeG,58016.0
2405.0,EXPRESSES_AeG,41857.0
2405.0,EXPRESSES_AeG,14011.0
