ID(a),type(r),ID(b)
1500.0,REGULATES_GrG,27997.0
1500.0,REGULATES_GrG,254.0
1500.0,REGULATES_GrG,75349.0
1500.0,REGULATES_GrG,27528.0
1500.0,REGULATES_GrG,32600.0
1500.0,REGULATES_GrG,52369.0
1500.0,REGULATES_GrG,2964.0
1500.0,REGULATES_GrG,86335.0
1500.0,REGULATES_GrG,68069.0
1500.0,REGULATES_GrG,28126.0
1500.0,REGULATES_GrG,92893.0
1500.0,REGULATES_GrG,36205.0
1500.0,REGULATES_GrG,34353.0
1500.0,REGULATES_GrG,85211.0
1500.0,REGULATES_GrG,55810.0
1500.0,REGULATES_GrG,43661.0
1500.0,REGULATES_GrG,65040.0
1500.0,REGULATES_GrG,95208.0
1500.0,INTERACTS_GiG,34557.0
1500.0,INTERACTS_GiG,52353.0
1500.0,INTERACTS_GiG,49917.0
1500.0,INTERACTS_GiG,19681.0
1500.0,SL_GsG,60732.0
1500.0,NONSL_GnsG,12696.0
1500.0,NONSL_GnsG,63653.0
1500.0,NONSL_GnsG,86190.0
1642.0,SL_GsG,60732.0
2015.0,SL_GsG,60732.0
2031.0,SL_GsG,71977.0
2031.0,SL_GsG,2964.0
2031.0,SL_GsG,60732.0
2031.0,SL_GsG,21095.0
2031.0,NONSL_GnsG,86190.0
2537.0,INTERACTS_GiG,11354.0
2537.0,SL_GsG,60732.0
2609.0,SL_GsG,60732.0
2732.0,SL_GsG,60732.0
2964.0,INTERACTS_GiG,26358.0
2964.0,INTERACTS_GiG,49243.0
2964.0,INTERACTS_GiG,73545.0
2986.0,SL_GsG,60732.0
3270.0,REGULATES_GrG,26358.0
3270.0,REGULATES_GrG,13674.0
3270.0,REGULATES_GrG,94552.0
3270.0,REGULATES_GrG,79630.0
3270.0,REGULATES_GrG,50591.0
3270.0,INTERACTS_GiG,11354.0
3270.0,SL_GsG,60732.0
3303.0,SL_GsG,60732.0
3676.0,INTERACTS_GiG,11354.0
3676.0,INTERACTS_GiG,48807.0
3676.0,SL_GsG,60732.0
4168.0,SL_GsG,60732.0
4414.0,REGULATES_GrG,27528.0
4414.0,INTERACTS_GiG,11354.0
4414.0,SL_GsG,11354.0
4414.0,SL_GsG,34557.0
4414.0,SL_GsG,60732.0
4773.0,SL_GsG,60732.0
5184.0,SL_GsG,60732.0
5245.0,INTERACTS_GiG,19681.0
5245.0,INTERACTS_GiG,27297.0
5245.0,INTERACTS_GiG,12902.0
5245.0,SL_GsG,60732.0
5245.0,SR_GsrG,2964.0
5245.0,NONSL_GnsG,2964.0
5245.0,NONSL_GnsG,24358.0
5245.0,NONSL_GnsG,5438.0
5405.0,INTERACTS_GiG,40012.0
5405.0,INTERACTS_GiG,11354.0
5405.0,INTERACTS_GiG,1204.0
5438.0,REGULATES_GrG,17750.0
5438.0,REGULATES_GrG,25009.0
5438.0,REGULATES_GrG,13674.0
5438.0,SL_GsG,60732.0
5577.0,SL_GsG,60732.0
5631.0,REGULATES_GrG,27528.0
5631.0,INTERACTS_GiG,11354.0
5631.0,INTERACTS_GiG,35001.0
5631.0,INTERACTS_GiG,40228.0
5631.0,SL_GsG,31516.0
5631.0,SL_GsG,92974.0
5631.0,SL_GsG,69367.0
5631.0,SL_GsG,15850.0
5631.0,SL_GsG,58426.0
5631.0,SL_GsG,43185.0
5631.0,SL_GsG,40016.0
5964.0,REGULATES_GrG,43661.0
5964.0,INTERACTS_GiG,92399.0
5964.0,INTERACTS_GiG,11354.0
5964.0,SL_GsG,71977.0
5964.0,SL_GsG,36205.0
5964.0,SL_GsG,56669.0
5964.0,SL_GsG,36820.0
5964.0,SL_GsG,21095.0
6129.0,REGULATES_GrG,36205.0
6129.0,REGULATES_GrG,43661.0
6129.0,REGULATES_GrG,25053.0
6129.0,REGULATES_GrG,85211.0
6129.0,REGULATES_GrG,95208.0
6129.0,REGULATES_GrG,41667.0
6129.0,SL_GsG,60732.0
6129.0,COVARIES_GcG,92418.0
6514.0,REGULATES_GrG,26358.0
6514.0,REGULATES_GrG,80035.0
6514.0,SL_GsG,60732.0
6623.0,SL_GsG,60732.0
6762.0,SL_GsG,60732.0
7097.0,INTERACTS_GiG,88859.0
7097.0,SL_GsG,60732.0
7268.0,REGULATES_GrG,13674.0
7268.0,INTERACTS_GiG,66576.0
7268.0,INTERACTS_GiG,11354.0
7268.0,SL_GsG,60732.0
7332.0,REGULATES_GrG,50574.0
7332.0,REGULATES_GrG,86335.0
7332.0,REGULATES_GrG,48399.0
7332.0,REGULATES_GrG,85188.0
7332.0,REGULATES_GrG,48755.0
7332.0,REGULATES_GrG,17095.0
7332.0,REGULATES_GrG,85211.0
7332.0,REGULATES_GrG,28126.0
7332.0,REGULATES_GrG,66153.0
7332.0,REGULATES_GrG,21211.0
7332.0,REGULATES_GrG,75349.0
7332.0,INTERACTS_GiG,33598.0
7332.0,INTERACTS_GiG,34557.0
7332.0,INTERACTS_GiG,94589.0
7332.0,INTERACTS_GiG,59584.0
7332.0,INTERACTS_GiG,12205.0
7332.0,INTERACTS_GiG,11354.0
7332.0,INTERACTS_GiG,86944.0
7332.0,INTERACTS_GiG,60338.0
7332.0,INTERACTS_GiG,61622.0
7332.0,INTERACTS_GiG,75336.0
7332.0,INTERACTS_GiG,66081.0
7332.0,INTERACTS_GiG,73372.0
7332.0,SL_GsG,24720.0
7332.0,SL_GsG,14870.0
7332.0,SL_GsG,69273.0
7332.0,SL_GsG,58426.0
7332.0,SL_GsG,168.0
7332.0,SL_GsG,82713.0
7332.0,SL_GsG,9758.0
7332.0,SL_GsG,19005.0
7332.0,SL_GsG,66576.0
7332.0,SL_GsG,46130.0
7332.0,SL_GsG,11354.0
7332.0,SL_GsG,60732.0
7332.0,SL_GsG,79493.0
7332.0,SL_GsG,16078.0
7332.0,SL_GsG,34485.0
7332.0,SL_GsG,91707.0
7332.0,SL_GsG,76000.0
7868.0,SL_GsG,60732.0
7966.0,INTERACTS_GiG,66202.0
7966.0,SL_GsG,60732.0
8333.0,INTERACTS_GiG,11354.0
8333.0,INTERACTS_GiG,9612.0
8333.0,SL_GsG,75349.0
9176.0,REGULATES_GrG,85211.0
9176.0,REGULATES_GrG,47172.0
9176.0,REGULATES_GrG,25343.0
9176.0,REGULATES_GrG,13674.0
9176.0,REGULATES_GrG,28344.0
9176.0,REGULATES_GrG,18536.0
9176.0,REGULATES_GrG,86335.0
9176.0,REGULATES_GrG,43783.0
9176.0,REGULATES_GrG,25009.0
9176.0,REGULATES_GrG,27528.0
9176.0,REGULATES_GrG,32600.0
9176.0,REGULATES_GrG,31648.0
9176.0,REGULATES_GrG,25053.0
9176.0,REGULATES_GrG,24358.0
9176.0,REGULATES_GrG,33598.0
9176.0,REGULATES_GrG,68069.0
9176.0,REGULATES_GrG,14011.0
9176.0,INTERACTS_GiG,22342.0
9176.0,INTERACTS_GiG,88771.0
9176.0,INTERACTS_GiG,93880.0
9176.0,INTERACTS_GiG,60338.0
9176.0,INTERACTS_GiG,11354.0
9176.0,INTERACTS_GiG,66081.0
9176.0,INTERACTS_GiG,86335.0
9176.0,INTERACTS_GiG,36422.0
9176.0,INTERACTS_GiG,72913.0
9176.0,INTERACTS_GiG,16078.0
9176.0,INTERACTS_GiG,85211.0
9176.0,SL_GsG,85211.0
9176.0,SR_GsrG,86208.0
9394.0,INTERACTS_GiG,66081.0
9394.0,INTERACTS_GiG,28733.0
9394.0,INTERACTS_GiG,11354.0
9394.0,SL_GsG,60732.0
9466.0,REGULATES_GrG,36205.0
9466.0,INTERACTS_GiG,69057.0
9466.0,INTERACTS_GiG,73545.0
9466.0,INTERACTS_GiG,86944.0
9466.0,INTERACTS_GiG,43185.0
9466.0,INTERACTS_GiG,47035.0
9466.0,INTERACTS_GiG,34557.0
9466.0,INTERACTS_GiG,79493.0
9466.0,INTERACTS_GiG,40016.0
9466.0,INTERACTS_GiG,9176.0
9466.0,INTERACTS_GiG,47636.0
9466.0,INTERACTS_GiG,24720.0
9466.0,INTERACTS_GiG,11354.0
9466.0,INTERACTS_GiG,27528.0
9466.0,INTERACTS_GiG,35001.0
9466.0,INTERACTS_GiG,95208.0
9466.0,SL_GsG,60732.0
9466.0,SL_GsG,67385.0
9612.0,INTERACTS_GiG,95190.0
9612.0,SL_GsG,60732.0
9758.0,REGULATES_GrG,95208.0
9758.0,REGULATES_GrG,35001.0
9758.0,REGULATES_GrG,80035.0
9758.0,REGULATES_GrG,52369.0
9758.0,REGULATES_GrG,28126.0
9758.0,REGULATES_GrG,43185.0
9758.0,REGULATES_GrG,80560.0
9758.0,REGULATES_GrG,27528.0
9758.0,REGULATES_GrG,26358.0
9758.0,REGULATES_GrG,30949.0
9758.0,REGULATES_GrG,17750.0
9758.0,REGULATES_GrG,531.0
9758.0,INTERACTS_GiG,27655.0
9758.0,INTERACTS_GiG,90181.0
9758.0,INTERACTS_GiG,82713.0
9758.0,INTERACTS_GiG,49773.0
9758.0,INTERACTS_GiG,86208.0
9758.0,INTERACTS_GiG,27528.0
9758.0,INTERACTS_GiG,24458.0
9758.0,INTERACTS_GiG,23363.0
9758.0,INTERACTS_GiG,88859.0
9758.0,INTERACTS_GiG,21808.0
9758.0,INTERACTS_GiG,40228.0
9758.0,INTERACTS_GiG,41667.0
9758.0,INTERACTS_GiG,26358.0
9758.0,INTERACTS_GiG,4414.0
9758.0,INTERACTS_GiG,11354.0
9758.0,INTERACTS_GiG,73545.0
9758.0,INTERACTS_GiG,75054.0
9758.0,INTERACTS_GiG,28126.0
9758.0,INTERACTS_GiG,32358.0
9758.0,INTERACTS_GiG,91051.0
9758.0,INTERACTS_GiG,28733.0
9758.0,INTERACTS_GiG,40156.0
9758.0,INTERACTS_GiG,10064.0
9758.0,INTERACTS_GiG,24683.0
9758.0,INTERACTS_GiG,26275.0
9758.0,SL_GsG,9176.0
9758.0,SL_GsG,58426.0
9758.0,SL_GsG,1393.0
9758.0,SL_GsG,85188.0
9758.0,SL_GsG,23363.0
9758.0,SL_GsG,88859.0
9758.0,SL_GsG,21808.0
9758.0,SL_GsG,61862.0
9758.0,SL_GsG,75054.0
9758.0,SL_GsG,31227.0
9758.0,SL_GsG,56655.0
9758.0,SL_GsG,86177.0
9758.0,SL_GsG,30949.0
9758.0,SL_GsG,65860.0
9758.0,SL_GsG,21211.0
9758.0,SL_GsG,35001.0
9758.0,SL_GsG,22342.0
9758.0,SL_GsG,28733.0
9758.0,SL_GsG,61920.0
9758.0,SL_GsG,26275.0
9758.0,SL_GsG,14537.0
9758.0,SL_GsG,69057.0
9758.0,SR_GsrG,91051.0
9758.0,SR_GsrG,9176.0
9758.0,SR_GsrG,31227.0
9758.0,NONSL_GnsG,31227.0
9758.0,NONSL_GnsG,30949.0
9758.0,NONSL_GnsG,81402.0
9758.0,NONSL_GnsG,34163.0
9809.0,SL_GsG,60732.0
10064.0,REGULATES_GrG,69273.0
10064.0,REGULATES_GrG,47172.0
10064.0,REGULATES_GrG,30949.0
10064.0,REGULATES_GrG,36205.0
10064.0,REGULATES_GrG,26358.0
10064.0,REGULATES_GrG,89098.0
10064.0,REGULATES_GrG,75349.0
10064.0,REGULATES_GrG,27528.0
10064.0,REGULATES_GrG,21211.0
10064.0,REGULATES_GrG,31227.0
10064.0,REGULATES_GrG,43661.0
10064.0,REGULATES_GrG,66153.0
10064.0,INTERACTS_GiG,48807.0
10064.0,INTERACTS_GiG,9466.0
10064.0,INTERACTS_GiG,34557.0
10064.0,INTERACTS_GiG,9176.0
10064.0,INTERACTS_GiG,66081.0
10064.0,INTERACTS_GiG,21448.0
10064.0,INTERACTS_GiG,31427.0
10064.0,INTERACTS_GiG,52353.0
10064.0,INTERACTS_GiG,21808.0
10064.0,INTERACTS_GiG,11354.0
10064.0,INTERACTS_GiG,34485.0
10064.0,SL_GsG,60732.0
10064.0,SL_GsG,21808.0
10756.0,INTERACTS_GiG,23935.0
10756.0,SL_GsG,60732.0
10768.0,REGULATES_GrG,43661.0
10768.0,REGULATES_GrG,40228.0
10768.0,REGULATES_GrG,531.0
10768.0,REGULATES_GrG,9394.0
10768.0,REGULATES_GrG,31434.0
10768.0,REGULATES_GrG,254.0
10768.0,REGULATES_GrG,75349.0
10768.0,SL_GsG,46130.0
10768.0,SL_GsG,60732.0
10830.0,INTERACTS_GiG,33843.0
10830.0,SL_GsG,60732.0
11283.0,REGULATES_GrG,95208.0
11283.0,REGULATES_GrG,75349.0
11283.0,REGULATES_GrG,50591.0
11283.0,REGULATES_GrG,28126.0
11283.0,REGULATES_GrG,20384.0
11283.0,SL_GsG,33598.0
11283.0,SL_GsG,60732.0
11318.0,SL_GsG,60732.0
11354.0,REGULATES_GrG,36205.0
11354.0,REGULATES_GrG,95208.0
11354.0,REGULATES_GrG,50591.0
11354.0,REGULATES_GrG,22847.0
11354.0,REGULATES_GrG,65040.0
11354.0,REGULATES_GrG,34353.0
11354.0,REGULATES_GrG,21929.0
11354.0,REGULATES_GrG,254.0
11354.0,REGULATES_GrG,68069.0
11354.0,REGULATES_GrG,85211.0
11354.0,REGULATES_GrG,2964.0
11354.0,REGULATES_GrG,32600.0
11354.0,INTERACTS_GiG,24683.0
11354.0,INTERACTS_GiG,9612.0
11354.0,INTERACTS_GiG,61439.0
11354.0,INTERACTS_GiG,80982.0
11354.0,INTERACTS_GiG,80970.0
11354.0,INTERACTS_GiG,73545.0
11354.0,INTERACTS_GiG,22847.0
11354.0,INTERACTS_GiG,25867.0
11354.0,INTERACTS_GiG,37104.0
11354.0,INTERACTS_GiG,46235.0
11354.0,INTERACTS_GiG,24097.0
11354.0,INTERACTS_GiG,51196.0
11354.0,INTERACTS_GiG,2986.0
11354.0,INTERACTS_GiG,26358.0
11354.0,INTERACTS_GiG,3303.0
11354.0,INTERACTS_GiG,57712.0
11354.0,INTERACTS_GiG,67411.0
11354.0,INTERACTS_GiG,80035.0
11354.0,INTERACTS_GiG,49917.0
11354.0,INTERACTS_GiG,86190.0
11354.0,INTERACTS_GiG,64634.0
11354.0,INTERACTS_GiG,40012.0
11354.0,INTERACTS_GiG,88771.0
11354.0,INTERACTS_GiG,31434.0
11354.0,INTERACTS_GiG,59379.0
11354.0,INTERACTS_GiG,24358.0
11354.0,INTERACTS_GiG,66733.0
11354.0,INTERACTS_GiG,25053.0
11354.0,INTERACTS_GiG,19120.0
11354.0,INTERACTS_GiG,27655.0
11354.0,INTERACTS_GiG,50544.0
11354.0,INTERACTS_GiG,76109.0
11354.0,INTERACTS_GiG,2031.0
11354.0,INTERACTS_GiG,54849.0
11354.0,INTERACTS_GiG,57653.0
11354.0,INTERACTS_GiG,19681.0
11354.0,INTERACTS_GiG,75900.0
11354.0,INTERACTS_GiG,5245.0
11354.0,INTERACTS_GiG,29101.0
11354.0,INTERACTS_GiG,35255.0
11354.0,INTERACTS_GiG,94589.0
11354.0,INTERACTS_GiG,46239.0
11354.0,INTERACTS_GiG,73142.0
11354.0,INTERACTS_GiG,84640.0
11354.0,INTERACTS_GiG,76183.0
11354.0,INTERACTS_GiG,77610.0
11354.0,INTERACTS_GiG,82785.0
11354.0,INTERACTS_GiG,31648.0
11354.0,INTERACTS_GiG,1500.0
11354.0,INTERACTS_GiG,17095.0
11354.0,INTERACTS_GiG,67385.0
11354.0,INTERACTS_GiG,32747.0
11354.0,INTERACTS_GiG,16544.0
11354.0,INTERACTS_GiG,66081.0
11354.0,INTERACTS_GiG,36820.0
11354.0,INTERACTS_GiG,12902.0
11354.0,INTERACTS_GiG,66770.0
11354.0,INTERACTS_GiG,1642.0
11354.0,INTERACTS_GiG,92974.0
11354.0,INTERACTS_GiG,72913.0
11354.0,INTERACTS_GiG,86201.0
11354.0,INTERACTS_GiG,52353.0
11354.0,INTERACTS_GiG,70967.0
11354.0,INTERACTS_GiG,48807.0
11354.0,INTERACTS_GiG,2964.0
11354.0,INTERACTS_GiG,48732.0
11354.0,INTERACTS_GiG,93127.0
11354.0,INTERACTS_GiG,21929.0
11354.0,INTERACTS_GiG,66764.0
11354.0,INTERACTS_GiG,32354.0
11354.0,INTERACTS_GiG,16078.0
11354.0,INTERACTS_GiG,56752.0
11354.0,INTERACTS_GiG,83464.0
11354.0,INTERACTS_GiG,5184.0
11354.0,INTERACTS_GiG,92418.0
11354.0,INTERACTS_GiG,86944.0
11354.0,INTERACTS_GiG,94552.0
11354.0,INTERACTS_GiG,27528.0
11354.0,INTERACTS_GiG,54049.0
11354.0,INTERACTS_GiG,40156.0
11354.0,INTERACTS_GiG,93880.0
11354.0,INTERACTS_GiG,27080.0
11354.0,INTERACTS_GiG,49569.0
11354.0,INTERACTS_GiG,55526.0
11354.0,INTERACTS_GiG,16764.0
11354.0,INTERACTS_GiG,71977.0
11354.0,INTERACTS_GiG,54737.0
11354.0,INTERACTS_GiG,62653.0
11354.0,INTERACTS_GiG,26626.0
11354.0,INTERACTS_GiG,6514.0
11354.0,INTERACTS_GiG,25343.0
11354.0,INTERACTS_GiG,43185.0
11354.0,INTERACTS_GiG,49243.0
11354.0,INTERACTS_GiG,86584.0
11354.0,INTERACTS_GiG,86265.0
11354.0,INTERACTS_GiG,34557.0
11354.0,INTERACTS_GiG,48992.0
11354.0,INTERACTS_GiG,47172.0
11354.0,INTERACTS_GiG,56869.0
11354.0,INTERACTS_GiG,13376.0
11354.0,INTERACTS_GiG,26554.0
11354.0,INTERACTS_GiG,36205.0
11354.0,INTERACTS_GiG,17460.0
11354.0,INTERACTS_GiG,68091.0
11354.0,INTERACTS_GiG,61512.0
11354.0,INTERACTS_GiG,20641.0
11354.0,INTERACTS_GiG,14870.0
11354.0,INTERACTS_GiG,43870.0
11354.0,INTERACTS_GiG,168.0
11354.0,INTERACTS_GiG,66576.0
11354.0,INTERACTS_GiG,28344.0
11354.0,INTERACTS_GiG,66153.0
11354.0,INTERACTS_GiG,45574.0
11354.0,INTERACTS_GiG,56342.0
11354.0,INTERACTS_GiG,29426.0
11354.0,INTERACTS_GiG,2732.0
11354.0,INTERACTS_GiG,9809.0
11354.0,INTERACTS_GiG,75444.0
11354.0,INTERACTS_GiG,76000.0
11354.0,INTERACTS_GiG,24814.0
11354.0,INTERACTS_GiG,15962.0
11354.0,INTERACTS_GiG,65040.0
11354.0,INTERACTS_GiG,9416.0
11354.0,INTERACTS_GiG,21095.0
11354.0,INTERACTS_GiG,32977.0
11354.0,INTERACTS_GiG,27297.0
11354.0,INTERACTS_GiG,88637.0
11354.0,INTERACTS_GiG,13496.0
11354.0,INTERACTS_GiG,31516.0
11354.0,INTERACTS_GiG,87386.0
11354.0,INTERACTS_GiG,35001.0
11354.0,INTERACTS_GiG,54709.0
11354.0,INTERACTS_GiG,35310.0
11354.0,INTERACTS_GiG,31427.0
11354.0,INTERACTS_GiG,60502.0
11354.0,INTERACTS_GiG,20376.0
11354.0,INTERACTS_GiG,4168.0
11354.0,INTERACTS_GiG,10830.0
11354.0,INTERACTS_GiG,44133.0
11354.0,INTERACTS_GiG,14011.0
11354.0,INTERACTS_GiG,69642.0
11354.0,SL_GsG,60732.0
12205.0,INTERACTS_GiG,11354.0
12205.0,SL_GsG,34485.0
12205.0,SL_GsG,14011.0
12205.0,SL_GsG,1204.0
12205.0,SL_GsG,81402.0
12205.0,SL_GsG,48627.0
12205.0,SL_GsG,73372.0
12205.0,SL_GsG,61622.0
12205.0,SL_GsG,80970.0
12205.0,SL_GsG,83496.0
12205.0,SL_GsG,48399.0
12205.0,SL_GsG,14106.0
12205.0,SL_GsG,5964.0
12205.0,SL_GsG,46130.0
12205.0,SL_GsG,43783.0
12612.0,SL_GsG,60732.0
12696.0,REGULATES_GrG,254.0
12696.0,INTERACTS_GiG,11354.0
12696.0,INTERACTS_GiG,56752.0
12696.0,SL_GsG,60732.0
12696.0,NONSL_GnsG,23213.0
12696.0,NONSL_GnsG,76183.0
12867.0,SL_GsG,60732.0
12902.0,INTERACTS_GiG,27297.0
12902.0,INTERACTS_GiG,19681.0
13068.0,REGULATES_GrG,47172.0
13068.0,INTERACTS_GiG,11354.0
13068.0,SL_GsG,73372.0
13068.0,SL_GsG,34485.0
13068.0,SL_GsG,80970.0
13068.0,SL_GsG,41154.0
13068.0,SL_GsG,14011.0
13068.0,NONSL_GnsG,14011.0
13316.0,REGULATES_GrG,65040.0
13316.0,REGULATES_GrG,95208.0
13316.0,REGULATES_GrG,40228.0
13316.0,REGULATES_GrG,75349.0
13316.0,REGULATES_GrG,36205.0
13316.0,INTERACTS_GiG,11354.0
13316.0,SL_GsG,8333.0
13316.0,NONSL_GnsG,56268.0
13353.0,SL_GsG,60732.0
13376.0,SL_GsG,60732.0
13674.0,REGULATES_GrG,25343.0
13674.0,SL_GsG,60732.0
13895.0,SL_GsG,60732.0
14011.0,REGULATES_GrG,43661.0
14011.0,REGULATES_GrG,33598.0
14011.0,REGULATES_GrG,32600.0
14011.0,INTERACTS_GiG,73545.0
14011.0,SL_GsG,48627.0
14011.0,SL_GsG,27297.0
14011.0,SL_GsG,75444.0
14011.0,SL_GsG,9176.0
14011.0,SL_GsG,7332.0
14011.0,SL_GsG,5964.0
14011.0,SL_GsG,21929.0
14011.0,SL_GsG,31516.0
14011.0,SL_GsG,92974.0
14011.0,SL_GsG,73372.0
14011.0,SL_GsG,48732.0
14011.0,SL_GsG,86177.0
14011.0,SL_GsG,80970.0
14011.0,SL_GsG,1204.0
14011.0,SL_GsG,86335.0
14011.0,SL_GsG,94589.0
14011.0,SL_GsG,14011.0
14106.0,INTERACTS_GiG,11354.0
14121.0,SL_GsG,60732.0
14314.0,SL_GsG,60732.0
14537.0,REGULATES_GrG,30949.0
14537.0,REGULATES_GrG,50591.0
14537.0,REGULATES_GrG,57880.0
14537.0,REGULATES_GrG,20384.0
14537.0,REGULATES_GrG,25009.0
14537.0,REGULATES_GrG,25343.0
14537.0,INTERACTS_GiG,49773.0
14537.0,INTERACTS_GiG,55810.0
14537.0,INTERACTS_GiG,91051.0
14537.0,INTERACTS_GiG,43661.0
14537.0,INTERACTS_GiG,11354.0
14537.0,SL_GsG,48732.0
14537.0,SL_GsG,31227.0
14537.0,SL_GsG,76660.0
14537.0,SL_GsG,55810.0
14537.0,SL_GsG,61862.0
14537.0,SL_GsG,85188.0
14537.0,SL_GsG,46130.0
14537.0,SL_GsG,19064.0
14537.0,SL_GsG,90181.0
14542.0,REGULATES_GrG,40228.0
14542.0,REGULATES_GrG,27528.0
14542.0,REGULATES_GrG,25009.0
14542.0,REGULATES_GrG,79630.0
14542.0,REGULATES_GrG,50591.0
14542.0,INTERACTS_GiG,27297.0
14542.0,INTERACTS_GiG,86335.0
14542.0,INTERACTS_GiG,9176.0
14542.0,INTERACTS_GiG,11354.0
14542.0,INTERACTS_GiG,49773.0
14542.0,INTERACTS_GiG,83044.0
14542.0,SL_GsG,60732.0
14542.0,SL_GsG,9176.0
14542.0,SL_GsG,31227.0
14649.0,REGULATES_GrG,23363.0
14649.0,REGULATES_GrG,80035.0
14649.0,INTERACTS_GiG,11354.0
14649.0,SL_GsG,60732.0
14870.0,SL_GsG,60732.0
15396.0,SL_GsG,60732.0
15850.0,REGULATES_GrG,36820.0
15850.0,REGULATES_GrG,27532.0
15850.0,REGULATES_GrG,26358.0
15850.0,REGULATES_GrG,60381.0
15850.0,REGULATES_GrG,31434.0
15850.0,REGULATES_GrG,21211.0
15850.0,INTERACTS_GiG,77610.0
15850.0,INTERACTS_GiG,11354.0
15850.0,INTERACTS_GiG,16078.0
15850.0,INTERACTS_GiG,66202.0
15850.0,INTERACTS_GiG,85430.0
15850.0,INTERACTS_GiG,23935.0
15850.0,INTERACTS_GiG,73545.0
15850.0,INTERACTS_GiG,25867.0
15850.0,INTERACTS_GiG,21095.0
15850.0,INTERACTS_GiG,19064.0
15850.0,INTERACTS_GiG,2964.0
15850.0,SL_GsG,33264.0
15850.0,SL_GsG,66175.0
15850.0,NONSL_GnsG,56655.0
15850.0,NONSL_GnsG,25009.0
15850.0,NONSL_GnsG,34353.0
15850.0,NONSL_GnsG,81402.0
15850.0,NONSL_GnsG,23363.0
15962.0,SL_GsG,60732.0
16078.0,REGULATES_GrG,79630.0
16078.0,REGULATES_GrG,45685.0
16078.0,REGULATES_GrG,67385.0
16078.0,REGULATES_GrG,47172.0
16078.0,REGULATES_GrG,27528.0
16078.0,REGULATES_GrG,21211.0
16078.0,REGULATES_GrG,36205.0
16078.0,REGULATES_GrG,254.0
16078.0,REGULATES_GrG,17095.0
16078.0,REGULATES_GrG,85211.0
16078.0,SL_GsG,60732.0
16544.0,INTERACTS_GiG,24683.0
16544.0,SL_GsG,60732.0
16764.0,INTERACTS_GiG,14870.0
16764.0,SL_GsG,60732.0
17095.0,SL_GsG,60732.0
17750.0,REGULATES_GrG,86335.0
17750.0,INTERACTS_GiG,11354.0
17750.0,SL_GsG,60732.0
17750.0,SL_GsG,2964.0
18304.0,SL_GsG,60732.0
18536.0,REGULATES_GrG,9176.0
18536.0,REGULATES_GrG,47172.0
18536.0,REGULATES_GrG,25009.0
18536.0,REGULATES_GrG,85188.0
18536.0,REGULATES_GrG,13674.0
18536.0,REGULATES_GrG,86335.0
18536.0,REGULATES_GrG,41667.0
18536.0,SL_GsG,60732.0
18922.0,REGULATES_GrG,50591.0
18922.0,SL_GsG,60732.0
18922.0,SL_GsG,33598.0
19005.0,REGULATES_GrG,25009.0
19005.0,REGULATES_GrG,25343.0
19005.0,REGULATES_GrG,27528.0
19005.0,REGULATES_GrG,23363.0
