ID(a),type(r),ID(b)
24016.0,NONSL_GnsG,34163.0
24198.0,INTERACTS_GiG,27297.0
24720.0,REGULATES_GrG,89712.0
24720.0,REGULATES_GrG,85211.0
24720.0,REGULATES_GrG,56655.0
24720.0,INTERACTS_GiG,27528.0
24720.0,INTERACTS_GiG,66175.0
24720.0,COVARIES_GcG,22342.0
26275.0,REGULATES_GrG,56881.0
26275.0,REGULATES_GrG,89712.0
26275.0,REGULATES_GrG,91051.0
26275.0,INTERACTS_GiG,88859.0
26275.0,INTERACTS_GiG,21929.0
26275.0,INTERACTS_GiG,9176.0
26275.0,SL_GsG,14011.0
26275.0,SL_GsG,66175.0
26328.0,REGULATES_GrG,27528.0
26328.0,REGULATES_GrG,87381.0
26328.0,INTERACTS_GiG,73545.0
27297.0,SL_GsG,73372.0
27297.0,SL_GsG,86335.0
27528.0,REGULATES_GrG,254.0
27528.0,SL_GsG,7332.0
27528.0,SL_GsG,1204.0
27528.0,SL_GsG,73545.0
27528.0,SL_GsG,14106.0
27528.0,SL_GsG,80970.0
27528.0,SL_GsG,31516.0
27528.0,SL_GsG,94589.0
27528.0,SL_GsG,43185.0
27528.0,SL_GsG,77610.0
27528.0,SL_GsG,14011.0
27528.0,SL_GsG,48992.0
27528.0,SL_GsG,40016.0
27528.0,SL_GsG,86335.0
27528.0,SL_GsG,92974.0
27528.0,SL_GsG,9176.0
27528.0,SL_GsG,75444.0
27528.0,SL_GsG,86177.0
27528.0,SL_GsG,24198.0
27528.0,SL_GsG,73372.0
29939.0,REGULATES_GrG,85211.0
29939.0,SL_GsG,73372.0
29939.0,SL_GsG,61622.0
29939.0,SL_GsG,80970.0
29939.0,SL_GsG,14011.0
29939.0,SL_GsG,80130.0
29939.0,NONSL_GnsG,86208.0
29939.0,NONSL_GnsG,89712.0
31317.0,SL_GsG,86177.0
31317.0,SL_GsG,85534.0
31317.0,SL_GsG,66175.0
31317.0,SL_GsG,18839.0
31317.0,SL_GsG,14011.0
31516.0,SL_GsG,31648.0
31648.0,SL_GsG,77610.0
31648.0,SL_GsG,34485.0
31648.0,SL_GsG,21929.0
31900.0,SL_GsG,61622.0
33264.0,INTERACTS_GiG,9176.0
33264.0,INTERACTS_GiG,91051.0
33264.0,INTERACTS_GiG,21929.0
33264.0,INTERACTS_GiG,31648.0
33264.0,SL_GsG,22342.0
33264.0,SL_GsG,80130.0
33264.0,SL_GsG,41830.0
33264.0,SL_GsG,14011.0
33264.0,SL_GsG,34163.0
33264.0,SL_GsG,34485.0
33264.0,SL_GsG,77610.0
33264.0,SL_GsG,56655.0
33264.0,SL_GsG,55810.0
33264.0,SL_GsG,85188.0
33264.0,SL_GsG,66677.0
33264.0,SL_GsG,21929.0
33264.0,SL_GsG,88859.0
33264.0,SL_GsG,85534.0
33264.0,SL_GsG,66733.0
33264.0,SL_GsG,73372.0
33264.0,SL_GsG,2524.0
33264.0,SL_GsG,86208.0
33264.0,SL_GsG,65860.0
33264.0,SL_GsG,90181.0
33264.0,NONSL_GnsG,55035.0
34163.0,REGULATES_GrG,91051.0
34163.0,REGULATES_GrG,89712.0
34163.0,REGULATES_GrG,27528.0
34163.0,REGULATES_GrG,15850.0
34163.0,INTERACTS_GiG,21808.0
34163.0,SL_GsG,14011.0
34163.0,SL_GsG,89712.0
34163.0,NONSL_GnsG,89712.0
40016.0,INTERACTS_GiG,43185.0
40016.0,INTERACTS_GiG,34485.0
40016.0,INTERACTS_GiG,27528.0
40016.0,INTERACTS_GiG,24720.0
40016.0,SL_GsG,61622.0
40016.0,SL_GsG,55810.0
41154.0,REGULATES_GrG,27528.0
41154.0,REGULATES_GrG,87381.0
41154.0,INTERACTS_GiG,73545.0
41830.0,SL_GsG,47636.0
41830.0,SL_GsG,7332.0
41830.0,SL_GsG,55810.0
41830.0,SL_GsG,56655.0
41830.0,SL_GsG,92974.0
41830.0,SL_GsG,86177.0
41830.0,SL_GsG,85534.0
41830.0,SL_GsG,31516.0
41830.0,SL_GsG,24720.0
41830.0,SL_GsG,74282.0
41830.0,SL_GsG,66733.0
41830.0,NONSL_GnsG,93418.0
41830.0,NONSL_GnsG,81402.0
41830.0,NONSL_GnsG,80130.0
42327.0,SL_GsG,24720.0
42327.0,SL_GsG,92974.0
42327.0,SL_GsG,86177.0
42327.0,SL_GsG,31516.0
42327.0,SL_GsG,7332.0
43185.0,REGULATES_GrG,85211.0
43783.0,REGULATES_GrG,85534.0
43783.0,INTERACTS_GiG,73545.0
43783.0,SL_GsG,55810.0
44510.0,SL_GsG,86335.0
44510.0,SL_GsG,41830.0
44510.0,SL_GsG,7332.0
44510.0,SL_GsG,73372.0
44510.0,SL_GsG,14011.0
44510.0,SR_GsrG,2524.0
44510.0,SR_GsrG,66677.0
44510.0,SR_GsrG,87381.0
44510.0,SR_GsrG,55035.0
44510.0,NONSL_GnsG,87381.0
46130.0,REGULATES_GrG,89712.0
46130.0,INTERACTS_GiG,92974.0
46130.0,INTERACTS_GiG,48399.0
46130.0,INTERACTS_GiG,86335.0
46130.0,SL_GsG,14011.0
46130.0,SL_GsG,94589.0
46130.0,SL_GsG,5964.0
46130.0,SL_GsG,56881.0
46130.0,SL_GsG,9176.0
46130.0,SL_GsG,33264.0
46130.0,SL_GsG,86335.0
46130.0,SL_GsG,90181.0
46130.0,SL_GsG,86177.0
46130.0,SL_GsG,31317.0
46130.0,SL_GsG,21808.0
46130.0,SL_GsG,18839.0
46130.0,SL_GsG,55035.0
46130.0,SL_GsG,26275.0
46130.0,SL_GsG,55810.0
46130.0,SL_GsG,24016.0
46130.0,SL_GsG,85534.0
46130.0,SL_GsG,73372.0
46130.0,SL_GsG,92974.0
46130.0,SR_GsrG,34163.0
46130.0,NONSL_GnsG,24016.0
46130.0,NONSL_GnsG,41830.0
46130.0,NONSL_GnsG,86335.0
46130.0,NONSL_GnsG,21808.0
47636.0,REGULATES_GrG,27528.0
47636.0,REGULATES_GrG,89712.0
47636.0,INTERACTS_GiG,85211.0
47636.0,SL_GsG,73372.0
47636.0,SL_GsG,89712.0
47636.0,SL_GsG,14106.0
47636.0,SL_GsG,83496.0
47636.0,SL_GsG,80970.0
47636.0,SL_GsG,43783.0
47636.0,SL_GsG,14011.0
47636.0,SL_GsG,61622.0
47636.0,SL_GsG,85534.0
47636.0,SL_GsG,48627.0
47636.0,SL_GsG,81402.0
47636.0,SL_GsG,1204.0
47636.0,SL_GsG,5964.0
47636.0,SL_GsG,48399.0
47636.0,SL_GsG,34485.0
47636.0,SL_GsG,46130.0
48627.0,INTERACTS_GiG,27297.0
48627.0,INTERACTS_GiG,254.0
55035.0,REGULATES_GrG,254.0
55035.0,INTERACTS_GiG,26328.0
55035.0,INTERACTS_GiG,27297.0
55035.0,SL_GsG,22342.0
55035.0,SL_GsG,56655.0
55035.0,SL_GsG,27528.0
55035.0,SL_GsG,66175.0
55035.0,SL_GsG,34485.0
55035.0,NONSL_GnsG,85534.0
55035.0,NONSL_GnsG,34163.0
55035.0,NONSL_GnsG,88859.0
55810.0,REGULATES_GrG,85211.0
55810.0,INTERACTS_GiG,94589.0
55810.0,INTERACTS_GiG,73545.0
55810.0,INTERACTS_GiG,83496.0
55810.0,INTERACTS_GiG,47636.0
55810.0,INTERACTS_GiG,86335.0
55810.0,SL_GsG,56655.0
55810.0,SL_GsG,80130.0
55810.0,SL_GsG,88859.0
55810.0,SL_GsG,47636.0
55810.0,SL_GsG,66175.0
55810.0,NONSL_GnsG,55035.0
56655.0,SL_GsG,66175.0
56655.0,SL_GsG,14011.0
56655.0,SL_GsG,47636.0
56881.0,REGULATES_GrG,86335.0
56881.0,REGULATES_GrG,58298.0
56881.0,SL_GsG,14011.0
56881.0,SL_GsG,55810.0
56881.0,SL_GsG,24016.0
56881.0,SL_GsG,26275.0
56881.0,SL_GsG,85534.0
56881.0,SL_GsG,56655.0
56881.0,SL_GsG,94589.0
56881.0,NONSL_GnsG,55035.0
58298.0,REGULATES_GrG,254.0
58298.0,REGULATES_GrG,89712.0
58298.0,REGULATES_GrG,85211.0
58298.0,REGULATES_GrG,86335.0
58298.0,INTERACTS_GiG,24016.0
58298.0,INTERACTS_GiG,88859.0
58298.0,INTERACTS_GiG,85534.0
58298.0,INTERACTS_GiG,73545.0
58298.0,SL_GsG,55810.0
58298.0,SL_GsG,66175.0
58298.0,SL_GsG,73372.0
58298.0,SL_GsG,90181.0
58298.0,SR_GsrG,80130.0
58298.0,SR_GsrG,9176.0
58426.0,REGULATES_GrG,66677.0
60338.0,REGULATES_GrG,27528.0
60338.0,INTERACTS_GiG,22342.0
60338.0,INTERACTS_GiG,21929.0
60338.0,SL_GsG,73372.0
60338.0,SL_GsG,86335.0
61622.0,REGULATES_GrG,27528.0
61622.0,INTERACTS_GiG,60338.0
61622.0,INTERACTS_GiG,86335.0
61862.0,REGULATES_GrG,86335.0
61862.0,REGULATES_GrG,88859.0
61862.0,INTERACTS_GiG,21808.0
61862.0,SL_GsG,86177.0
65860.0,REGULATES_GrG,88859.0
65860.0,INTERACTS_GiG,26275.0
65860.0,SL_GsG,56655.0
65860.0,SL_GsG,66175.0
65860.0,SL_GsG,47636.0
66175.0,REGULATES_GrG,89712.0
66175.0,INTERACTS_GiG,27297.0
66202.0,INTERACTS_GiG,47636.0
66202.0,INTERACTS_GiG,80130.0
66202.0,INTERACTS_GiG,88859.0
66202.0,INTERACTS_GiG,14011.0
66202.0,INTERACTS_GiG,93418.0
66202.0,INTERACTS_GiG,55035.0
66202.0,INTERACTS_GiG,91051.0
66202.0,INTERACTS_GiG,55810.0
66202.0,INTERACTS_GiG,85211.0
66202.0,SL_GsG,31516.0
66202.0,SL_GsG,15850.0
66202.0,SL_GsG,26328.0
66677.0,REGULATES_GrG,86335.0
66677.0,REGULATES_GrG,93418.0
66677.0,INTERACTS_GiG,93418.0
66677.0,SR_GsrG,14011.0
66677.0,SR_GsrG,89712.0
66733.0,SL_GsG,80130.0
66733.0,SL_GsG,56655.0
66733.0,SL_GsG,26275.0
66733.0,NONSL_GnsG,80130.0
69367.0,SL_GsG,47636.0
69367.0,SL_GsG,66175.0
69367.0,SL_GsG,90181.0
69367.0,SL_GsG,73372.0
69367.0,SR_GsrG,85534.0
69367.0,SR_GsrG,31317.0
69367.0,SR_GsrG,47636.0
69367.0,NONSL_GnsG,29939.0
69367.0,NONSL_GnsG,21127.0
69367.0,NONSL_GnsG,14011.0
69367.0,NONSL_GnsG,56881.0
69367.0,NONSL_GnsG,89712.0
69367.0,NONSL_GnsG,81402.0
73372.0,REGULATES_GrG,27528.0
73372.0,REGULATES_GrG,89712.0
73372.0,INTERACTS_GiG,91051.0
73372.0,INTERACTS_GiG,55810.0
73372.0,INTERACTS_GiG,34163.0
73372.0,INTERACTS_GiG,61622.0
73372.0,INTERACTS_GiG,9176.0
73372.0,INTERACTS_GiG,80130.0
73372.0,INTERACTS_GiG,73545.0
73372.0,INTERACTS_GiG,66202.0
73372.0,SL_GsG,86177.0
73372.0,SL_GsG,1204.0
73372.0,SL_GsG,41830.0
73372.0,SL_GsG,94589.0
73372.0,SL_GsG,21808.0
73372.0,SL_GsG,92974.0
73372.0,SL_GsG,22342.0
73372.0,SL_GsG,14106.0
73372.0,SL_GsG,24198.0
73372.0,SL_GsG,90181.0
73372.0,SL_GsG,48627.0
73372.0,SL_GsG,56655.0
73372.0,SL_GsG,74282.0
73372.0,SL_GsG,31516.0
73372.0,SL_GsG,80970.0
73372.0,SL_GsG,85188.0
73372.0,SL_GsG,81402.0
73372.0,SL_GsG,76660.0
73372.0,SL_GsG,55035.0
73372.0,SL_GsG,88859.0
73372.0,SL_GsG,7332.0
73372.0,SL_GsG,21929.0
73372.0,SL_GsG,48992.0
73372.0,SL_GsG,66175.0
73372.0,SL_GsG,89712.0
73372.0,SL_GsG,55810.0
73372.0,SL_GsG,73372.0
73372.0,SR_GsrG,85534.0
73372.0,NONSL_GnsG,86335.0
73545.0,INTERACTS_GiG,27528.0
74282.0,REGULATES_GrG,86335.0
76660.0,REGULATES_GrG,27528.0
76660.0,REGULATES_GrG,85211.0
76660.0,REGULATES_GrG,89712.0
76660.0,REGULATES_GrG,56655.0
76660.0,REGULATES_GrG,40016.0
76660.0,INTERACTS_GiG,80130.0
76660.0,INTERACTS_GiG,33264.0
76660.0,INTERACTS_GiG,86335.0
76660.0,INTERACTS_GiG,46130.0
76660.0,INTERACTS_GiG,73372.0
76660.0,INTERACTS_GiG,7332.0
76660.0,INTERACTS_GiG,94589.0
76660.0,INTERACTS_GiG,85188.0
76660.0,INTERACTS_GiG,48627.0
76660.0,INTERACTS_GiG,61622.0
76660.0,INTERACTS_GiG,93418.0
76660.0,INTERACTS_GiG,83496.0
76660.0,SL_GsG,47636.0
76660.0,SL_GsG,69367.0
76660.0,SL_GsG,86177.0
76660.0,SL_GsG,14011.0
76660.0,SL_GsG,89712.0
76660.0,SL_GsG,46130.0
76660.0,SL_GsG,92974.0
76660.0,SL_GsG,3375.0
76660.0,SL_GsG,85188.0
76660.0,SL_GsG,55810.0
80130.0,REGULATES_GrG,27297.0
80130.0,REGULATES_GrG,69367.0
80130.0,REGULATES_GrG,76660.0
80130.0,INTERACTS_GiG,61622.0
80130.0,INTERACTS_GiG,60338.0
80130.0,NONSL_GnsG,9176.0
80130.0,NONSL_GnsG,47636.0
80130.0,NONSL_GnsG,55035.0
80970.0,SL_GsG,5964.0
81402.0,REGULATES_GrG,89712.0
81402.0,REGULATES_GrG,87381.0
81402.0,SR_GsrG,89712.0
83496.0,INTERACTS_GiG,60338.0
83496.0,INTERACTS_GiG,27297.0
83496.0,SL_GsG,86335.0
83496.0,SL_GsG,73372.0
83496.0,SL_GsG,85188.0
83496.0,SL_GsG,14011.0
84525.0,SL_GsG,66175.0
84525.0,SL_GsG,85534.0
84525.0,SL_GsG,73372.0
84525.0,SL_GsG,56655.0
84525.0,SR_GsrG,58298.0
84525.0,NONSL_GnsG,66733.0
84525.0,NONSL_GnsG,80130.0
85188.0,REGULATES_GrG,56655.0
85188.0,INTERACTS_GiG,26275.0
85188.0,SL_GsG,56655.0
85188.0,SL_GsG,55035.0
85188.0,SL_GsG,55810.0
85211.0,SL_GsG,46130.0
85211.0,SL_GsG,80970.0
85211.0,SL_GsG,83496.0
85211.0,SL_GsG,14011.0
85211.0,SL_GsG,14106.0
85211.0,SL_GsG,48399.0
85211.0,SL_GsG,61622.0
85211.0,SL_GsG,43783.0
85211.0,SL_GsG,81402.0
85211.0,SL_GsG,5964.0
85211.0,SL_GsG,48627.0
85211.0,SL_GsG,34485.0
85211.0,SL_GsG,1204.0
85211.0,SL_GsG,73372.0
85534.0,REGULATES_GrG,27528.0
85534.0,INTERACTS_GiG,73545.0
85534.0,SL_GsG,66175.0
85534.0,SR_GsrG,89712.0
86177.0,REGULATES_GrG,89712.0
86177.0,REGULATES_GrG,56881.0
86177.0,REGULATES_GrG,27528.0
86177.0,REGULATES_GrG,48627.0
86177.0,INTERACTS_GiG,73545.0
86177.0,SL_GsG,65860.0
86177.0,SL_GsG,47636.0
86177.0,SL_GsG,55810.0
86177.0,SL_GsG,58426.0
86177.0,SL_GsG,66175.0
86177.0,SL_GsG,34163.0
86177.0,SL_GsG,85188.0
86177.0,SL_GsG,55035.0
86177.0,SL_GsG,73545.0
86208.0,INTERACTS_GiG,88859.0
86208.0,SL_GsG,66175.0
86208.0,SL_GsG,47636.0
86335.0,REGULATES_GrG,27528.0
86335.0,REGULATES_GrG,90181.0
86335.0,SL_GsG,1204.0
86335.0,SL_GsG,23363.0
86335.0,SL_GsG,76660.0
86335.0,SL_GsG,24198.0
86335.0,SL_GsG,81402.0
86335.0,SL_GsG,21929.0
86335.0,SL_GsG,94589.0
86335.0,SL_GsG,86177.0
86335.0,SL_GsG,73372.0
86335.0,SL_GsG,80970.0
86335.0,SL_GsG,48627.0
86335.0,SL_GsG,85188.0
86335.0,SL_GsG,31516.0
86335.0,SL_GsG,7332.0
86335.0,SL_GsG,65860.0
86335.0,SL_GsG,14106.0
86335.0,NONSL_GnsG,14011.0
86335.0,NONSL_GnsG,91051.0
86335.0,NONSL_GnsG,81402.0
86335.0,NONSL_GnsG,55035.0
86335.0,NONSL_GnsG,56655.0
86335.0,NONSL_GnsG,86177.0
87381.0,REGULATES_GrG,85211.0
87381.0,REGULATES_GrG,91051.0
87381.0,INTERACTS_GiG,55035.0
87381.0,INTERACTS_GiG,34163.0
87381.0,INTERACTS_GiG,43185.0
87381.0,INTERACTS_GiG,26275.0
87381.0,INTERACTS_GiG,86177.0
87381.0,INTERACTS_GiG,85534.0
87381.0,INTERACTS_GiG,55810.0
87381.0,INTERACTS_GiG,73372.0
87381.0,INTERACTS_GiG,91051.0
87381.0,INTERACTS_GiG,73545.0
87381.0,INTERACTS_GiG,21127.0
87381.0,INTERACTS_GiG,88859.0
87381.0,INTERACTS_GiG,58298.0
87381.0,SL_GsG,56655.0
87381.0,SL_GsG,34163.0
87381.0,SL_GsG,86177.0
87381.0,SL_GsG,61862.0
87381.0,SL_GsG,21127.0
87381.0,SL_GsG,33264.0
87381.0,SL_GsG,55810.0
87381.0,SL_GsG,23754.0
87381.0,SL_GsG,73372.0
87381.0,SL_GsG,85188.0
87381.0,SL_GsG,254.0
87381.0,SL_GsG,21808.0
87381.0,SL_GsG,23363.0
87381.0,SL_GsG,90181.0
87381.0,SR_GsrG,21929.0
87381.0,NONSL_GnsG,86335.0
87381.0,NONSL_GnsG,73372.0
87381.0,NONSL_GnsG,23754.0
87381.0,NONSL_GnsG,55035.0
88859.0,REGULATES_GrG,85211.0
88859.0,REGULATES_GrG,85188.0
88859.0,REGULATES_GrG,89712.0
88859.0,REGULATES_GrG,87381.0
89712.0,REGULATES_GrG,27528.0
89712.0,REGULATES_GrG,85211.0
90181.0,INTERACTS_GiG,73545.0
90181.0,INTERACTS_GiG,40016.0
90181.0,INTERACTS_GiG,88859.0
90181.0,INTERACTS_GiG,26275.0
90181.0,INTERACTS_GiG,24016.0
90181.0,SL_GsG,86177.0
90181.0,SL_GsG,88859.0
90181.0,SL_GsG,66175.0
90181.0,SL_GsG,43783.0
90181.0,SL_GsG,86208.0
90181.0,SL_GsG,55810.0
90181.0,SR_GsrG,81402.0
90181.0,SR_GsrG,9176.0
91051.0,REGULATES_GrG,27528.0
91051.0,REGULATES_GrG,85211.0
