gene_a,gene_b,label
46538,52139,1
9071,25867,1
9007,25867,1
8666,30825,1
48303,30825,1
8588,30825,1
47527,7884,1
47527,49911,1
47648,30825,1
9833,18835,1
50247,18835,1
1520,30825,1
50496,3355,1
50496,14764,1
53605,30825,1
49914,18835,1
49946,25867,1
53425,30825,1
50496,45847,1
52313,30825,1
53171,30825,1
53931,18835,1
886,30825,1
50908,18835,1
51263,25867,1
51409,30825,1
52845,30825,1
51557,1885,1
51560,18835,1
51609,18835,1
52863,30825,1
51985,53953,1
51839,30825,1
926,25867,1
261,30825,1
53918,30825,1
46816,18835,1
2337,18835,1
2548,18835,1
3579,1885,1
3084,18835,1
2678,30825,1
3434,53953,1
47894,1885,1
48094,25867,1
48344,18835,1
3824,53953,1
3722,45847,1
3722,42265,1
3722,46577,1
24272,30825,1
41286,25867,1
12635,18835,1
7617,30825,1
41286,30825,1
12539,30825,1
41531,1885,1
43208,30825,1
45525,12143,1
45525,23129,1
41531,25867,1
41820,53953,1
8242,53953,1
42838,30825,1
42957,18835,1
6804,45847,1
6940,30825,1
6804,52982,1
6804,4551,1
6804,50987,1
6804,52139,1
42309,18835,1
44202,18835,1
6678,53953,1
42510,18835,1
43811,1885,1
44279,30825,1
45034,30825,1
37030,53953,1
37190,18835,1
43792,30825,1
44009,30825,1
10553,9902,1
45525,15543,1
45525,6556,1
10553,6577,1
9900,30825,1
45525,45847,1
10408,17306,1
45525,25455,1
37669,18835,1
46538,25169,1
39440,25867,1
39414,18835,1
39150,18835,1
38141,4470,1
9030,18835,1
42474,18835,1
43595,53953,1
42577,30825,1
40051,18835,1
40049,30825,1
4254,30825,1
46538,50334,1
37688,25867,1
1885,37084,1
13088,26692,1
23424,52087,1
47763,19336,1
3165,22412,1
47763,27128,1
12217,3355,1
3165,24198,1
47763,24538,1
6863,25867,1
6863,46784,1
15430,677,1
26692,19336,1
26692,34527,1
26692,46784,1
18651,19336,1
15430,24198,1
38861,37084,1
15430,52087,1
41103,41611,1
41103,31290,1
30825,37084,1
15430,48303,1
15430,13557,1
19034,1223,1
19034,8711,1
19034,22399,1
19034,45128,1
19034,10219,1
19034,52073,1
19034,28312,1
19034,6091,1
19034,19141,1
19034,17291,1
19034,15554,1
19034,1256,1
19034,35376,1
19034,35709,1
19034,32875,1
30825,49168,1
19034,10608,1
16654,35068,1
16654,25445,1
16654,49598,1
16654,23594,1
16654,2267,1
16654,38039,1
16654,46833,1
16654,18217,1
16654,47853,1
16654,11973,1
16654,21768,1
16654,4383,1
16654,33584,1
16654,6701,1
16654,44697,1
16654,39242,1
16654,16147,1
16654,31312,1
16654,36496,1
16654,45394,1
16654,40231,1
16654,52919,1
4113,23596,1
4113,51795,1
4113,10959,1
4113,9395,1
4113,9719,1
4113,27521,1
4113,10185,1
4113,8659,1
3176,34023,1
4113,25291,1
4113,48420,1
4113,38039,1
16654,34197,1
16654,29530,1
16654,53128,1
16654,8348,1
7862,41103,1
12475,34023,1
13468,34023,1
14039,34023,1
16654,40760,1
16654,9395,1
19034,27525,1
19034,27210,1
19034,41448,1
19034,39112,1
19034,16711,1
19034,53211,1
19034,20767,1
19034,10698,1
19034,47440,1
19034,6770,1
34023,35314,1
19034,8970,1
19034,40624,1
34023,2586,1
34023,14888,1
34023,30675,1
34023,10553,1
16654,3639,1
16654,10698,1
16654,23165,1
16654,47426,1
16654,16728,1
16654,44648,1
16654,40006,1
16654,32233,1
16654,36665,1
36666,34023,1
16654,9797,1
16654,20682,1
16654,18043,1
17256,34023,1
17639,34023,1
19034,47101,1
16654,29129,1
16654,25189,1
16654,50958,1
30825,22653,1
34023,31064,1
34023,9633,1
34023,41432,1
37290,34023,1
40986,34023,1
46424,34023,1
35917,34023,1
30825,24126,1
30825,982,1
30825,33806,1
30825,40160,1
4113,37794,1
4113,45515,1
4113,16093,1
4113,30820,1
4113,41924,1
4113,9954,1
4113,6382,1
4113,51293,1
4113,37042,1
4113,53585,1
4113,14007,1
4113,13456,1
4113,19085,1
4113,25550,1
4113,16879,1
4113,47197,1
4113,8406,1
4113,3745,1
4113,20356,1
4113,25966,1
16654,13244,1
16654,28817,1
16654,7385,1
16654,20453,1
16654,34467,1
16654,42620,1
30825,40726,1
30825,50071,1
30825,47979,1
30825,15109,1
30825,26436,1
16654,12671,1
16654,5697,1
16654,26000,1
30825,47270,1
30825,18967,1
30825,43961,1
16654,15819,1
16654,49952,1
16654,51202,1
16654,26566,1
16654,44430,1
16654,12082,1
4113,6395,1
4113,17038,1
4113,12996,1
4113,39155,1
4113,33348,1
4113,33804,1
4113,33750,1
4113,23374,1
4113,36238,1
2143,34023,1
4113,32085,1
4113,2925,1
4113,19646,1
4113,6562,1
4113,29686,1
4113,12944,1
4113,40546,1
4113,40486,1
4113,29748,1
4113,5310,1
4113,27692,1
4113,4235,1
4113,8421,1
4113,95,1
4113,25718,1
4113,42436,1
4113,3772,1
4113,18232,1
4113,40690,1
4113,41380,1
4113,2535,1
4113,36610,1
4113,25741,1
4113,35157,1
4113,24930,1
4113,4295,1
4113,16266,1
4113,30203,1
4113,45217,1
4113,1246,1
4113,18980,1
4113,24501,1
4113,48010,1
4113,28176,1
4113,51323,1
4113,17442,1
4113,1616,1
4113,23541,1
30825,53391,1
30825,49788,1
30825,51741,1
30825,17650,1
30825,22661,1
30825,36728,1
30825,20173,1
30825,27505,1
30825,23594,1
30825,49340,1
30825,17630,1
30825,3239,1
30825,6814,1
30825,17583,1
30825,8302,1
30825,9306,1
30825,567,1
30825,14727,1
30825,28235,1
30825,8922,1
30825,29784,1
30825,853,1
30825,47098,1
30825,13500,1
30825,40629,1
30825,25237,1
30825,9960,1
30825,2649,1
30825,15430,1
30825,10646,1
30825,50366,1
30825,24809,1
30825,28590,1
30825,2568,1
30825,48211,1
30825,18668,1
30825,43121,1
29884,34023,1
23048,34023,1
29150,34023,1
20297,34023,1
25867,12217,1
19034,17203,1
30825,2863,1
30825,23609,1
30825,27618,1
30825,33424,1
30825,46605,1
30825,3128,1
30825,10600,1
19034,32613,1
19034,18610,1
19034,47737,1
19034,15539,1
30825,27347,1
19034,24294,1
19034,505,1
19034,2673,1
19034,2267,1
19034,27345,1
19034,33787,1
19034,43063,1
19034,24566,1
19034,12393,1
19034,23875,1
19034,15705,1
19034,19641,1
19034,11259,1
19034,51522,1
18835,17523,1
30825,29742,1
30825,49468,1
30825,13906,1
30825,44648,1
30825,9244,1
30825,4950,1
30825,37142,1
19034,27955,1
19034,13804,1
19034,22392,1
19034,38081,1
19034,16098,1
19034,8348,1
19034,20033,1
19034,14296,1
19034,3142,1
19034,45217,1
19034,36779,1
19034,27008,1
30825,48690,1
30825,35892,1
19034,40750,1
19034,261,1
19034,28516,1
19034,9474,1
19034,40012,1
19034,13919,1
19034,21102,1
19034,40232,1
17579,47943,1
48303,31290,1
14792,50559,1
48393,13088,1
18835,29949,1
18835,7862,1
18835,18804,1
25867,18651,1
9758,18651,1
50559,31290,1
12288,30825,1
41103,17523,1
48143,37084,1
53442,35590,1
31827,6085,1
53442,29272,1
53442,31290,1
53303,40870,1
53303,21641,1
51488,6085,1
39502,16485,1
28273,6085,1
1235,6085,1
32644,6085,1
18483,6085,1
4061,6085,1
53248,38267,1
6154,29272,1
27389,14550,1
27389,40256,1
6154,51328,1
6154,30854,1
27304,13088,1
27304,16183,1
27304,27351,1
27389,11301,1
27304,7123,1
27389,35439,1
28177,41448,1
6154,8705,1
1524,8705,1
6154,4189,1
28177,14923,1
28177,33337,1
24606,7123,1
24606,4384,1
24606,24119,1
25103,6085,1
24119,7288,1
1156,12772,1
24279,52619,1
25652,16183,1
27304,35896,1
27304,9636,1
25994,4384,1
25867,48312,1
25867,3128,1
25867,27119,1
25994,8705,1
33936,31341,1
34399,16485,1
34662,35590,1
35439,24157,1
1885,10801,1
5317,9613,1
33477,4384,1
33337,7123,1
35439,51328,1
4384,49801,1
4384,7288,1
5079,9636,1
35580,29272,1
35580,21818,1
35580,18393,1
35580,17523,1
35580,9613,1
35580,53090,1
29555,41720,1
29201,40006,1
29201,52619,1
29555,24850,1
29555,38267,1
29555,11301,1
30924,50719,1
31341,843,1
31558,29272,1
31558,40256,1
31558,50719,1
31558,14550,1
6034,40033,1
31558,52565,1
31000,38200,1
31000,50482,1
31290,9503,1
31341,50719,1
11301,3128,1
11825,6085,1
12288,6085,1
12772,29755,1
10801,13836,1
10801,40256,1
10801,36186,1
10801,31558,1
10801,35896,1
1156,41993,1
14431,4020,1
13088,12772,1
13133,29272,1
13133,28951,1
10748,35590,1
9613,29755,1
9613,38200,1
8160,27304,1
9758,53090,1
8984,26692,1
8984,29272,1
8705,36688,1
8984,24157,1
1288,24119,1
8984,51661,1
8984,8304,1
1156,39355,1
10680,4384,1
10583,16104,1
10583,50719,1
10583,26692,1
1156,13133,1
10583,7288,1
10680,9503,1
9848,27119,1
21641,13554,1
22062,53248,1
20510,1524,1
20510,52619,1
20978,24157,1
20978,4189,1
22128,30924,1
23414,29272,1
23414,35896,1
23414,5079,1
23414,38818,1
22163,24850,1
22252,44131,1
22252,46379,1
22330,6085,1
22860,16485,1
1415,51594,1
20169,7123,1
16712,49801,1
7129,39707,1
17633,18049,1
17633,18393,1
16712,6154,1
1288,28254,1
16183,34043,1
16405,26692,1
16644,31290,1
17633,12772,1
18049,53090,1
19396,24279,1
19396,4384,1
20169,14550,1
18049,843,1
18393,50668,1
44235,843,1
44235,7288,1
42957,49667,1
42906,12772,1
41993,39562,1
45389,51594,1
48948,26692,1
48948,41329,1
48312,26692,1
47749,1661,1
47254,23713,1
41993,13836,1
41640,27304,1
41640,31000,1
40977,30093,1
40977,46379,1
41993,31341,1
41993,23713,1
41993,13088,1
41893,6085,1
41720,7123,1
48948,49551,1
51839,49801,1
51328,38200,1
51328,14550,1
53064,36808,1
52619,7288,1
51839,41720,1
51839,38818,1
175,16485,1
2011,35896,1
49801,29272,1
48980,50719,1
48980,7747,1
2700,4189,1
50482,53090,1
50482,26187,1
50482,4384,1
38200,40468,1
39852,39155,1
36808,50719,1
38200,7288,1
40256,4384,1
40006,24157,1
38267,7288,1
40006,27119,1
40006,28177,1
39155,42906,1
843,48893,1
3768,49667,1
39852,10801,1
40468,24360,1
40731,7288,1
38317,843,1
39852,40977,1
35896,7288,1
3639,38200,1
39562,24360,1
39155,20978,1
35896,52565,1
40256,52565,1
40256,36808,1
36331,4020,1
39562,25994,1
39562,24119,1
39852,20169,1
35788,6085,1
39562,41720,1
39852,36688,1
39852,18049,1
40731,50719,1
34023,16483,1
33811,48393,1
34023,12798,1
34023,14204,1
33656,34023,1
33380,34023,1
13247,34023,1
14945,34023,1
49633,13705,1
15420,34023,1
16883,34023,1
291,7476,1
38993,34023,1
6066,34023,1
31574,34023,1
13315,48303,1
7334,19336,1
32301,34023,1
49686,34023,1
13705,42227,1
34023,36723,1
7921,34023,1
1529,34023,1
10680,34662,1
1846,34023,1
35015,34023,1
35466,34023,1
7862,52982,1
8160,25867,1
35799,34023,1
8160,17523,1
46351,34023,1
4678,42227,1
34023,19791,1
34023,7578,1
34023,30454,1
34023,27968,1
12967,34023,1
34023,21599,1
34023,4580,1
34023,9794,1
34023,5316,1
34023,16104,1
34023,52589,1
11472,34023,1
38130,34023,1
34627,34023,1
49668,34023,1
35113,34023,1
34023,31862,1
11026,34023,1
34023,40860,1
50888,291,1
15312,48393,1
25867,17523,1
3165,32739,1
47763,19336,1
19617,34023,1
30267,34023,1
28697,34023,1
28464,34023,1
15430,48303,1
15430,22412,1
47763,34527,1
42217,34023,1
24472,34023,1
13504,34023,1
24726,34023,1
30119,34023,1
13654,34023,1
20297,34023,1
44350,34023,1
24475,34023,1
27894,34023,1
23240,34023,1
21675,34023,1
20799,34023,1
15430,4113,1
25928,34023,1
26078,34023,1
26692,46784,1
47763,27128,1
7795,34023,1
48393,677,1
48393,26376,1
7334,41103,1
7862,45386,1
8953,34023,1
20154,34023,1
18738,34023,1
6863,25867,1
6863,27251,1
17599,34023,1
48311,34023,1
43679,34023,1
43118,34023,1
11800,34023,1
22528,34023,1
48393,4113,1
9602,34023,1
10377,34023,1
23048,34023,1
2940,34023,1
44451,13251,1
40850,11714,1
2831,33477,1
2831,17365,1
47583,20510,1
47640,49830,1
6562,13251,1
53227,13251,1
40258,9809,1
38606,18337,1
39909,18337,1
39909,17365,1
39909,33477,1
39909,27351,1
40258,13251,1
40850,27351,1
18337,33477,1
18337,49830,1
35630,33477,1
17598,20510,1
17598,33477,1
37100,13251,1
37100,33477,1
16104,33477,1
6562,11714,1
6562,20510,1
49801,18337,1
51594,13251,1
2831,49830,1
53227,18337,1
14489,9809,1
13456,49830,1
44451,18337,1
53227,33477,1
47583,13251,1
9698,9809,1
14489,27351,1
14489,11714,1
14489,20510,1
17598,18337,1
21276,11714,1
14489,33477,1
38606,49830,1
9698,33477,1
9698,11714,1
23051,11714,1
51732,17365,1
30813,18337,1
51732,49830,1
32980,13251,1
32980,33477,1
25543,20510,1
23504,11714,1
53870,10723,1
36432,10723,1
32503,10723,1
53479,10723,1
51037,7862,1
6435,10723,1
7862,10723,1
10723,13228,1
47757,10723,1
37027,10723,1
41263,10723,1
5648,10723,1
5317,17523,1
43255,10723,1
10680,34662,1
27351,10723,1
31571,10723,1
33761,10723,1
13062,10723,1
26277,48729,0
24930,2904,0
42906,47338,0
50841,39508,0
23481,27000,0
32103,39904,0
48078,12772,0
28516,1645,0
31192,44114,0
14007,30814,0
33941,34622,0
16320,21561,0
9758,10377,0
16561,45525,0
18159,29801,0
13228,15543,0
22910,13788,0
39601,41374,0
25652,36728,0
13479,6435,0
26920,16177,0
8358,7930,0
17494,32649,0
31507,49240,0
15431,26568,0
20154,53947,0
20033,753,0
1415,47209,0
44279,37724,0
38920,47209,0
49997,50696,0
28312,47254,0
12635,19548,0
50902,43137,0
44305,10408,0
7712,51522,0
22813,40231,0
52556,44596,0
34102,39977,0
53807,14231,0
21205,28464,0
44030,8061,0
9211,44268,0
32386,43303,0
11155,85,0
13088,175,0
28866,53870,0
43903,52611,0
52982,22738,0
20033,37069,0
36078,46844,0
2384,1742,0
5355,20009,0
38365,11249,0
24501,13654,0
35157,4478,0
6269,16962,0
2026,48617,0
35686,36644,0
33437,41262,0
12085,12393,0
34360,42122,0
14231,92,0
42709,4690,0
4707,15360,0
29644,5079,0
926,37397,0
45890,49633,0
8033,14917,0
15443,49071,0
42906,50696,0
23149,37758,0
33517,44667,0
35222,18999,0
6770,51079,0
1421,15898,0
47853,20440,0
51557,13262,0
23839,12970,0
37465,30267,0
24591,26441,0
23842,50768,0
46990,32875,0
52589,53568,0
38920,53531,0
27851,51934,0
19761,5294,0
18967,36229,0
51661,41827,0
33497,52022,0
33941,48162,0
19548,1698,0
33709,38039,0
3465,45548,0
47640,24226,0
24837,3577,0
40340,30782,0
753,14685,0
29352,8160,0
40079,14059,0
13971,16147,0
23328,26799,0
2535,7452,0
40977,49997,0
43107,13416,0
46216,9952,0
21102,15464,0
48312,31994,0
11825,44505,0
40787,49914,0
35314,9951,0
20831,42129,0
23039,48690,0
23448,44853,0
29924,53116,0
10582,10770,0
46844,10408,0
51650,36665,0
9503,47300,0
19423,52619,0
18232,52845,0
20806,37758,0
47583,1753,0
15387,18153,0
7120,8406,0
13894,42272,0
9292,24538,0
23354,53425,0
38180,46962,0
21782,42114,0
26720,25148,0
18990,21066,0
51495,49584,0
27351,44792,0
48261,17630,0
14267,52511,0
49841,39508,0
12215,47737,0
29742,7515,0
29460,33621,0
6678,48896,0
51352,41030,0
842,36916,0
37361,40327,0
29424,50908,0
35376,49911,0
18162,30363,0
23711,36666,0
11249,13479,0
7129,29150,0
20204,20145,0
35636,37243,0
45196,9082,0
33652,5235,0
563,3504,0
35644,2384,0
29654,23783,0
39502,33969,0
19885,11732,0
3768,48753,0
15202,46008,0
24434,18381,0
32486,20205,0
10131,38015,0
33791,35834,0
21102,33621,0
10632,23328,0
1846,1421,0
34289,50668,0
19185,17494,0
4551,34801,0
43255,4707,0
50195,47254,0
51560,53227,0
43887,12475,0
40439,3504,0
17599,44423,0
41827,43812,0
23230,8160,0
6066,27349,0
51898,36723,0
16201,51941,0
2340,13705,0
3531,24584,0
16901,23783,0
40486,29166,0
41725,52335,0
10959,19687,0
4551,25291,0
20509,18153,0
2661,24148,0
47771,6111,0
32973,116,0
15819,50025,0
47361,1524,0
15587,31359,0
16883,36432,0
40522,50885,0
17958,49598,0
1672,52313,0
31087,44792,0
32593,29674,0
45623,3135,0
13919,8588,0
3355,51795,0
3290,43914,0
32023,53678,0
7617,625,0
48893,3619,0
14107,11259,0
33271,42350,0
30482,40870,0
29755,29876,0
35466,42295,0
24957,37915,0
22384,18967,0
29424,27316,0
20320,23112,0
23048,15433,0
35915,10002,0
40870,10219,0
23932,37042,0
18049,18610,0
30635,5596,0
38668,52589,0
7795,19548,0
37125,15702,0
24726,31707,0
24198,51273,0
37142,44009,0
45086,53116,0
46990,27128,0
44445,48344,0
897,472,0
33781,23941,0
41175,20257,0
14388,49584,0
10878,48344,0
11106,12671,0
8061,45835,0
9954,51388,0
47120,47381,0
48420,14388,0
16485,10002,0
2284,23708,0
45489,6097,0
497,12630,0
13788,11732,0
50096,45548,0
18217,22399,0
15702,9220,0
733,5088,0
31529,46833,0
34467,47356,0
20831,51293,0
14559,43303,0
15387,52863,0
22802,24458,0
5890,46141,0
41420,40232,0
14449,49947,0
34458,9900,0
9395,23424,0
50334,14014,0
23321,40604,0
1413,35744,0
16157,5219,0
15682,32800,0
49965,28291,0
49114,28176,0
37411,19646,0
6111,20185,0
47853,41893,0
15387,13730,0
36443,18488,0
45822,45261,0
35744,48859,0
39707,51488,0
27008,27095,0
12772,37795,0
49934,3815,0
15431,34102,0
37879,40049,0
48093,50195,0
17203,10389,0
30093,6269,0
44627,1912,0
31534,17583,0
51099,29871,0
10374,46844,0
32536,46796,0
15919,51774,0
4834,11259,0
20204,9410,0
17687,35068,0
52265,10002,0
11494,52237,0
21992,14900,0
18784,20719,0
42838,35709,0
18492,34633,0
20799,40008,0
46784,31507,0
683,25473,0
38081,16766,0
5911,44505,0
40744,91,0
52313,6435,0
30466,45548,0
23278,23736,0
52919,41263,0
52187,51522,0
7461,35685,0
30516,863,0
3974,8301,0
43260,11259,0
44030,9794,0
2904,38039,0
13939,21345,0
14843,47356,0
1223,39099,0
18920,52401,0
20401,17633,0
18627,40726,0
913,47737,0
50280,29793,0
18261,46327,0
40787,31571,0
39440,7627,0
5417,41677,0
29331,39977,0
40033,6939,0
6804,7131,0
39155,21564,0
37030,16654,0
39562,15256,0
46424,4008,0
26368,25103,0
38365,27972,0
3734,7935,0
4797,14838,0
20145,28866,0
1616,34405,0
19396,32586,0
52313,51650,0
23424,38,0
44610,31810,0
11301,47381,0
13557,7476,0
43137,31612,0
14979,8970,0
10668,7398,0
13812,32146,0
46032,9023,0
49071,7515,0
23240,33271,0
1298,9848,0
6111,6685,0
10770,20978,0
27457,2123,0
13133,49332,0
40690,4379,0
9951,43960,0
31325,41264,0
35344,10662,0
897,10869,0
49240,11555,0
41720,19543,0
21680,31529,0
23277,31507,0
53306,27072,0
34023,47894,0
630,38368,0
28798,46379,0
50668,18440,0
48483,27357,0
21599,34622,0
50025,48729,0
47928,24930,0
1303,19543,0
52982,15251,0
39083,3355,0
36485,43303,0
36278,49946,0
2661,26187,0
1742,27251,0
32386,53678,0
21066,31669,0
11279,23129,0
26566,10662,0
3135,1645,0
18738,13650,0
37306,49873,0
49289,42577,0
52511,38136,0
25550,33832,0
26376,22392,0
44427,52425,0
14490,27083,0
21675,47634,0
27693,42085,0
32557,47237,0
20535,18648,0
22692,27254,0
9395,13975,0
16766,34484,0
2026,14431,0
21561,42280,0
23116,51660,0
1391,30019,0
51323,32875,0
23875,472,0
17185,32482,0
47749,36381,0
22528,51650,0
6558,34289,0
13413,41103,0
6121,13822,0
23594,16650,0
49947,206,0
37794,51488,0
43107,23767,0
20145,22528,0
41264,36496,0
47763,46960,0
31290,31279,0
49845,41521,0
26692,52863,0
15223,8769,0
40629,19154,0
16995,25445,0
45743,13468,0
26386,29674,0
39707,7935,0
41640,13939,0
5355,53282,0
19487,22368,0
19085,36779,0
41825,19786,0
6592,8637,0
39752,44626,0
24141,15470,0
5039,41329,0
19635,45644,0
51685,34588,0
17630,28338,0
37894,9951,0
29784,5864,0
23051,45389,0
24552,19085,0
47101,43826,0
12416,39979,0
4384,36079,0
13262,13616,0
38823,36990,0
1145,20509,0
4153,33105,0
15554,29709,0
51256,49788,0
3734,20718,0
550,15061,0
17344,41175,0
14528,10389,0
50640,45196,0
52140,53531,0
5353,25336,0
18364,53306,0
15202,15170,0
49311,37630,0
16954,12143,0
20974,36692,0
40986,10583,0
3434,45822,0
16266,48263,0
37894,15845,0
15464,6154,0
27351,14550,0
16,842,0
49751,45268,0
23277,1454,0
7575,47386,0
8810,47927,0
10672,9902,0
13500,1995,0
16250,5251,0
19336,5648,0
48009,29555,0
47527,3972,0
32726,33027,0
22471,31754,0
24606,17038,0
44114,13730,0
16022,31809,0
31672,47666,0
5760,20145,0
10959,32023,0
24891,15124,0
22330,731,0
50227,19761,0
50820,31192,0
24171,29201,0
8033,40528,0
44423,25966,0
27457,18295,0
12236,7553,0
29801,27854,0
85,11405,0
20800,45629,0
13392,41596,0
29071,18429,0
38551,32854,0
53479,31742,0
42474,12772,0
27064,863,0
30482,28951,0
44908,34622,0
22963,47928,0
48609,17523,0
34622,24606,0
45446,36331,0
43449,40671,0
29672,19899,0
10622,30712,0
12713,12143,0
37119,24126,0
15146,12242,0
51263,14267,0
42474,18261,0
8412,46394,0
24119,21276,0
37069,25930,0
3722,51519,0
40950,10646,0
30538,15504,0
4077,50170,0
904,14843,0
6701,48249,0
13804,3766,0
35314,13088,0
11219,6577,0
33488,9164,0
16104,13804,0
38681,45022,0
20257,20510,0
22368,32280,0
15505,34595,0
10591,40832,0
11714,31742,0
44388,31000,0
5873,50280,0
37465,34531,0
46839,6804,0
14900,19299,0
45489,19141,0
7535,30820,0
32056,21675,0
34521,52556,0
32059,38368,0
16954,4478,0
7515,9758,0
33291,38802,0
52706,12399,0
18956,24363,0
12393,40629,0
44422,17687,0
46816,1730,0
48540,41616,0
42620,42806,0
21758,44195,0
625,37119,0
40668,49935,0
46844,21916,0
46227,8953,0
30875,35617,0
33348,48225,0
53116,37688,0
38272,52238,0
41522,21929,0
7910,3824,0
42974,49952,0
14979,27968,0
6382,10959,0
1578,15420,0
25336,39236,0
22813,9244,0
27693,27210,0
5178,33821,0
45321,43449,0
48614,25543,0
32904,32301,0
47604,21768,0
11864,9797,0
32111,25189,0
40950,46424,0
51560,18784,0
21637,32059,0
11249,49935,0
19085,52335,0
43694,17633,0
51202,44346,0
14941,44579,0
25713,13822,0
32973,29460,0
1884,37512,0
18980,29943,0
21641,4295,0
14267,39083,0
40486,24501,0
38884,35015,0
2483,48303,0
39603,13705,0
23043,46394,0
52927,5235,0
3295,51839,0
27964,33645,0
24566,38352,0
25543,38005,0
33645,22963,0
6558,34987,0
11405,7930,0
40861,17896,0
3815,24552,0
2673,23210,0
51488,46298,0
32644,39780,0
17761,22252,0
39508,4408,0
47763,48123,0
14496,39150,0
14296,40950,0
50482,31119,0
33896,18843,0
16642,7234,0
14727,52845,0
29817,24495,0
43208,35549,0
11301,42019,0
44783,37190,0
16654,39904,0
18610,43595,0
913,50602,0
19635,13906,0
49697,13315,0
31571,29684,0
34321,41196,0
14933,11379,0
6091,41103,0
49633,11249,0
7627,32301,0
23938,9082,0
29364,20154,0
2011,853,0
4113,43255,0
16122,22053,0
36381,34023,0
51047,44009,0
22591,10376,0
32339,17896,0
27304,35490,0
30179,39502,0
27955,3972,0
32629,41827,0
18648,25475,0
31433,13815,0
41678,24434,0
11259,8646,0
42356,12236,0
14769,15132,0
16098,43085,0
39780,16896,0
19139,40655,0
35825,38039,0
16059,30782,0
38015,21185,0
16706,51594,0
9795,12996,0
28329,20719,0
38993,20292,0
40033,39099,0
44508,31827,0
36090,23541,0
3686,44430,0
1645,31672,0
37243,8867,0
20620,30920,0
36728,50954,0
17639,12316,0
37008,3295,0
25604,31827,0
16901,37030,0
10111,27251,0
15470,4439,0
51273,51822,0
3165,13228,0
51985,50648,0
28308,4478,0
53248,13557,0
21979,2831,0
15433,11361,0
27762,19641,0
29315,40760,0
10251,44250,0
48225,17161,0
1698,33105,0
49221,35113,0
20974,31800,0
2049,1666,0
19331,42131,0
11249,4797,0
51822,29871,0
22252,39083,0
38861,22963,0
36078,25237,0
30040,20354,0
52756,23509,0
22368,50648,0
34695,37382,0
20470,19464,0
24119,45772,0
26743,17038,0
10501,18738,0
26522,12772,0
52425,32840,0
15438,9410,0
52173,48522,0
39601,6097,0
1827,6400,0
20793,4383,0
5509,7712,0
51079,32875,0
13864,30538,0
33488,39780,0
7045,53303,0
29876,12502,0
32339,12967,0
5219,23609,0
10034,11769,0
20722,11405,0
1246,26900,0
32280,14677,0
7795,53447,0
37879,25883,0
13822,24809,0
48225,38267,0
9794,33124,0
7671,29813,0
3451,14431,0
31860,8666,0
23328,39695,0
38150,40160,0
35466,51941,0
34587,50696,0
34622,31290,0
16962,40094,0
9758,4347,0
