gene_a	gene_b	label
11867	24413	0
17865	1394	1
2679	4784	1
6634	15499	1
11747	19157	0
4790	12281	0
6114	10690	0
23849	12564	0
19242	21345	0
3159	22656	1
7788	5728	0
11226	20365	1
1909	15417	0
14591	8206	1
16153	5903	0
16509	8445	0
6505	4169	1
12033	20437	0
3772	16312	1
1303	13946	1
2977	24180	1
6450	14589	1
3914	6422	1
15162	25403	0
24963	15477	0
13423	3930	0
19475	7016	0
13820	2925	1
17466	5	0
1560	16312	1
20483	22787	0
22172	25441	0
22656	21552	1
4042	24352	0
24934	18250	0
4616	2819	0
8348	15387	1
15292	24187	1
22656	24387	1
20755	21012	1
6084	7507	0
17180	17629	1
15753	1416	1
2314	23997	0
15753	10604	1
21723	17095	1
15707	15118	0
9194	17865	1
17952	15606	0
23724	5171	0
7377	24918	0
13998	4479	0
24180	23102	1
15047	13247	1
2679	16704	1
25012	19066	0
24180	9693	1
5057	19379	1
13356	25441	0
23724	12013	0
12084	12916	0
15233	14969	0
13356	19592	1
1600	10742	0
10610	17135	0
21636	20932	0
3766	18396	1
22656	2476	1
18230	11122	1
1287	23915	0
8501	21067	0
320	16542	1
11258	24180	1
24180	14629	1
17180	13710	1
17180	6835	1
3914	10388	1
19467	20639	0
18713	19366	0
16935	24180	1
23640	23077	0
3914	11263	1
25351	4264	0
5057	25323	1
22656	19594	1
13428	23014	0
21296	16312	1
24180	15387	1
16457	22420	1
15142	20042	0
4917	7304	0
6450	9693	1
3811	21345	0
21620	8669	0
24854	22656	1
17180	12039	1
24355	2925	0
69	13565	0
5377	17005	0
23213	22656	1
14116	19366	0
2942	763	1
3914	7885	1
20926	15483	0
9482	17095	1
6450	10625	1
17180	5958	1
11763	17095	1
22937	24561	0
16651	25430	0
7450	19254	0
14350	17095	1
17180	6450	1
18646	13423	0
3914	9612	1
4887	21135	0
22851	10169	1
1466	19001	0
7605	18148	0
20434	19490	0
5987	21255	0
2278	5754	0
22656	4042	1
4163	12388	1
6450	13504	1
20611	20947	0
22656	17005	1
14311	17095	1
17180	22088	1
10331	12415	1
7081	6529	0
7670	17095	1
13996	422	1
3914	758	1
15753	16360	1
20475	22339	0
20623	13753	0
3374	17575	0
22402	24180	1
10837	3167	0
22656	20968	1
6824	17865	1
16728	24561	0
3107	23890	0
13144	5261	0
12797	5151	0
21953	4148	0
15753	25037	1
220	11450	0
22119	22505	0
15366	24180	1
3197	17180	0
5057	12096	1
15329	13764	0
3342	4163	1
23144	5782	1
20042	23764	0
22743	15827	1
23451	15597	1
16897	1297	0
7149	18007	0
21884	6352	0
13946	304	1
24023	2784	0
4888	16312	1
10249	25062	1
13979	3379	0
23451	17722	0
14849	2135	0
11044	20603	1
12185	7501	0
9306	20052	1
23829	6506	0
22656	6716	1
22656	22377	1
17180	12619	1
11542	14382	0
5057	4784	1
17230	7437	1
24041	24180	1
14459	16312	1
10731	11139	0
1294	24180	1
20805	20052	1
1712	14311	0
12415	11122	1
17595	17095	1
9131	22047	0
266	13820	0
20061	17322	0
609	9612	0
15329	8003	0
7759	5315	0
15753	13140	1
25037	21960	0
12274	24180	1
19379	15744	1
13140	25027	0
5689	7839	0
10446	611	1
6856	22897	0
12759	8470	1
11494	23829	0
24328	8470	1
1297	3650	0
18204	13027	0
14046	22113	0
5265	13785	0
14962	11395	0
12759	4338	1
9433	5713	0
21255	9844	0
6714	10075	0
15753	11531	1
10314	25008	0
10526	24180	1
4802	81	0
11113	22923	0
13413	17095	1
11885	2721	0
2375	18148	0
12926	22650	0
10274	9296	1
18927	7962	0
17556	5359	0
16874	16704	1
10430	23106	1
14504	7225	0
7325	253	0
6237	16495	0
13112	8419	0
17701	7186	0
17722	3104	0
22656	11924	1
10003	16358	1
23258	2942	0
1516	1859	0
21653	2225	0
3914	13106	1
9585	10331	0
20769	19499	0
9571	17095	1
22656	7817	1
4784	1394	1
2507	23921	0
2577	18593	0
21041	10359	1
4955	8445	0
18646	19909	1
18764	15164	0
21620	1294	0
22709	22060	1
24702	24180	1
16926	16312	1
24104	12797	0
6124	16922	0
6129	17323	0
21903	24180	1
6634	20434	1
18713	14697	1
253	16312	1
3344	21064	1
1180	17380	0
798	17095	1
16494	12415	1
10112	3739	0
24180	13302	1
3914	2352	1
5057	15292	1
19773	15955	0
24180	21026	1
2933	22295	0
17351	19379	1
25117	7140	0
11786	9371	0
10446	9539	1
10169	12543	1
19759	19858	0
25059	5799	0
20639	11258	0
19202	6369	0
25007	16986	0
6744	5576	0
22656	5	1
21786	12096	1
20805	8470	1
4813	23687	0
18052	21886	0
7437	5308	1
10829	22656	1
24531	22113	0
15810	3252	0
21147	2711	0
19759	20680	0
20755	3167	1
10431	16542	0
9047	16312	1
2319	22656	1
24512	21979	0
1863	25290	0
15753	4222	1
1625	13256	0
22656	22955	1
11352	15577	0
7947	18748	0
15810	15477	1
10610	3471	0
2966	19630	1
19002	22656	1
15597	6083	0
7158	4163	1
10891	18913	0
3076	7848	0
3755	6727	0
22341	11394	0
13469	22787	0
23880	236	0
3110	25323	0
8073	13352	0
15267	16312	1
600	22102	0
24918	3372	0
7325	1303	0
11733	11113	0
3914	9438	1
5459	22567	0
17968	11542	0
25264	3953	0
2181	464	0
3914	16117	1
8370	19258	0
7410	17095	1
6871	6873	0
5569	18128	0
12326	24180	1
22656	13872	1
6530	7493	0
3914	11168	1
16995	6444	1
13897	5252	0
12759	12415	1
14948	22524	0
11573	2925	1
5756	17095	1
17295	12425	0
13913	22656	1
2522	3993	1
12274	22656	1
24359	19217	0
422	9006	0
12454	15743	0
24489	24918	1
7602	23133	0
24935	22995	0
22656	25031	1
18793	21189	0
23164	13967	1
6626	12262	0
20091	17095	1
10134	8209	1
17271	16581	0
16290	16312	1
17701	9438	0
22649	12567	1
15827	24844	1
6258	12536	0
10890	19854	0
3269	23086	0
3914	19785	1
3707	10833	0
18468	9331	0
13775	12503	0
18854	7207	0
12259	23692	0
20525	18721	0
14936	17461	0
12503	10947	0
20365	18412	1
11747	15438	0
22656	3745	1
18250	19221	0
13877	11122	1
23724	14283	0
9000	7377	0
3993	13775	1
23563	1190	0
19475	10494	0
17556	17835	0
24929	20698	0
17532	14235	0
5059	1822	0
817	14925	0
19592	15292	1
25062	10201	1
14591	22295	0
16509	4247	0
8353	10690	0
7710	20482	0
18088	15827	1
3914	3745	1
22656	4029	1
19810	24180	1
22252	9382	1
15744	22099	1
8556	16757	0
3914	20805	1
4898	22246	0
11891	1726	0
20475	17701	0
4441	18396	1
10134	18418	0
15753	23133	1
5768	18646	0
1340	7325	0
14697	11747	0
11253	782	0
18088	3993	1
2522	14848	0
16847	16389	1
12503	14459	0
16828	19755	0
1045	19818	1
19066	9483	0
24180	14086	1
11385	8540	0
20628	16457	1
18927	2029	0
22656	7134	1
17180	15437	1
1058	10169	1
19290	10367	0
8856	7149	0
17180	7885	1
20175	4465	0
16252	20365	1
12999	14042	0
3914	4096	1
6957	4169	1
2174	1417	1
13031	5061	1
9306	1057	1
10923	22709	0
24180	18802	1
24512	20224	0
6175	20107	0
3251	18683	0
20048	24512	0
20734	6372	0
17180	4787	1
11587	7437	1
13356	22328	1
13552	7486	1
1293	24180	1
19066	6871	0
21041	18088	1
20671	17095	1
15177	940	0
24215	20805	1
19645	1712	0
13043	16358	1
15611	28	0
13409	16358	1
3519	18412	1
7149	15284	0
24180	19474	1
10594	13980	0
1303	23622	0
24180	22962	1
3914	266	1
5081	775	0
7102	25072	0
9593	3107	0
3914	5582	1
1537	11326	0
17180	8556	1
24215	10003	1
9483	13586	0
13202	10201	0
3914	15207	1
4323	21026	0
1783	1267	0
16847	16847	1
10890	24148	0
15523	4187	0
1119	5782	1
5953	20277	1
3914	1859	1
8515	3807	1
16230	464	0
17180	14693	1
22656	16702	1
13330	2745	0
9700	20061	0
15753	25429	1
24858	6238	0
14128	948	0
17180	6728	1
1353	17095	1
20652	12999	1
10218	9796	0
12698	10625	0
24180	1755	1
13031	4163	1
12405	6908	1
14046	10890	0
1492	554	0
20755	611	1
7274	23313	0
7788	11140	0
11573	4404	1
3342	14984	1
15753	15212	1
25211	7974	0
22122	25307	0
22656	8408	1
3112	17095	1
1962	18802	0
20434	10201	1
13946	7437	1
3562	14101	1
14042	22656	1
1303	5301	1
22656	7232	1
17180	1207	1
9047	14478	0
14979	10890	0
22838	20391	0
4784	4743	0
11352	22656	1
5098	17556	0
4323	4096	0
17180	17391	1
12150	22940	0
15151	1287	0
3914	19384	1
15827	22886	1
23213	24963	0
5312	25323	0
17066	17095	1
15753	11150	1
22656	17822	1
1863	16017	0
20470	23022	0
4169	18124	0
12096	4814	0
17803	6267	0
17180	22834	1
5953	21477	1
3914	9497	1
16511	22060	1
9383	7258	0
23921	23275	0
10446	9539	1
2942	10789	1
7127	24446	0
16003	3162	0
6084	24180	1
1190	19198	0
25298	23526	0
3421	17095	1
5388	24180	1
23425	24180	1
17180	2944	1
24180	3826	1
2977	1293	0
17180	10694	1
6450	13967	1
24180	24964	1
9598	9131	0
22886	15499	1
22499	17095	1
23164	9693	1
15753	7145	1
13552	5953	1
20628	13560	0
24215	10625	1
12848	23134	0
9735	19960	0
18793	503	0
22656	21691	0
18088	17095	1
15753	24935	1
7410	25076	0
21920	23604	0
15753	2375	1
15753	32	1
14101	12567	1
20365	4338	1
17180	19800	1
1133	15229	0
5713	13785	0
10971	22886	1
13064	8448	0
24914	1287	1
23204	11772	0
12536	17095	1
20365	20947	1
1506	21797	0
3826	4365	0
22886	25170	1
17419	18793	0
24579	22656	1
4042	14190	0
22681	14137	0
10134	7023	1
883	14737	0
10249	15219	1
803	7387	0
4449	21116	0
20221	10668	0
15650	16874	1
3012	11122	1
9164	24918	1
15523	3941	0
22656	10094	1
14591	7486	1
22834	15363	0
6782	13262	0
2836	24180	1
23164	1986	1
22656	5713	1
22143	10978	0
1303	20178	1
3110	10430	1
434	12579	0
25457	17380	0
2679	6634	1
3914	23354	1
23969	23298	0
15628	9296	1
13996	22524	0
6856	24974	0
5410	5117	0
9047	7075	0
8408	15528	0
23698	16847	1
24935	1755	0
15753	5556	1
3923	18854	0
434	817	0
14962	23915	1
17180	9832	1
23915	19379	1
3914	6101	1
17180	16344	1
4792	19377	0
14382	24879	0
17180	3425	1
17095	16457	1
7997	5572	0
15753	143	1
23451	5112	0
23638	7173	0
21210	9096	0
19666	8515	0
3089	10694	0
2942	10912	0
19948	11934	0
12405	12388	1
19499	14163	0
23218	16530	0
8209	19379	1
20219	23880	0
13096	6359	1
10148	10836	0
11790	14556	0
23530	23758	0
12955	16358	1
15753	1783	1
24334	3535	0
17291	23692	0
25179	10628	0
19287	23915	1
25312	13176	0
5713	17180	0
9194	16847	1
3801	19379	0
23900	11044	0
15753	7414	1
8598	2379	0
12082	24180	1
22060	13247	1
20983	2625	0
17005	3707	0
13996	13096	1
2556	11356	0
915	18646	0
24180	3941	1
25239	11559	0
20365	16358	1
9306	15387	1
20755	10625	1
3914	2118	1
360	3710	0
12518	9881	0
24832	22656	1
17144	8537	0
17180	11053	1
3342	6744	1
5236	11464	0
9194	21064	1
3914	10517	1
430	12550	0
16867	2564	0
10249	3556	1
422	22341	0
18645	25076	0
2678	24392	0
14525	16847	0
3012	23915	1
615	24180	1
24180	7178	1
14591	12857	1
15753	5620	1
13738	20365	1
16949	20178	1
16847	9296	1
16424	20628	0
3607	14459	0
3914	8903	1
10011	10584	0
13043	16006	1
6824	21064	1
23940	2007	0
5095	10628	0
16511	21786	1
7950	19150	0
22470	17095	1
14817	22132	0
21343	23449	0
21530	8706	0
23921	22656	1
12372	9830	0
23697	15167	0
19202	18120	0
24328	23868	0
24649	21953	0
7009	14931	0
24313	6232	0
3914	22112	1
23538	13096	1
6450	4257	1
25128	16312	1
775	3530	0
22649	21606	0
20437	13413	0
5965	23994	0
24180	4338	1
23719	9296	1
21210	22656	1
11226	16312	1
19540	5059	0
10984	23927	1
2248	4813	0
15219	12567	1
6580	3869	0
1832	6035	0
17180	21439	1
6871	346	0
22656	4744	1
11522	4441	0
2375	11948	0
5569	15942	0
17969	1917	0
12313	803	0
23868	20809	0
6719	24180	1
3252	14432	0
17180	25351	1
12231	12999	1
15753	23106	1
24987	10169	1
3437	24180	1
9929	2379	0
3914	11708	1
8917	5756	0
18828	5252	0
13759	1712	0
2679	22328	1
24914	12388	1
763	11526	1
22656	19494	1
22656	1945	1
22656	20582	1
22656	16236	1
22506	2258	0
17530	22119	0
23940	9367	0
6850	15597	0
3914	8050	1
22102	11000	0
6505	17323	1
18569	22656	1
17143	7301	0
7075	4451	1
3556	19714	1
3914	23853	1
14662	17123	0
11044	12405	1
11526	18713	0
19551	24180	1
18762	6369	0
3914	5572	1
19379	18396	1
6579	20365	1
215	8350	0
17786	4059	0
554	2577	0
3914	80	1
3519	8669	1
17180	21358	1
10906	15944	0
22897	12126	0
232	21440	0
2731	6687	0
17169	6065	0
24138	16312	1
22656	9553	1
22656	10417	1
25211	18762	0
19150	14133	0
24531	16312	1
3914	11484	1
21592	24180	1
17180	25312	1
3519	15387	1
11623	22656	1
10836	14714	0
10003	12489	1
7386	24180	1
9000	22656	1
17642	13360	0
12567	9881	0
20805	18412	1
11044	10153	1
3914	2403	1
24561	13204	0
22851	21217	0
8353	23204	0
24215	4334	1
24844	18412	0
7977	18412	0
14591	6444	1
20805	1986	1
9306	4257	1
24355	3107	0
7688	22211	0
11830	17642	0
1692	11948	0
5226	812	0
3379	15364	0
11968	24180	1
18830	1945	0
24180	15219	1
6035	16312	1
10693	24180	1
21884	10169	1
22656	24015	1
25323	2451	0
17180	7186	1
6199	6624	0
3110	15047	1
21225	4983	0
14326	16278	0
1398	2944	0
17204	5754	0
2314	24180	1
16312	13820	1
14663	3400	0
20755	24413	1
1303	19106	1
6922	1758	1
11828	24180	1
24942	2711	0
10803	1039	0
14627	8706	0
13431	1513	0
12526	20365	1
22151	14624	0
10912	3562	0
10003	5301	1
16457	23106	1
20938	3379	0
6450	1986	1
3344	16847	1
20525	1360	1
8863	22656	1
21707	17095	1
21083	17712	1
12999	12547	1
11891	22656	1
16949	10625	1
3914	1284	1
5958	13189	0
13	1758	1
3342	12096	1
2731	953	0
17143	13064	0
24935	13702	0
8695	24656	0
1073	12777	0
14591	3914	1
19066	23915	1
17180	1340	1
7808	24565	0
14591	21116	1
4169	13096	1
10462	15010	0
23241	22656	1
23110	7140	0
19818	22709	1
22649	11122	1
12579	15499	1
6050	24180	1
15719	24180	1
23134	10315	1
15533	22220	0
24188	774	0
5760	24180	1
17180	19863	1
18982	11929	0
6753	13428	0
13356	5728	1
13702	3159	0
13409	16785	0
24800	18913	0
5184	21715	0
16457	7437	1
22656	5088	1
7056	14525	0
17532	8024	0
15325	12084	0
873	17095	1
13877	23085	0
16922	734	0
20370	9359	0
16230	485	0
16484	10625	1
3342	24489	1
14069	6873	0
21060	15417	0
4987	17095	1
17180	6065	1
14334	18396	1
3807	22673	1
8445	10169	1
10134	16028	1
10134	24446	0
17180	1265	1
10971	17230	1
1695	24180	1
2966	14546	1
22656	4287	1
15753	4587	1
15814	4148	0
6050	18362	0
19112	20639	0
1013	4887	0
10628	22122	0
24215	14697	1
12803	9029	0
22656	8401	1
18376	9830	0
7531	2486	0
21083	6908	1
16457	3342	0
16306	22099	0
14844	19224	0
5236	18362	0
21960	21573	0
24215	4338	1
17423	28	0
17190	19483	0
12600	22656	1
24963	5569	0
23999	3739	0
24942	10840	0
23091	11172	0
10388	20937	0
18602	9926	1
15753	23231	1
22470	24384	0
1145	5265	0
6232	10169	1
564	19133	0
12579	8470	0
7486	11890	0
13820	10430	1
8348	9337	1
5199	18631	0
25342	14687	0
6709	10760	0
5151	1503	0
5928	22656	1
5095	24594	0
6824	9296	1
304	20178	0
10249	6850	1
10947	11828	0
7843	6908	1
9306	9693	1
18864	20263	0
9248	15499	1
21083	12855	1
13262	10169	1
13096	22886	1
21510	17095	1
23692	22328	0
4441	23403	0
19795	7116	0
11573	3766	1
16354	3913	0
22656	20083	1
3604	7513	0
7023	3162	0
18476	18922	0
