a	b
1404.0	716
66941.0	717
1406.0	718
66942.0	719
1408.0	720
66943.0	721
66944.0	722
66946.0	723
1413.0	724
66949.0	725
66950.0	726
1416.0	727
66952.0	728
66953.0	729
66955.0	730
1420.0	731
66956.0	732
66961.0	733
66964.0	734
66965.0	735
1428.0	736
1430.0	737
1433.0	738
1434.0	739
1435.0	740
66970.0	741
1438.0	742
1442.0	743
66982.0	744
1447.0	745
66989.0	746
1455.0	747
1457.0	748
66994.0	749
1459.0	750
1461.0	751
66997.0	752
66999.0	753
67000.0	754
67003.0	755
67004.0	756
1468.0	757
1474.0	758
1475.0	759
67010.0	760
1481.0	761
67018.0	762
1483.0	763
1484.0	764
1485.0	765
67021.0	766
1487.0	767
1488.0	768
67025.0	769
67028.0	770
1494.0	771
67031.0	772
67035.0	773
1500.0	774
1504.0	775
1507.0	776
67043.0	777
1510.0	778
1515.0	779
67052.0	780
67054.0	781
1519.0	782
1521.0	783
1523.0	784
67065.0	785
1531.0	786
67068.0	787
1535.0	788
67072.0	789
1539.0	790
67076.0	791
1540.0	792
67077.0	793
1548.0	794
1549.0	795
1550.0	796
67089.0	797
67090.0	798
67091.0	799
1556.0	800
67093.0	801
67094.0	802
1561.0	803
1562.0	804
1564.0	805
1568.0	806
67105.0	807
1571.0	808
67107.0	809
1574.0	810
1576.0	811
1578.0	812
1582.0	813
67118.0	814
67120.0	815
1587.0	816
1589.0	817
67125.0	818
1597.0	819
1599.0	820
67135.0	821
67136.0	822
1602.0	823
1603.0	824
67139.0	825
1605.0	826
1606.0	827
67140.0	828
67143.0	829
1609.0	830
1610.0	831
67146.0	832
1615.0	833
1619.0	834
67158.0	835
1623.0	836
67160.0	837
1625.0	838
67161.0	839
67162.0	840
67164.0	841
1629.0	842
1632.0	843
1633.0	844
67170.0	845
67172.0	846
1638.0	847
1642.0	848
1644.0	849
1645.0	850
67185.0	851
67188.0	852
1655.0	853
67194.0	854
1659.0	855
67195.0	856
67197.0	857
1669.0	858
67205.0	859
1671.0	860
67210.0	861
1676.0	862
1677.0	863
67216.0	864
1681.0	865
1682.0	866
67222.0	867
67223.0	868
67224.0	869
67225.0	870
1690.0	871
67229.0	872
67232.0	873
67235.0	874
67236.0	875
1704.0	876
67241.0	877
1713.0	878
1717.0	879
67254.0	880
67260.0	881
67265.0	882
1731.0	883
67272.0	884
67273.0	885
67274.0	886
1742.0	887
67278.0	888
1744.0	889
1746.0	890
67282.0	891
1748.0	892
67287.0	893
1754.0	894
1755.0	895
67290.0	896
67291.0	897
1763.0	898
67299.0	899
1765.0	900
67301.0	901
67303.0	902
1770.0	903
67306.0	904
67309.0	905
67312.0	906
1777.0	907
67315.0	908
1786.0	909
67328.0	910
67329.0	911
67330.0	912
1795.0	913
67333.0	914
67335.0	915
1799.0	916
1801.0	917
67336.0	918
1805.0	919
67342.0	920
67343.0	921
1809.0	922
67346.0	923
1812.0	924
1813.0	925
67351.0	926
1816.0	927
67352.0	928
67356.0	929
1823.0	930
1824.0	931
1825.0	932
67360.0	933
67362.0	934
67363.0	935
1829.0	936
1833.0	937
67370.0	938
1835.0	939
1836.0	940
67373.0	941
67375.0	942
1840.0	943
67377.0	944
1844.0	945
1846.0	946
67384.0	947
67385.0	948
1849.0	949
1852.0	950
1853.0	951
67388.0	952
67391.0	953
1856.0	954
1857.0	955
1858.0	956
1864.0	957
1865.0	958
1866.0	959
67400.0	960
1869.0	961
67405.0	962
67411.0	963
1877.0	964
1878.0	965
1880.0	966
67418.0	967
67421.0	968
67424.0	969
1890.0	970
1897.0	971
1898.0	972
1899.0	973
1900.0	974
67436.0	975
1901.0	976
67435.0	977
67443.0	978
1916.0	979
1917.0	980
67453.0	981
67455.0	982
1919.0	983
1924.0	984
67461.0	985
1925.0	986
1927.0	987
67466.0	988
67469.0	989
67471.0	990
1935.0	991
1936.0	992
67473.0	993
67475.0	994
67476.0	995
67480.0	996
1945.0	997
67481.0	998
67485.0	999
67486.0	1000
1953.0	1001
67489.0	1002
1955.0	1003
1956.0	1004
67490.0	1005
1959.0	1006
1961.0	1007
67497.0	1008
67498.0	1009
67499.0	1010
67501.0	1011
67503.0	1012
67512.0	1013
67514.0	1014
67518.0	1015
67523.0	1016
67525.0	1017
1990.0	1018
1991.0	1019
1992.0	1020
67531.0	1021
1999.0	1022
2005.0	1023
2007.0	1024
2010.0	1025
67546.0	1026
2013.0	1027
67549.0	1028
2015.0	1029
2016.0	1030
2019.0	1031
67556.0	1032
67557.0	1033
2024.0	1034
67561.0	1035
2027.0	1036
2031.0	1037
67568.0	1038
67570.0	1039
2035.0	1040
2038.0	1041
2041.0	1042
2048.0	1043
2049.0	1044
2051.0	1045
67590.0	1046
2055.0	1047
67591.0	1048
67600.0	1049
67603.0	1050
2069.0	1051
67606.0	1052
67608.0	1053
2073.0	1054
2076.0	1055
2077.0	1056
67614.0	1057
67619.0	1058
67621.0	1059
2086.0	1060
67624.0	1061
2089.0	1062
67625.0	1063
2091.0	1064
67629.0	1065
67632.0	1066
2097.0	1067
67634.0	1068
2099.0	1069
2100.0	1070
2101.0	1071
67636.0	1072
67639.0	1073
2108.0	1074
2109.0	1075
67645.0	1076
2112.0	1077
67648.0	1078
2114.0	1079
2115.0	1080
2116.0	1081
2119.0	1082
67656.0	1083
67660.0	1084
67662.0	1085
67664.0	1086
67666.0	1087
2133.0	1088
67673.0	1089
67677.0	1090
67680.0	1091
2144.0	1092
67683.0	1093
67684.0	1094
2150.0	1095
2151.0	1096
67686.0	1097
2155.0	1098
67692.0	1099
2159.0	1100
67697.0	1101
67698.0	1102
2164.0	1103
2165.0	1104
2166.0	1105
67700.0	1106
2171.0	1107
2172.0	1108
67711.0	1109
67712.0	1110
2177.0	1111
2178.0	1112
2179.0	1113
67716.0	1114
2181.0	1115
67717.0	1116
67725.0	1117
2192.0	1118
2194.0	1119
67732.0	1120
67734.0	1121
2204.0	1122
67745.0	1123
2211.0	1124
2212.0	1125
67749.0	1126
67752.0	1127
2217.0	1128
2218.0	1129
67753.0	1130
2220.0	1131
67756.0	1132
2222.0	1133
2223.0	1134
67760.0	1135
2224.0	1136
2225.0	1137
67757.0	1138
67758.0	1139
67762.0	1140
2231.0	1141
67769.0	1142
2234.0	1143
2238.0	1144
2239.0	1145
2244.0	1146
67781.0	1147
67789.0	1148
2255.0	1149
2256.0	1150
67791.0	1151
67793.0	1152
2261.0	1153
2262.0	1154
67797.0	1155
2266.0	1156
2268.0	1157
67805.0	1158
67806.0	1159
67809.0	1160
2273.0	1161
2275.0	1162
2276.0	1163
67811.0	1164
67818.0	1165
67823.0	1166
2289.0	1167
67825.0	1168
67827.0	1169
67828.0	1170
2293.0	1171
67830.0	1172
67831.0	1173
2298.0	1174
2299.0	1175
2303.0	1176
2304.0	1177
67839.0	1178
2306.0	1179
67848.0	1180
2315.0	1181
2319.0	1182
2321.0	1183
67859.0	1184
67860.0	1185
67861.0	1186
2326.0	1187
2327.0	1188
67864.0	1189
2330.0	1190
67867.0	1191
2334.0	1192
67872.0	1193
2346.0	1194
2348.0	1195
67885.0	1196
67886.0	1197
2351.0	1198
67888.0	1199
2353.0	1200
67889.0	1201
2355.0	1202
2357.0	1203
67895.0	1204
2359.0	1205
67897.0	1206
67903.0	1207
2367.0	1208
67905.0	1209
2370.0	1210
2374.0	1211
2378.0	1212
2380.0	1213
67916.0	1214
67920.0	1215
2390.0	1216
67928.0	1217
2394.0	1218
67931.0	1219
2396.0	1220
67932.0	1221
2401.0	1222
2402.0	1223
2404.0	1224
2405.0	1225
2406.0	1226
67941.0	1227
2410.0	1228
2413.0	1229
67949.0	1230
2416.0	1231
2417.0	1232
67953.0	1233
67956.0	1234
67958.0	1235
67960.0	1236
2425.0	1237
67961.0	1238
67963.0	1239
67969.0	1240
67970.0	1241
67974.0	1242
67976.0	1243
2442.0	1244
2443.0	1245
67979.0	1246
2445.0	1247
67981.0	1248
67987.0	1249
2458.0	1250
67997.0	1251
2463.0	1252
2465.0	1253
68003.0	1254
2467.0	1255
68006.0	1256
2470.0	1257
2472.0	1258
68009.0	1259
68012.0	1260
2477.0	1261
68013.0	1262
2482.0	1263
68018.0	1264
2486.0	1265
2487.0	1266
2490.0	1267
68029.0	1268
2494.0	1269
68030.0	1270
68031.0	1271
68039.0	1272
2505.0	1273
2506.0	1274
2507.0	1275
68045.0	1276
2511.0	1277
2512.0	1278
68049.0	1279
2515.0	1280
68052.0	1281
68054.0	1282
2520.0	1283
2521.0	1284
68056.0	1285
2523.0	1286
2524.0	1287
68059.0	1288
2526.0	1289
68063.0	1290
68061.0	1291
2532.0	1292
68069.0	1293
2537.0	1294
2539.0	1295
68076.0	1296
68079.0	1297
2545.0	1298
68082.0	1299
2550.0	1300
2551.0	1301
2554.0	1302
68091.0	1303
2559.0	1304
2560.0	1305
2561.0	1306
68098.0	1307
2562.0	1308
68096.0	1309
2565.0	1310
2566.0	1311
68099.0	1312
68104.0	1313
68105.0	1314
2570.0	1315
68107.0	1316
68109.0	1317
2574.0	1318
2576.0	1319
68112.0	1320
68115.0	1321
68117.0	1322
68119.0	1323
68122.0	1324
68128.0	1325
2593.0	1326
68129.0	1327
68131.0	1328
2597.0	1329
68142.0	1330
68143.0	1331
2609.0	1332
68146.0	1333
68149.0	1334
2618.0	1335
2619.0	1336
68156.0	1337
2621.0	1338
68160.0	1339
68164.0	1340
2629.0	1341
2628.0	1342
2630.0	1343
2639.0	1344
2641.0	1345
2642.0	1346
68179.0	1347
2644.0	1348
2645.0	1349
2646.0	1350
2647.0	1351
68177.0	1352
2649.0	1353
68183.0	1354
68185.0	1355
68186.0	1356
2654.0	1357
68190.0	1358
68191.0	1359
68194.0	1360
2659.0	1361
68196.0	1362
2663.0	1363
2664.0	1364
68202.0	1365
68203.0	1366
68217.0	1367
68219.0	1368
68220.0	1369
2685.0	1370
68222.0	1371
2688.0	1372
68226.0	1373
68230.0	1374
2695.0	1375
2696.0	1376
2697.0	1377
68234.0	1378
2698.0	1379
2699.0	1380
68231.0	1381
68233.0	1382
68238.0	1383
68245.0	1384
2710.0	1385
68246.0	1386
2714.0	1387
2715.0	1388
2716.0	1389
2718.0	1390
68254.0	1391
68256.0	1392
2722.0	1393
2724.0	1394
2728.0	1395
2729.0	1396
2731.0	1397
2732.0	1398
68269.0	1399
2735.0	1400
2736.0	1401
2737.0	1402
68272.0	1403
2740.0	1404
2741.0	1405
68277.0	1406
2743.0	1407
2747.0	1408
68283.0	1409
68285.0	1410
68289.0	1411
68291.0	1412
68299.0	1413
68300.0	1414
68302.0	1415
68306.0	1416
68307.0	1417
2771.0	1418
2774.0	1419
2775.0	1420
68315.0	1421
68316.0	1422
68317.0	1423
68318.0	1424
2786.0	1425
2787.0	1426
68324.0	1427
68325.0	1428
2790.0	1429
2791.0	1430
2794.0	1431
68332.0	1432
2797.0	1433
2798.0	1434
68335.0	1435
2803.0	1436
68341.0	1437
68342.0	1438
68344.0	1439
2808.0	1440
68345.0	1441
2816.0	1442
2818.0	1443
2819.0	1444
68358.0	1445
2823.0	1446
2824.0	1447
68363.0	1448
2833.0	1449
2834.0	1450
68374.0	1451
2841.0	1452
68378.0	1453
2843.0	1454
2844.0	1455
2847.0	1456
2848.0	1457
68387.0	1458
2852.0	1459
2853.0	1460
2854.0	1461
2855.0	1462
2856.0	1463
68391.0	1464
2858.0	1465
68392.0	1466
2860.0	1467
68395.0	1468
68398.0	1469
2862.0	1470
68397.0	1471
68404.0	1472
68407.0	1473
68409.0	1474
68413.0	1475
68414.0	1476
68415.0	1477
2880.0	1478
2882.0	1479
2883.0	1480
68419.0	1481
2885.0	1482
68421.0	1483
2887.0	1484
68423.0	1485
68425.0	1486
68427.0	1487
68429.0	1488
2895.0	1489
2898.0	1490
68435.0	1491
2901.0	1492
2902.0	1493
68439.0	1494
2904.0	1495
68441.0	1496
68442.0	1497
2908.0	1498
2909.0	1499
2910.0	1500
68449.0	1501
2914.0	1502
68453.0	1503
68459.0	1504
68462.0	1505
2931.0	1506
2932.0	1507
2933.0	1508
68470.0	1509
2942.0	1510
68479.0	1511
68480.0	1512
68483.0	1513
68485.0	1514
68490.0	1515
68492.0	1516
2957.0	1517
2956.0	1518
68493.0	1519
2963.0	1520
2964.0	1521
2968.0	1522
68505.0	1523
2970.0	1524
68506.0	1525
68508.0	1526
2974.0	1527
68510.0	1528
68511.0	1529
2977.0	1530
68514.0	1531
2979.0	1532
68513.0	1533
68517.0	1534
2982.0	1535
68520.0	1536
2986.0	1537
68522.0	1538
68524.0	1539
68527.0	1540
68529.0	1541
68531.0	1542
2997.0	1543
2998.0	1544
2999.0	1545
3000.0	1546
3001.0	1547
3002.0	1548
3003.0	1549
68538.0	1550
68539.0	1551
3006.0	1552
68541.0	1553
3008.0	1554
68545.0	1555
68547.0	1556
68552.0	1557
3016.0	1558
3018.0	1559
3019.0	1560
3020.0	1561
68556.0	1562
68555.0	1563
3025.0	1564
3026.0	1565
3027.0	1566
68564.0	1567
68565.0	1568
3030.0	1569
3033.0	1570
68573.0	1571
3039.0	1572
68575.0	1573
68578.0	1574
68580.0	1575
3046.0	1576
3048.0	1577
3049.0	1578
68585.0	1579
68588.0	1580
68592.0	1581
3060.0	1582
3061.0	1583
3063.0	1584
3065.0	1585
68601.0	1586
68602.0	1587
3068.0	1588
68604.0	1589
3071.0	1590
68607.0	1591
68610.0	1592
68613.0	1593
3079.0	1594
3081.0	1595
68617.0	1596
68618.0	1597
3085.0	1598
68624.0	1599
3089.0	1600
68625.0	1601
68627.0	1602
3095.0	1603
68632.0	1604
3100.0	1605
3101.0	1606
3102.0	1607
68639.0	1608
3103.0	1609
3105.0	1610
3104.0	1611
68636.0	1612
68647.0	1613
68648.0	1614
3113.0	1615
3114.0	1616
3115.0	1617
68649.0	1618
68650.0	1619
68651.0	1620
3121.0	1621
68660.0	1622
3126.0	1623
68663.0	1624
3131.0	1625
3137.0	1626
68675.0	1627
3141.0	1628
68679.0	1629
3144.0	1630
68682.0	1631
3148.0	1632
68684.0	1633
3150.0	1634
68688.0	1635
68693.0	1636
3158.0	1637
68696.0	1638
3163.0	1639
3164.0	1640
68702.0	1641
68703.0	1642
3168.0	1643
68704.0	1644
68705.0	1645
3173.0	1646
3174.0	1647
68710.0	1648
3176.0	1649
68711.0	1650
68714.0	1651
3179.0	1652
3180.0	1653
68715.0	1654
68719.0	1655
3185.0	1656
3187.0	1657
3191.0	1658
68728.0	1659
3194.0	1660
68732.0	1661
3197.0	1662
3198.0	1663
68735.0	1664
68736.0	1665
68737.0	1666
3207.0	1667
68744.0	1668
68747.0	1669
3212.0	1670
3213.0	1671
3214.0	1672
68748.0	1673
3216.0	1674
68749.0	1675
68760.0	1676
3225.0	1677
68762.0	1678
68763.0	1679
68764.0	1680
3229.0	1681
3234.0	1682
68770.0	1683
3236.0	1684
68772.0	1685
3238.0	1686
68775.0	1687
68777.0	1688
68782.0	1689
3249.0	1690
3257.0	1691
68796.0	1692
3263.0	1693
3269.0	1694
3270.0	1695
68805.0	1696
3273.0	1697
68810.0	1698
3277.0	1699
3278.0	1700
68814.0	1701
68816.0	1702
3280.0	1703
3282.0	1704
3281.0	1705
68818.0	1706
3285.0	1707
3287.0	1708
68824.0	1709
68827.0	1710
3291.0	1711
3294.0	1712
68830.0	1713
3296.0	1714
3297.0	1715
68834.0	1716
68831.0	1717
68833.0	1718
68836.0	1719
3302.0	1720
3303.0	1721
68838.0	1722
3306.0	1723
3309.0	1724
68850.0	1725
68851.0	1726
3315.0	1727
3318.0	1728
3322.0	1729
68858.0	1730
68859.0	1731
68863.0	1732
68864.0	1733
68865.0	1734
68866.0	1735
3330.0	1736
3332.0	1737
3334.0	1738
68872.0	1739
3339.0	1740
68880.0	1741
3345.0	1742
68881.0	1743
68884.0	1744
68885.0	1745
3352.0	1746
68894.0	1747
3359.0	1748
68896.0	1749
3362.0	1750
68899.0	1751
3368.0	1752
3369.0	1753
3370.0	1754
3371.0	1755
68907.0	1756
68910.0	1757
3375.0	1758
68911.0	1759
68914.0	1760
3378.0	1761
3381.0	1762
68919.0	1763
3384.0	1764
3385.0	1765
68925.0	1766
3393.0	1767
3394.0	1768
68936.0	1769
68938.0	1770
68940.0	1771
68941.0	1772
3406.0	1773
3407.0	1774
3408.0	1775
68944.0	1776
68947.0	1777
68950.0	1778
68951.0	1779
68952.0	1780
68955.0	1781
68957.0	1782
3422.0	1783
68959.0	1784
3425.0	1785
3426.0	1786
68964.0	1787
3430.0	1788
3431.0	1789
3433.0	1790
3435.0	1791
68972.0	1792
3437.0	1793
3440.0	1794
3441.0	1795
68976.0	1796
68977.0	1797
3451.0	1798
3453.0	1799
68989.0	1800
68990.0	1801
3456.0	1802
68993.0	1803
3459.0	1804
68998.0	1805
68999.0	1806
3464.0	1807
3465.0	1808
3469.0	1809
3472.0	1810
3479.0	1811
3480.0	1812
3482.0	1813
3484.0	1814
69020.0	1815
3487.0	1816
69024.0	1817
69023.0	1818
3490.0	1819
69025.0	1820
69028.0	1821
69029.0	1822
69031.0	1823
3498.0	1824
3502.0	1825
3505.0	1826
3510.0	1827
69050.0	1828
3518.0	1829
69054.0	1830
69056.0	1831
69057.0	1832
3522.0	1833
3523.0	1834
69059.0	1835
69061.0	1836
3527.0	1837
3528.0	1838
69063.0	1839
3530.0	1840
3534.0	1841
69071.0	1842
3538.0	1843
69077.0	1844
3542.0	1845
69079.0	1846
3545.0	1847
3546.0	1848
69081.0	1849
69083.0	1850
69085.0	1851
69086.0	1852
3565.0	1853
69103.0	1854
3567.0	1855
3569.0	1856
69104.0	1857
69106.0	1858
3572.0	1859
3574.0	1860
69110.0	1861
3576.0	1862
69114.0	1863
69116.0	1864
3583.0	1865
69121.0	1866
3590.0	1867
3591.0	1868
69127.0	1869
3593.0	1870
3594.0	1871
69130.0	1872
3596.0	1873
69134.0	1874
3599.0	1875
3600.0	1876
3602.0	1877
69138.0	1878
3604.0	1879
3606.0	1880
69143.0	1881
69144.0	1882
69145.0	1883
3611.0	1884
3613.0	1885
69150.0	1886
3622.0	1887
69158.0	1888
69160.0	1889
3626.0	1890
3627.0	1891
69163.0	1892
69167.0	1893
3634.0	1894
69170.0	1895
3635.0	1896
69172.0	1897
3638.0	1898
3639.0	1899
69175.0	1900
3641.0	1901
69176.0	1902
3643.0	1903
69186.0	1904
