a	b
69992.0	1231
4460.0	1232
70008.0	1233
4473.0	1234
4474.0	1235
70010.0	1236
70018.0	1237
37263.0	1238
70033.0	1239
70038.0	1240
37271.0	1241
4502.0	1242
70041.0	1243
4505.0	1244
4506.0	1245
4511.0	1246
70048.0	1247
70047.0	1248
37279.0	1249
70058.0	1250
4526.0	1251
4532.0	1252
37300.0	1253
37303.0	1254
70076.0	1255
4544.0	1256
4546.0	1257
4551.0	1258
70093.0	1259
4562.0	1260
4568.0	1261
37344.0	1262
4576.0	1263
70122.0	1264
4589.0	1265
4593.0	1266
4595.0	1267
70132.0	1268
4596.0	1269
37366.0	1270
37380.0	1271
37384.0	1272
37387.0	1273
37391.0	1274
37399.0	1275
4637.0	1276
37412.0	1277
70188.0	1278
4656.0	1279
70200.0	1280
4667.0	1281
70208.0	1282
70213.0	1283
70214.0	1284
4682.0	1285
70219.0	1286
70222.0	1287
37455.0	1288
70227.0	1289
70230.0	1290
37463.0	1291
4696.0	1292
4697.0	1293
70234.0	1294
4699.0	1295
4698.0	1296
37470.0	1297
70241.0	1298
70244.0	1299
4718.0	1300
4726.0	1301
70269.0	1302
70277.0	1303
4744.0	1304
37514.0	1305
4760.0	1306
37532.0	1307
70301.0	1308
37538.0	1309
70306.0	1310
4774.0	1311
4775.0	1312
37548.0	1313
4785.0	1314
37554.0	1315
4788.0	1316
37566.0	1317
70340.0	1318
4806.0	1319
37576.0	1320
4814.0	1321
70356.0	1322
37595.0	1323
70367.0	1324
37601.0	1325
4833.0	1326
37603.0	1327
70375.0	1328
70377.0	1329
4842.0	1330
70386.0	1331
4852.0	1332
70394.0	1333
4862.0	1334
4864.0	1335
37638.0	1336
37640.0	1337
37646.0	1338
4879.0	1339
37648.0	1340
4880.0	1341
37653.0	1342
4894.0	1343
37665.0	1344
4898.0	1345
70434.0	1346
4900.0	1347
37668.0	1348
4897.0	1349
70443.0	1350
37677.0	1351
37683.0	1352
70452.0	1353
37689.0	1354
37695.0	1355
4928.0	1356
4931.0	1357
37700.0	1358
70473.0	1359
4938.0	1360
37716.0	1361
37717.0	1362
4949.0	1363
37719.0	1364
37720.0	1365
4951.0	1366
4958.0	1367
37727.0	1368
37729.0	1369
37730.0	1370
4965.0	1371
4973.0	1372
70519.0	1373
4984.0	1374
37751.0	1375
4988.0	1376
37756.0	1377
37758.0	1378
4992.0	1379
37762.0	1380
4994.0	1381
70535.0	1382
70539.0	1383
37771.0	1384
5008.0	1385
37777.0	1386
37782.0	1387
5018.0	1388
37792.0	1389
5025.0	1390
37798.0	1391
70567.0	1392
37805.0	1393
70575.0	1394
5040.0	1395
70577.0	1396
5048.0	1397
5049.0	1398
37820.0	1399
5057.0	1400
70595.0	1401
70597.0	1402
37830.0	1403
5072.0	1404
37843.0	1405
5080.0	1406
70626.0	1407
37863.0	1408
70631.0	1409
37870.0	1410
70639.0	1411
37878.0	1412
37881.0	1413
37889.0	1414
37894.0	1415
70663.0	1416
37905.0	1417
70677.0	1418
70684.0	1419
70687.0	1420
37920.0	1421
70699.0	1422
5163.0	1423
70700.0	1424
5164.0	1425
70704.0	1426
37937.0	1427
37940.0	1428
5177.0	1429
37945.0	1430
70715.0	1431
37954.0	1432
5188.0	1433
5193.0	1434
5202.0	1435
37972.0	1436
70742.0	1437
70743.0	1438
37975.0	1439
70749.0	1440
70750.0	1441
5216.0	1442
70757.0	1443
37992.0	1444
70760.0	1445
5226.0	1446
37995.0	1447
70765.0	1448
5234.0	1449
70771.0	1450
5235.0	1451
5239.0	1452
70776.0	1453
70780.0	1454
70782.0	1455
70788.0	1456
70789.0	1457
38025.0	1458
70794.0	1459
5259.0	1460
70797.0	1461
5264.0	1462
38032.0	1463
38045.0	1464
38050.0	1465
38051.0	1466
70821.0	1467
5286.0	1468
38053.0	1469
5291.0	1470
70831.0	1471
70838.0	1472
5307.0	1473
70844.0	1474
5309.0	1475
38077.0	1476
70843.0	1477
5313.0	1478
70853.0	1479
70854.0	1480
5320.0	1481
5328.0	1482
5331.0	1483
70880.0	1484
5345.0	1485
70883.0	1486
38119.0	1487
70894.0	1488
38128.0	1489
5365.0	1490
70908.0	1491
70913.0	1492
5379.0	1493
70915.0	1494
5385.0	1495
5398.0	1496
38168.0	1497
5401.0	1498
5413.0	1499
70949.0	1500
38183.0	1501
70951.0	1502
70960.0	1503
38192.0	1504
70962.0	1505
38197.0	1506
38204.0	1507
38208.0	1508
38209.0	1509
38215.0	1510
38219.0	1511
70988.0	1512
5457.0	1513
5461.0	1514
5465.0	1515
71004.0	1516
5468.0	1517
38237.0	1518
71006.0	1519
71008.0	1520
71010.0	1521
71018.0	1522
71021.0	1523
5493.0	1524
38266.0	1525
38268.0	1526
38269.0	1527
71038.0	1528
38272.0	1529
5506.0	1530
71042.0	1531
5508.0	1532
71050.0	1533
71051.0	1534
5519.0	1535
38288.0	1536
5521.0	1537
71060.0	1538
5526.0	1539
71062.0	1540
71078.0	1541
71080.0	1542
5546.0	1543
5547.0	1544
5548.0	1545
71086.0	1546
38318.0	1547
71088.0	1548
5554.0	1549
71093.0	1550
38326.0	1551
5561.0	1552
38331.0	1553
5565.0	1554
38344.0	1555
5584.0	1556
38352.0	1557
71123.0	1558
5588.0	1559
71124.0	1560
38358.0	1561
5590.0	1562
38361.0	1563
5600.0	1564
71143.0	1565
71144.0	1566
5610.0	1567
38386.0	1568
71157.0	1569
5623.0	1570
5624.0	1571
71162.0	1572
71164.0	1573
5629.0	1574
5633.0	1575
38402.0	1576
71170.0	1577
38412.0	1578
38417.0	1579
71189.0	1580
38423.0	1581
5657.0	1582
38425.0	1583
71208.0	1584
71214.0	1585
5679.0	1586
71231.0	1587
5696.0	1588
71236.0	1589
38469.0	1590
5711.0	1591
38485.0	1592
38487.0	1593
71263.0	1594
38497.0	1595
5730.0	1596
71265.0	1597
38509.0	1598
71278.0	1599
5759.0	1600
71301.0	1601
38535.0	1602
71314.0	1603
71316.0	1604
5785.0	1605
71322.0	1606
38554.0	1607
5788.0	1608
38558.0	1609
71333.0	1610
71336.0	1611
5801.0	1612
5803.0	1613
71339.0	1614
5807.0	1615
38575.0	1616
71353.0	1617
71359.0	1618
38593.0	1619
5828.0	1620
71370.0	1621
38603.0	1622
38605.0	1623
5838.0	1624
71376.0	1625
5844.0	1626
71382.0	1627
38615.0	1628
38617.0	1629
5851.0	1630
38630.0	1631
5864.0	1632
71406.0	1633
38641.0	1634
38645.0	1635
5879.0	1636
38650.0	1637
38653.0	1638
5892.0	1639
5894.0	1640
71431.0	1641
5900.0	1642
38670.0	1643
38672.0	1644
5905.0	1645
71446.0	1646
71451.0	1647
71458.0	1648
71460.0	1649
5930.0	1650
38703.0	1651
5935.0	1652
5937.0	1653
5938.0	1654
38706.0	1655
71477.0	1656
5947.0	1657
5950.0	1658
38724.0	1659
5957.0	1660
38725.0	1661
5963.0	1662
38745.0	1663
71514.0	1664
71515.0	1665
71520.0	1666
5985.0	1667
5984.0	1668
38753.0	1669
38758.0	1670
5991.0	1671
38759.0	1672
5993.0	1673
5994.0	1674
5995.0	1675
71543.0	1676
38776.0	1677
6009.0	1678
38786.0	1679
6023.0	1680
38795.0	1681
71565.0	1682
71570.0	1683
38803.0	1684
71572.0	1685
38805.0	1686
6034.0	1687
71576.0	1688
71577.0	1689
38813.0	1690
38818.0	1691
38820.0	1692
6053.0	1693
71592.0	1694
38824.0	1695
38827.0	1696
6060.0	1697
71598.0	1698
71600.0	1699
38835.0	1700
6067.0	1701
6073.0	1702
38849.0	1703
71619.0	1704
6084.0	1705
71622.0	1706
6087.0	1707
71638.0	1708
38872.0	1709
71651.0	1710
71653.0	1711
6138.0	1712
71676.0	1713
6141.0	1714
71678.0	1715
38911.0	1716
38912.0	1717
71680.0	1718
38910.0	1719
6145.0	1720
6152.0	1721
71689.0	1722
71690.0	1723
71692.0	1724
6159.0	1725
38928.0	1726
38930.0	1727
38934.0	1728
38935.0	1729
71713.0	1730
71714.0	1731
6186.0	1732
71723.0	1733
38956.0	1734
71735.0	1735
38970.0	1736
71740.0	1737
6206.0	1738
38975.0	1739
38977.0	1740
38993.0	1741
38994.0	1742
6230.0	1743
38999.0	1744
71768.0	1745
39000.0	1746
6234.0	1747
6235.0	1748
6236.0	1749
71770.0	1750
71779.0	1751
39015.0	1752
6248.0	1753
71787.0	1754
6254.0	1755
71791.0	1756
39026.0	1757
6260.0	1758
71798.0	1759
71810.0	1760
39044.0	1761
6276.0	1762
39046.0	1763
39045.0	1764
6281.0	1765
6291.0	1766
71828.0	1767
6298.0	1768
71834.0	1769
71838.0	1770
6303.0	1771
39074.0	1772
39081.0	1773
71850.0	1774
6314.0	1775
39085.0	1776
39101.0	1777
39106.0	1778
6344.0	1779
6346.0	1780
39118.0	1781
71888.0	1782
71894.0	1783
71896.0	1784
6362.0	1785
6364.0	1786
6366.0	1787
71903.0	1788
6369.0	1789
71905.0	1790
6370.0	1791
71910.0	1792
6387.0	1793
39156.0	1794
6390.0	1795
71926.0	1796
39160.0	1797
6392.0	1798
71934.0	1799
39167.0	1800
71937.0	1801
71942.0	1802
6409.0	1803
71945.0	1804
71947.0	1805
6412.0	1806
6410.0	1807
39182.0	1808
71956.0	1809
71958.0	1810
71963.0	1811
71964.0	1812
39198.0	1813
6433.0	1814
6434.0	1815
71972.0	1816
39206.0	1817
39215.0	1818
39217.0	1819
71986.0	1820
39219.0	1821
71990.0	1822
39226.0	1823
71995.0	1824
6462.0	1825
6466.0	1826
6478.0	1827
72019.0	1828
6485.0	1829
39261.0	1830
39268.0	1831
6506.0	1832
6512.0	1833
6521.0	1834
6527.0	1835
6528.0	1836
6531.0	1837
39307.0	1838
6543.0	1839
39313.0	1840
39314.0	1841
6546.0	1842
72082.0	1843
72087.0	1844
72092.0	1845
6559.0	1846
6561.0	1847
39331.0	1848
72101.0	1849
72102.0	1850
6567.0	1851
72104.0	1852
39337.0	1853
6579.0	1854
72118.0	1855
6582.0	1856
72122.0	1857
39357.0	1858
39361.0	1859
6597.0	1860
6601.0	1861
6607.0	1862
39380.0	1863
72165.0	1864
39400.0	1865
72169.0	1866
39403.0	1867
72175.0	1868
6643.0	1869
6644.0	1870
39414.0	1871
39421.0	1872
72192.0	1873
72196.0	1874
39435.0	1875
72205.0	1876
72215.0	1877
6692.0	1878
39460.0	1879
6700.0	1880
6702.0	1881
6715.0	1882
39484.0	1883
39490.0	1884
