a	b
1021.0	337
66565.0	338
1042.0	339
66579.0	340
66583.0	341
66586.0	342
1058.0	343
66595.0	344
66596.0	345
1059.0	346
66597.0	347
1061.0	348
66602.0	349
66606.0	350
66609.0	351
1074.0	352
66615.0	353
1083.0	354
66621.0	355
66624.0	356
66629.0	357
1094.0	358
1095.0	359
66632.0	360
1099.0	361
1106.0	362
1109.0	363
66650.0	364
1116.0	365
1118.0	366
66654.0	367
1122.0	368
66658.0	369
1124.0	370
1123.0	371
66661.0	372
1127.0	373
66667.0	374
66668.0	375
1133.0	376
66671.0	377
66673.0	378
66678.0	379
66679.0	380
66680.0	381
66681.0	382
1145.0	383
66683.0	384
1153.0	385
66691.0	386
66693.0	387
1157.0	388
1161.0	389
1162.0	390
1163.0	391
1164.0	392
1165.0	393
66702.0	394
1166.0	395
66705.0	396
1171.0	397
1175.0	398
1176.0	399
1178.0	400
1179.0	401
66719.0	402
66739.0	403
66745.0	404
66746.0	405
66747.0	406
1215.0	407
1218.0	408
66755.0	409
66756.0	410
66759.0	411
1224.0	412
66760.0	413
1226.0	414
66765.0	415
66771.0	416
1240.0	417
66777.0	418
66779.0	419
1245.0	420
66787.0	421
66794.0	422
66795.0	423
66797.0	424
1267.0	425
66804.0	426
66805.0	427
1271.0	428
66810.0	429
66812.0	430
1277.0	431
1282.0	432
1283.0	433
66820.0	434
66822.0	435
1287.0	436
66826.0	437
1291.0	438
66830.0	439
66836.0	440
1302.0	441
66842.0	442
1313.0	443
66851.0	444
1317.0	445
66853.0	446
1318.0	447
66862.0	448
1327.0	449
1334.0	450
1336.0	451
1337.0	452
1351.0	453
1352.0	454
1353.0	455
1354.0	456
1355.0	457
1357.0	458
66896.0	459
66905.0	460
1369.0	461
66912.0	462
66914.0	463
66916.0	464
1381.0	465
1383.0	466
66924.0	467
66930.0	468
1397.0	469
1400.0	470
1404.0	471
66941.0	472
1406.0	473
66943.0	474
66944.0	475
1408.0	476
1413.0	477
66950.0	478
66949.0	479
66952.0	480
1416.0	481
66953.0	482
66956.0	483
1420.0	484
66961.0	485
1428.0	486
66965.0	487
1433.0	488
1434.0	489
66970.0	490
1438.0	491
1447.0	492
66989.0	493
1455.0	494
1457.0	495
1459.0	496
1461.0	497
66999.0	498
67000.0	499
67003.0	500
67004.0	501
1468.0	502
1475.0	503
1481.0	504
67018.0	505
1485.0	506
67021.0	507
1487.0	508
1488.0	509
67025.0	510
1494.0	511
67031.0	512
1507.0	513
1510.0	514
1515.0	515
67052.0	516
67054.0	517
1519.0	518
1521.0	519
1523.0	520
67065.0	521
1531.0	522
67068.0	523
67072.0	524
1539.0	525
67076.0	526
67077.0	527
1548.0	528
1549.0	529
67089.0	530
67090.0	531
1556.0	532
67093.0	533
67094.0	534
1561.0	535
1562.0	536
1568.0	537
67107.0	538
1571.0	539
1574.0	540
1576.0	541
1582.0	542
67120.0	543
1587.0	544
67125.0	545
1599.0	546
67135.0	547
67136.0	548
1602.0	549
67139.0	550
1603.0	551
67140.0	552
67143.0	553
1609.0	554
67146.0	555
1615.0	556
1619.0	557
67158.0	558
1623.0	559
67160.0	560
67161.0	561
1629.0	562
1632.0	563
1633.0	564
67170.0	565
1645.0	566
67188.0	567
67194.0	568
1659.0	569
67195.0	570
67197.0	571
1669.0	572
67205.0	573
1671.0	574
67210.0	575
1676.0	576
1677.0	577
67216.0	578
1681.0	579
1682.0	580
67222.0	581
67223.0	582
67224.0	583
67225.0	584
1690.0	585
67229.0	586
67232.0	587
67235.0	588
67236.0	589
1704.0	590
67241.0	591
1713.0	592
1717.0	593
67254.0	594
67260.0	595
67265.0	596
67272.0	597
67273.0	598
67274.0	599
67278.0	600
1742.0	601
1744.0	602
1748.0	603
1754.0	604
67291.0	605
67290.0	606
1755.0	607
67299.0	608
67301.0	609
67303.0	610
67306.0	611
1770.0	612
67312.0	613
1777.0	614
67315.0	615
67328.0	616
67329.0	617
67330.0	618
1795.0	619
1799.0	620
67336.0	621
1801.0	622
67343.0	623
67346.0	624
1812.0	625
1816.0	626
67360.0	627
1824.0	628
67362.0	629
1829.0	630
1833.0	631
67370.0	632
1835.0	633
1836.0	634
67377.0	635
1844.0	636
1846.0	637
67384.0	638
1849.0	639
67388.0	640
1852.0	641
67391.0	642
1858.0	643
67400.0	644
1865.0	645
1866.0	646
1869.0	647
1877.0	648
1878.0	649
1880.0	650
67418.0	651
67421.0	652
67424.0	653
1890.0	654
1897.0	655
67435.0	656
1900.0	657
67436.0	658
1901.0	659
67443.0	660
1916.0	661
1925.0	662
1927.0	663
67466.0	664
67471.0	665
1936.0	666
1935.0	667
67475.0	668
67476.0	669
67480.0	670
1945.0	671
67485.0	672
67486.0	673
1953.0	674
1959.0	675
67497.0	676
67499.0	677
67501.0	678
67503.0	679
67512.0	680
67514.0	681
67518.0	682
67523.0	683
1990.0	684
1992.0	685
1999.0	686
2005.0	687
2007.0	688
67546.0	689
2010.0	690
67549.0	691
2013.0	692
2019.0	693
67561.0	694
2027.0	695
2035.0	696
2038.0	697
2041.0	698
2048.0	699
67590.0	700
2055.0	701
67591.0	702
67600.0	703
67603.0	704
2069.0	705
67606.0	706
2073.0	707
2076.0	708
2077.0	709
67614.0	710
67619.0	711
67621.0	712
2086.0	713
2089.0	714
67625.0	715
67632.0	716
2097.0	717
2099.0	718
2100.0	719
2108.0	720
2109.0	721
67645.0	722
67648.0	723
2112.0	724
2114.0	725
2116.0	726
2119.0	727
67656.0	728
67660.0	729
67662.0	730
67664.0	731
67666.0	732
2133.0	733
67673.0	734
2144.0	735
67683.0	736
2150.0	737
67692.0	738
67697.0	739
67698.0	740
2164.0	741
67700.0	742
2166.0	743
2172.0	744
67712.0	745
2177.0	746
2179.0	747
67716.0	748
67717.0	749
2181.0	750
67725.0	751
2192.0	752
67732.0	753
2204.0	754
2211.0	755
2212.0	756
67749.0	757
67752.0	758
67753.0	759
2218.0	760
2220.0	761
67757.0	762
67758.0	763
2223.0	764
2224.0	765
2225.0	766
2231.0	767
67769.0	768
2234.0	769
2238.0	770
67781.0	771
67789.0	772
67791.0	773
2256.0	774
67793.0	775
67797.0	776
2262.0	777
2261.0	778
2268.0	779
67805.0	780
67806.0	781
2276.0	782
67818.0	783
2289.0	784
67825.0	785
67827.0	786
67828.0	787
2293.0	788
67831.0	789
2298.0	790
2299.0	791
67839.0	792
2306.0	793
2315.0	794
2321.0	795
67860.0	796
67861.0	797
2326.0	798
67864.0	799
2330.0	800
2334.0	801
67885.0	802
67886.0	803
2351.0	804
2353.0	805
67889.0	806
2355.0	807
2357.0	808
2359.0	809
2367.0	810
67905.0	811
2370.0	812
2380.0	813
2390.0	814
67928.0	815
2394.0	816
67931.0	817
67932.0	818
2404.0	819
2405.0	820
2406.0	821
2410.0	822
67949.0	823
2416.0	824
67953.0	825
67958.0	826
67960.0	827
2425.0	828
67961.0	829
2442.0	830
67979.0	831
2445.0	832
67987.0	833
2458.0	834
67997.0	835
2465.0	836
2467.0	837
2470.0	838
68009.0	839
68012.0	840
68013.0	841
2477.0	842
2482.0	843
2487.0	844
68029.0	845
68031.0	846
68039.0	847
2505.0	848
2507.0	849
68045.0	850
2512.0	851
2515.0	852
68052.0	853
68054.0	854
68056.0	855
2523.0	856
68059.0	857
68061.0	858
2526.0	859
2539.0	860
68079.0	861
2545.0	862
2550.0	863
2551.0	864
68091.0	865
2559.0	866
68096.0	867
2561.0	868
68098.0	869
2560.0	870
2565.0	871
68109.0	872
2576.0	873
68115.0	874
68117.0	875
2593.0	876
68129.0	877
2597.0	878
68142.0	879
68143.0	880
68146.0	881
68149.0	882
2618.0	883
2619.0	884
68156.0	885
2629.0	886
2641.0	887
68177.0	888
2644.0	889
2645.0	890
2646.0	891
68183.0	892
2649.0	893
68186.0	894
2654.0	895
68191.0	896
2663.0	897
2664.0	898
68202.0	899
68203.0	900
68217.0	901
68219.0	902
68220.0	903
2688.0	904
68230.0	905
2695.0	906
68231.0	907
68233.0	908
68234.0	909
2699.0	910
2696.0	911
68238.0	912
2714.0	913
2715.0	914
2716.0	915
2718.0	916
68256.0	917
2722.0	918
2728.0	919
2729.0	920
2731.0	921
2735.0	922
2736.0	923
2737.0	924
2740.0	925
2741.0	926
68277.0	927
2747.0	928
68285.0	929
68289.0	930
68299.0	931
68300.0	932
2771.0	933
2774.0	934
68316.0	935
68317.0	936
68318.0	937
2786.0	938
2787.0	939
68324.0	940
68325.0	941
2790.0	942
2791.0	943
2794.0	944
68332.0	945
2797.0	946
2798.0	947
2803.0	948
68341.0	949
68344.0	950
2808.0	951
2818.0	952
2823.0	953
2824.0	954
2833.0	955
2834.0	956
68374.0	957
2841.0	958
2844.0	959
2847.0	960
2848.0	961
68387.0	962
2852.0	963
2853.0	964
2854.0	965
68395.0	966
2862.0	967
68413.0	968
68415.0	969
2880.0	970
2882.0	971
2883.0	972
68419.0	973
68421.0	974
68427.0	975
68429.0	976
2895.0	977
2898.0	978
2901.0	979
2902.0	980
68439.0	981
68441.0	982
2908.0	983
2909.0	984
2910.0	985
68449.0	986
68453.0	987
68459.0	988
68462.0	989
2932.0	990
2933.0	991
68470.0	992
2942.0	993
68479.0	994
68485.0	995
68490.0	996
2956.0	997
2963.0	998
68505.0	999
68506.0	1000
68508.0	1001
68511.0	1002
68513.0	1003
68514.0	1004
2977.0	1005
2979.0	1006
68517.0	1007
68520.0	1008
68522.0	1009
68524.0	1010
68527.0	1011
68531.0	1012
2997.0	1013
2998.0	1014
2999.0	1015
3001.0	1016
3002.0	1017
3003.0	1018
68539.0	1019
3006.0	1020
68545.0	1021
68552.0	1022
3016.0	1023
3018.0	1024
3019.0	1025
68556.0	1026
68555.0	1027
3026.0	1028
68565.0	1029
3030.0	1030
3033.0	1031
3039.0	1032
68575.0	1033
68578.0	1034
3048.0	1035
68585.0	1036
68588.0	1037
3060.0	1038
3063.0	1039
3065.0	1040
68602.0	1041
68604.0	1042
68607.0	1043
3079.0	1044
3081.0	1045
68618.0	1046
68617.0	1047
3085.0	1048
68624.0	1049
3089.0	1050
68625.0	1051
68627.0	1052
68632.0	1053
3100.0	1054
3101.0	1055
3102.0	1056
68639.0	1057
3103.0	1058
3105.0	1059
68636.0	1060
3104.0	1061
3113.0	1062
68650.0	1063
3115.0	1064
68651.0	1065
68663.0	1066
3131.0	1067
3137.0	1068
68675.0	1069
3141.0	1070
3148.0	1071
68684.0	1072
3150.0	1073
3158.0	1074
68696.0	1075
3163.0	1076
3164.0	1077
68702.0	1078
68703.0	1079
68704.0	1080
68705.0	1081
3168.0	1082
3173.0	1083
3174.0	1084
68711.0	1085
68710.0	1086
68714.0	1087
68715.0	1088
3180.0	1089
3194.0	1090
3197.0	1091
68735.0	1092
68737.0	1093
3207.0	1094
68744.0	1095
68747.0	1096
3212.0	1097
68748.0	1098
3216.0	1099
68760.0	1100
3225.0	1101
68762.0	1102
68763.0	1103
68764.0	1104
3229.0	1105
3234.0	1106
68772.0	1107
3236.0	1108
3238.0	1109
68775.0	1110
68777.0	1111
3249.0	1112
68796.0	1113
3263.0	1114
68805.0	1115
3273.0	1116
3277.0	1117
68814.0	1118
68818.0	1119
3287.0	1120
68824.0	1121
3291.0	1122
68830.0	1123
68831.0	1124
3296.0	1125
3297.0	1126
68836.0	1127
3302.0	1128
3306.0	1129
3309.0	1130
68850.0	1131
68851.0	1132
3315.0	1133
68859.0	1134
68865.0	1135
3330.0	1136
3332.0	1137
68872.0	1138
3339.0	1139
68880.0	1140
68894.0	1141
68896.0	1142
68899.0	1143
3368.0	1144
3369.0	1145
3370.0	1146
68910.0	1147
3375.0	1148
68911.0	1149
3378.0	1150
3381.0	1151
3385.0	1152
68925.0	1153
3393.0	1154
3394.0	1155
68936.0	1156
68938.0	1157
68940.0	1158
68941.0	1159
3406.0	1160
3407.0	1161
3408.0	1162
68944.0	1163
68952.0	1164
68959.0	1165
3425.0	1166
3426.0	1167
68964.0	1168
3430.0	1169
3435.0	1170
68972.0	1171
68976.0	1172
3441.0	1173
3451.0	1174
68989.0	1175
68990.0	1176
3453.0	1177
3456.0	1178
68993.0	1179
3469.0	1180
3479.0	1181
3480.0	1182
3487.0	1183
69023.0	1184
69025.0	1185
3490.0	1186
69028.0	1187
3498.0	1188
3502.0	1189
3505.0	1190
3510.0	1191
69054.0	1192
69056.0	1193
3522.0	1194
3523.0	1195
69061.0	1196
69063.0	1197
3528.0	1198
3527.0	1199
3530.0	1200
69071.0	1201
69077.0	1202
3542.0	1203
3545.0	1204
69081.0	1205
69083.0	1206
69085.0	1207
69086.0	1208
3565.0	1209
3567.0	1210
69104.0	1211
3569.0	1212
3572.0	1213
69110.0	1214
3583.0	1215
69121.0	1216
3590.0	1217
69127.0	1218
3593.0	1219
3594.0	1220
3596.0	1221
3602.0	1222
3604.0	1223
3606.0	1224
69143.0	1225
69144.0	1226
69145.0	1227
3611.0	1228
3613.0	1229
69150.0	1230
69158.0	1231
69160.0	1232
3626.0	1233
3627.0	1234
69163.0	1235
69167.0	1236
3634.0	1237
69170.0	1238
3638.0	1239
3641.0	1240
3643.0	1241
69186.0	1242
3660.0	1243
69198.0	1244
69201.0	1245
69203.0	1246
3669.0	1247
3671.0	1248
3673.0	1249
69210.0	1250
69211.0	1251
69212.0	1252
3675.0	1253
3683.0	1254
69223.0	1255
69224.0	1256
69227.0	1257
69228.0	1258
3695.0	1259
3698.0	1260
3705.0	1261
69244.0	1262
3708.0	1263
3713.0	1264
3718.0	1265
3719.0	1266
69258.0	1267
69267.0	1268
69269.0	1269
69270.0	1270
3734.0	1271
3738.0	1272
3741.0	1273
3746.0	1274
69282.0	1275
69283.0	1276
69288.0	1277
3754.0	1278
3755.0	1279
69291.0	1280
3757.0	1281
3758.0	1282
69295.0	1283
69294.0	1284
3762.0	1285
69300.0	1286
69302.0	1287
3767.0	1288
69304.0	1289
3769.0	1290
69306.0	1291
69310.0	1292
69314.0	1293
3780.0	1294
69317.0	1295
69321.0	1296
3788.0	1297
3796.0	1298
3797.0	1299
69336.0	1300
69342.0	1301
3808.0	1302
3810.0	1303
3815.0	1304
69352.0	1305
69357.0	1306
69359.0	1307
69360.0	1308
3826.0	1309
3829.0	1310
69368.0	1311
3833.0	1312
69369.0	1313
69383.0	1314
69385.0	1315
3852.0	1316
69388.0	1317
3853.0	1318
3854.0	1319
3858.0	1320
3860.0	1321
3866.0	1322
3867.0	1323
3868.0	1324
69404.0	1325
3875.0	1326
3878.0	1327
3879.0	1328
3886.0	1329
69423.0	1330
3888.0	1331
69429.0	1332
69430.0	1333
69431.0	1334
3897.0	1335
3908.0	1336
3910.0	1337
3915.0	1338
3920.0	1339
69461.0	1340
3927.0	1341
3930.0	1342
69467.0	1343
3936.0	1344
69473.0	1345
69474.0	1346
3941.0	1347
69479.0	1348
3943.0	1349
3949.0	1350
69486.0	1351
69487.0	1352
69485.0	1353
3954.0	1354
3955.0	1355
69492.0	1356
69495.0	1357
69496.0	1358
3962.0	1359
3963.0	1360
69500.0	1361
69504.0	1362
3974.0	1363
69514.0	1364
69515.0	1365
3981.0	1366
69519.0	1367
69521.0	1368
69523.0	1369
69525.0	1370
69528.0	1371
4001.0	1372
69541.0	1373
4007.0	1374
69545.0	1375
69546.0	1376
4011.0	1377
69548.0	1378
4017.0	1379
4021.0	1380
4022.0	1381
69568.0	1382
69569.0	1383
4034.0	1384
69573.0	1385
4040.0	1386
4047.0	1387
4048.0	1388
4050.0	1389
4055.0	1390
69594.0	1391
69597.0	1392
4064.0	1393
69604.0	1394
69605.0	1395
69607.0	1396
69612.0	1397
4076.0	1398
69615.0	1399
69619.0	1400
69627.0	1401
69628.0	1402
4093.0	1403
69630.0	1404
69631.0	1405
4096.0	1406
4098.0	1407
69640.0	1408
4104.0	1409
69645.0	1410
4109.0	1411
4111.0	1412
69647.0	1413
69656.0	1414
4124.0	1415
4128.0	1416
4129.0	1417
69667.0	1418
4131.0	1419
4133.0	1420
4139.0	1421
69678.0	1422
69686.0	1423
4150.0	1424
69691.0	1425
69692.0	1426
69693.0	1427
4158.0	1428
4159.0	1429
4160.0	1430
4161.0	1431
69700.0	1432
69701.0	1433
4171.0	1434
4172.0	1435
4176.0	1436
4177.0	1437
4179.0	1438
4183.0	1439
4185.0	1440
69722.0	1441
4188.0	1442
4189.0	1443
69730.0	1444
4196.0	1445
4205.0	1446
69742.0	1447
4212.0	1448
69750.0	1449
69751.0	1450
4221.0	1451
69759.0	1452
4224.0	1453
4225.0	1454
4227.0	1455
4232.0	1456
69768.0	1457
69770.0	1458
69773.0	1459
4237.0	1460
69776.0	1461
4242.0	1462
69779.0	1463
4245.0	1464
4253.0	1465
69791.0	1466
69797.0	1467
4262.0	1468
4264.0	1469
69801.0	1470
69800.0	1471
4268.0	1472
4272.0	1473
4273.0	1474
4275.0	1475
4276.0	1476
4278.0	1477
69816.0	1478
4280.0	1479
4284.0	1480
4285.0	1481
69824.0	1482
69827.0	1483
4293.0	1484
69832.0	1485
4299.0	1486
4300.0	1487
69842.0	1488
4308.0	1489
69848.0	1490
4316.0	1491
4325.0	1492
69863.0	1493
4337.0	1494
69875.0	1495
4340.0	1496
69879.0	1497
4345.0	1498
69895.0	1499
4359.0	1500
4362.0	1501
4363.0	1502
69899.0	1503
69900.0	1504
69907.0	1505
69912.0	1506
4380.0	1507
69922.0	1508
4387.0	1509
4386.0	1510
69925.0	1511
4389.0	1512
4390.0	1513
69928.0	1514
69930.0	1515
4394.0	1516
4396.0	1517
69933.0	1518
69934.0	1519
69937.0	1520
4401.0	1521
4403.0	1522
4407.0	1523
4408.0	1524
4412.0	1525
69948.0	1526
4415.0	1527
4419.0	1528
4420.0	1529
69959.0	1530
4426.0	1531
69970.0	1532
69972.0	1533
69978.0	1534
4445.0	1535
4452.0	1536
4454.0	1537
4455.0	1538
69992.0	1539
69993.0	1540
4460.0	1541
70002.0	1542
70008.0	1543
4473.0	1544
70010.0	1545
4474.0	1546
70013.0	1547
70014.0	1548
70016.0	1549
70018.0	1550
4482.0	1551
4490.0	1552
70031.0	1553
70033.0	1554
4498.0	1555
4497.0	1556
70038.0	1557
4502.0	1558
70040.0	1559
70041.0	1560
70046.0	1561
70047.0	1562
70048.0	1563
4511.0	1564
70054.0	1565
70058.0	1566
4526.0	1567
4532.0	1568
4533.0	1569
4536.0	1570
70076.0	1571
4544.0	1572
4546.0	1573
4549.0	1574
70085.0	1575
70087.0	1576
70093.0	1577
4562.0	1578
70100.0	1579
70101.0	1580
4566.0	1581
70102.0	1582
4568.0	1583
4576.0	1584
70115.0	1585
70122.0	1586
4589.0	1587
4593.0	1588
4595.0	1589
4596.0	1590
70132.0	1591
4598.0	1592
70138.0	1593
4602.0	1594
70141.0	1595
70156.0	1596
70161.0	1597
4637.0	1598
70187.0	1599
70188.0	1600
4653.0	1601
70191.0	1602
4656.0	1603
4660.0	1604
70200.0	1605
70202.0	1606
4667.0	1607
70203.0	1608
4671.0	1609
70208.0	1610
70214.0	1611
70215.0	1612
4682.0	1613
70219.0	1614
70222.0	1615
4688.0	1616
70225.0	1617
4690.0	1618
70227.0	1619
70230.0	1620
4696.0	1621
4697.0	1622
4698.0	1623
70237.0	1624
70241.0	1625
70244.0	1626
4722.0	1627
70258.0	1628
70260.0	1629
70262.0	1630
4726.0	1631
70267.0	1632
70269.0	1633
70273.0	1634
4744.0	1635
70287.0	1636
4759.0	1637
4760.0	1638
70303.0	1639
70306.0	1640
70309.0	1641
4774.0	1642
4775.0	1643
4781.0	1644
4785.0	1645
4786.0	1646
70324.0	1647
70327.0	1648
70331.0	1649
4796.0	1650
70333.0	1651
4801.0	1652
4803.0	1653
70340.0	1654
4806.0	1655
70343.0	1656
70348.0	1657
4814.0	1658
70351.0	1659
70356.0	1660
70362.0	1661
4829.0	1662
70367.0	1663
4833.0	1664
70370.0	1665
70372.0	1666
4836.0	1667
70375.0	1668
70377.0	1669
4842.0	1670
70386.0	1671
4852.0	1672
70389.0	1673
70391.0	1674
70393.0	1675
70394.0	1676
70397.0	1677
4862.0	1678
4864.0	1679
4872.0	1680
4878.0	1681
4880.0	1682
70421.0	1683
4894.0	1684
4896.0	1685
70433.0	1686
4897.0	1687
70434.0	1688
4900.0	1689
70437.0	1690
4898.0	1691
70443.0	1692
70445.0	1693
70452.0	1694
4926.0	1695
4927.0	1696
4928.0	1697
4931.0	1698
4933.0	1699
4934.0	1700
4937.0	1701
70473.0	1702
4938.0	1703
4940.0	1704
4946.0	1705
4949.0	1706
4951.0	1707
4952.0	1708
4955.0	1709
4958.0	1710
4960.0	1711
70497.0	1712
4965.0	1713
70502.0	1714
4968.0	1715
70509.0	1716
4973.0	1717
4977.0	1718
4979.0	1719
70519.0	1720
4984.0	1721
4987.0	1722
4988.0	1723
4990.0	1724
4992.0	1725
4993.0	1726
4994.0	1727
70533.0	1728
70535.0	1729
70539.0	1730
5007.0	1731
70543.0	1732
70545.0	1733
5008.0	1734
70551.0	1735
70553.0	1736
5018.0	1737
70558.0	1738
5023.0	1739
5025.0	1740
5028.0	1741
70566.0	1742
70567.0	1743
70570.0	1744
70575.0	1745
5040.0	1746
5043.0	1747
5048.0	1748
5049.0	1749
70586.0	1750
70591.0	1751
5057.0	1752
70595.0	1753
70597.0	1754
70603.0	1755
70605.0	1756
70608.0	1757
5072.0	1758
5076.0	1759
5077.0	1760
5080.0	1761
5081.0	1762
5082.0	1763
70623.0	1764
70626.0	1765
70631.0	1766
70636.0	1767
70639.0	1768
5105.0	1769
5113.0	1770
5118.0	1771
5122.0	1772
70663.0	1773
5129.0	1774
70669.0	1775
70677.0	1776
70678.0	1777
70684.0	1778
70687.0	1779
5155.0	1780
5156.0	1781
70694.0	1782
70696.0	1783
70699.0	1784
5163.0	1785
70700.0	1786
5164.0	1787
70704.0	1788
5177.0	1789
5178.0	1790
70715.0	1791
70723.0	1792
5188.0	1793
5189.0	1794
5202.0	1795
5203.0	1796
70742.0	1797
70743.0	1798
70747.0	1799
70749.0	1800
5216.0	1801
70757.0	1802
70760.0	1803
5226.0	1804
70765.0	1805
5234.0	1806
5235.0	1807
5236.0	1808
5239.0	1809
70776.0	1810
70780.0	1811
70782.0	1812
70788.0	1813
70789.0	1814
5256.0	1815
70794.0	1816
5259.0	1817
70797.0	1818
5264.0	1819
70818.0	1820
5283.0	1821
70821.0	1822
5286.0	1823
70822.0	1824
5291.0	1825
70831.0	1826
70835.0	1827
70838.0	1828
70843.0	1829
5309.0	1830
70847.0	1831
5313.0	1832
70853.0	1833
70854.0	1834
5319.0	1835
5320.0	1836
70861.0	1837
5328.0	1838
5331.0	1839
5345.0	1840
70891.0	1841
70894.0	1842
5365.0	1843
70902.0	1844
5367.0	1845
70908.0	1846
5373.0	1847
5376.0	1848
70913.0	1849
70912.0	1850
5379.0	1851
70915.0	1852
5384.0	1853
5385.0	1854
70928.0	1855
5396.0	1856
70933.0	1857
5398.0	1858
5401.0	1859
5411.0	1860
5413.0	1861
70949.0	1862
70951.0	1863
70959.0	1864
70960.0	1865
70962.0	1866
5432.0	1867
70973.0	1868
5440.0	1869
70978.0	1870
70979.0	1871
5444.0	1872
70987.0	1873
70988.0	1874
5457.0	1875
5458.0	1876
5461.0	1877
71004.0	1878
5468.0	1879
71006.0	1880
71008.0	1881
71012.0	1882
71015.0	1883
71018.0	1884
71021.0	1885
5490.0	1886
5491.0	1887
5493.0	1888
5496.0	1889
71033.0	1890
5500.0	1891
71038.0	1892
5503.0	1893
5506.0	1894
71042.0	1895
